time,acc_sim,pos_sim,vel_sim
0.0,-0.002544885260952708,0.0,0.0
9.999999999999999e-5,-0.002540127329769933,-1.3368004904638473e-11,-2.84660398190648e-7
0.0002286657384812827,-0.0012548524757997085,-7.13888703160285e-11,-6.873147804639633e-7
0.00037841281689312363,0.01946888598290727,-1.8262769913605052e-10,-1.7030131399449762e-6
0.0005157232076785344,0.0824549581670742,-2.560285431853151e-10,-3.8870950032408845e-6
0.0006371416757284131,-0.32188055402075877,-5.590957047960015e-10,7.283369779586528e-6
0.0007603160028443729,-2.6965864067689767,1.7378636131878833e-9,9.597193720948915e-5
0.0008650338289728905,-3.1038374774175344,6.480993527223234e-9,0.0001280082565164904
0.0009573449351259666,-0.21153333632342103,1.0385294655109943e-8,3.221811457608057e-6
0.001086221733345111,-1.8288205770966197,1.207939078646357e-8,5.340356774195668e-5
0.0011973920677970371,-3.2203918428439944,1.498577169089541e-8,0.00013758915112479356
0.0012804741268398288,-0.45646473808535093,1.913223813538225e-8,9.294892672485348e-6
0.001397653888509793,-2.9901522426847635,2.1293101833532218e-8,0.00011249322778000587
0.0014786136634277222,-0.2670862748383701,2.4441461608788445e-8,3.3189435181730368e-6
0.0016086637469767448,-2.7783571481459157,2.6563970219326085e-8,9.577595026397177e-5
0.001699375149555775,-1.817373169117725,3.015871174518647e-8,5.072154589800154e-5
0.0018043269150794154,-3.1972508245887874,3.2804381679094735e-8,0.00012795070255215777
0.0018850994947335028,-0.3413378754143442,3.64820533119266e-8,4.275817655262944e-6
0.00199758766731614,-1.884801083761908,3.7625560297950577e-8,5.209850527019125e-5
0.0020994607565434733,-3.179325672133248,4.021720389821076e-8,0.00012312523537822562
0.0021803233843283483,-0.31275285160936833,4.3655948711305546e-8,2.6207374704297396e-6
0.002297763891497503,-2.133871494451194,4.48654498502555e-8,6.051623684820025e-5
0.0023953379863585456,-3.146538674611853,4.763160404982542e-8,0.00011732017717526787
0.002476270734729716,-0.31466833472079286,5.0787716636662554e-8,1.832778765640668e-6
0.0026082622647623445,-3.2065280819593394,5.286161241517248e-8,0.00012085432705183194
0.002694791972965465,-0.27406220883615545,5.6114315632225815e-8,5.579750957059176e-8
0.002833404421872149,-3.2967475231187287,5.8315125788512354e-8,0.0001275872727427289
0.002924204600543312,-0.21986594956695488,6.180661669095168e-8,-2.138859190708763e-6
0.003048807403582577,-1.5533833746656172,6.248380302986817e-8,3.7040267389577966e-5
0.0031586126741712977,-3.262292737491585,6.424525867921183e-8,0.00012092152449640887
0.003235278575183233,-0.3600688178444309,6.741743939929715e-8,9.644215262153894e-7
0.003349594343643811,-2.2931748003574173,6.828724854980691e-8,6.271439827381349e-5
0.003439959769680258,-3.0223595103278473,7.077182270358639e-8,9.974505167468233e-5
0.003518491296622671,-0.19767624604635117,7.332287703068961e-8,-4.4635686644322805e-6
0.0036072712907281755,0.08027166223292889,7.261016269948188e-8,-1.2686794484640967e-5
0.0037124186651109918,-0.014892818764693574,7.150877548601824e-8,-1.024721198537237e-5
0.00382149480764249,-0.020102683508576302,7.033096143516241e-8,-1.0411098319918697e-5
0.003954874501706205,-0.059187539342467635,6.879756793854865e-8,-9.671448554849749e-6
0.0040807088914511895,0.12746348615252615,6.73921910958636e-8,-1.5429717201380388e-5
0.004235373233253768,1.9899294732559032,6.221474829375794e-8,-8.420266298177048e-5
0.0043465350093617305,2.8860674443409597,5.593583127736785e-8,-0.0001767356754713401
0.00442238271949438,0.7213179148674099,4.909579280270354e-8,-3.447329055633343e-5
0.004537260856105966,2.8357558595180956,4.4229202083103657e-8,-0.00016935115000169042
0.004615532383774967,0.632364520914667,3.764434821819227e-8,-3.226429770558496e-5
0.004728534785258618,2.7132435113511,3.301486584335659e-8,-0.0001502401964082297
0.004804772374589181,0.5335632859549022,2.7341980166811583e-8,-2.9767214579171067e-5
0.0049220637384536844,2.7043822227142917,2.249663081766084e-8,-0.00015190600110128057
0.005002777325665827,0.4904022397229557,1.6591624138058125e-8,-2.904391138600089e-5
0.0051227301931884165,2.701505745039139,1.1542695798904957e-8,-0.0001547472275793792
0.005201129295638935,0.5337445872252858,5.532059805528575e-9,-3.1007671355082526e-5
0.005325368123194258,2.815800715693315,-1.2075169889068216e-10,-0.00018423246585934786
0.0054061219197888664,0.6859858522345536,-7.712935826890147e-9,-3.650216059985294e-5
0.005527543766678373,2.8223626803119486,-1.3453085603443065e-8,-0.00019265033034854807
0.0056090482367846676,0.7275108009279714,-2.1576869810904835e-8,-3.8519256194153343e-5
0.005727816777169158,2.7879834806289456,-2.7261139221549726e-8,-0.00018797839614596187
0.005809782491395733,0.6899905416571935,-3.518818577293052e-8,-3.7947216920457556e-5
0.005931416747700035,2.789884235651003,-4.113905862387185e-8,-0.00019541431634498695
0.006013815285083148,0.7311880203203464,-4.954419280945815e-8,-3.997858411453558e-5
0.006132831456724589,2.755600950736682,-5.5436360751670904e-8,-0.0001905755055762078
