Column1,Column2,Column3,Column4,Column5
time,q1_l,q1_r,q2_l,q2_r
0.0,0.0,-0.0030000000000000005,0.0,-0.001
0.02,0.0,-0.0030000000000000005,0.0,-0.001
0.04,0.0,-0.0030000000000000005,0.0,-0.001
0.06,0.0,-0.0030000000000000005,0.0,-0.001
0.08,0.03900000000000001,-0.025000000000000005,0.016,-0.028
0.1,0.03900000000000001,-0.025000000000000005,0.016,-0.028
0.12,0.03900000000000001,-0.025000000000000005,0.016,-0.028
0.14,0.03900000000000001,-0.025000000000000005,0.016,-0.028
0.16,0.043000000000000003,-0.040999999999999995,0.05000000000000001,-0.046
0.18,0.043000000000000003,-0.040999999999999995,0.05000000000000001,-0.046
0.2,0.043000000000000003,-0.040999999999999995,0.05000000000000001,-0.046
0.22,0.043000000000000003,-0.040999999999999995,0.05000000000000001,-0.046
0.24,0.019000000000000003,-0.030000000000000006,0.045,-0.043000000000000003
0.26,0.019000000000000003,-0.030000000000000006,0.045,-0.043000000000000003
0.28,0.019000000000000003,-0.030000000000000006,0.045,-0.043000000000000003
0.3,0.019000000000000003,-0.030000000000000006,0.045,-0.043000000000000003
0.32,0.038000000000000006,-0.028,0.047,-0.047
0.34,0.038000000000000006,-0.028,0.047,-0.047
0.36,0.038000000000000006,-0.028,0.047,-0.047
0.38,0.038000000000000006,-0.028,0.047,-0.047
0.4,0.043000000000000003,-0.04,0.044000000000000004,-0.045
0.42,0.043000000000000003,-0.04,0.044000000000000004,-0.045
0.44,0.043000000000000003,-0.04,0.044000000000000004,-0.045
0.46,0.043000000000000003,-0.04,0.044000000000000004,-0.045
0.48,0.036000000000000004,-0.04,0.046,-0.043000000000000003
0.5,0.036000000000000004,-0.04,0.046,-0.043000000000000003
0.52,0.036000000000000004,-0.04,0.046,-0.043000000000000003
0.54,0.036000000000000004,-0.04,0.046,-0.043000000000000003
0.56,0.04800000000000001,-0.044000000000000004,0.047,-0.047
0.58,0.04800000000000001,-0.044000000000000004,0.047,-0.047
0.6,0.04800000000000001,-0.044000000000000004,0.047,-0.047
0.62,0.04800000000000001,-0.044000000000000004,0.047,-0.047
0.64,0.040999999999999995,-0.04900000000000001,0.047,-0.045
0.66,0.040999999999999995,-0.04900000000000001,0.047,-0.045
0.68,0.040999999999999995,-0.04900000000000001,0.047,-0.045
0.7000000000000001,0.040999999999999995,-0.04900000000000001,0.047,-0.045
0.72,0.045,-0.045,0.046,-0.043000000000000003
0.74,0.045,-0.045,0.046,-0.043000000000000003
0.76,0.045,-0.045,0.046,-0.043000000000000003
0.78,0.045,-0.045,0.046,-0.043000000000000003
0.8,0.05500000000000001,-0.052000000000000005,0.044000000000000004,-0.043000000000000003
0.8200000000000001,0.05500000000000001,-0.052000000000000005,0.044000000000000004,-0.043000000000000003
0.84,0.05500000000000001,-0.052000000000000005,0.044000000000000004,-0.043000000000000003
0.86,0.05500000000000001,-0.052000000000000005,0.044000000000000004,-0.043000000000000003
0.88,0.051000000000000004,-0.051000000000000004,0.044000000000000004,-0.03900000000000001
0.9,0.051000000000000004,-0.051000000000000004,0.044000000000000004,-0.03900000000000001
0.92,0.051000000000000004,-0.051000000000000004,0.044000000000000004,-0.03900000000000001
0.9400000000000001,0.051000000000000004,-0.051000000000000004,0.044000000000000004,-0.03900000000000001
0.96,0.054000000000000006,-0.05500000000000001,0.044000000000000004,-0.03900000000000001
0.98,0.054000000000000006,-0.05500000000000001,0.044000000000000004,-0.03900000000000001
1.0,0.054000000000000006,-0.05500000000000001,0.044000000000000004,-0.03900000000000001
1.02,0.054000000000000006,-0.05500000000000001,0.044000000000000004,-0.03900000000000001
1.04,0.04800000000000001,-0.057,0.036000000000000004,-0.036000000000000004
1.06,0.04800000000000001,-0.057,0.036000000000000004,-0.036000000000000004
1.08,0.04800000000000001,-0.057,0.036000000000000004,-0.036000000000000004
1.1,0.04800000000000001,-0.057,0.036000000000000004,-0.036000000000000004
1.12,0.057,-0.053000000000000005,0.037000000000000005,-0.030000000000000006
1.1400000000000001,0.057,-0.053000000000000005,0.037000000000000005,-0.030000000000000006
1.16,0.057,-0.053000000000000005,0.037000000000000005,-0.030000000000000006
1.18,0.057,-0.053000000000000005,0.037000000000000005,-0.030000000000000006
1.2,0.06300000000000001,-0.057,0.030000000000000006,-0.028
1.22,0.06300000000000001,-0.057,0.030000000000000006,-0.028
1.24,0.06300000000000001,-0.057,0.030000000000000006,-0.028
1.26,0.06300000000000001,-0.057,0.030000000000000006,-0.028
1.28,0.066,-0.06100000000000001,0.030000000000000006,-0.025000000000000005
1.3,0.066,-0.06100000000000001,0.030000000000000006,-0.025000000000000005
1.32,0.066,-0.06100000000000001,0.030000000000000006,-0.025000000000000005
1.34,0.066,-0.06100000000000001,0.030000000000000006,-0.025000000000000005
1.36,0.054000000000000006,-0.056,0.023,-0.012000000000000002
1.3800000000000001,0.054000000000000006,-0.056,0.023,-0.012000000000000002
1.4000000000000001,0.054000000000000006,-0.056,0.023,-0.012000000000000002
1.42,0.054000000000000006,-0.056,0.023,-0.012000000000000002
1.44,0.024000000000000004,-0.032,0.006000000000000001,-0.004
1.46,0.024000000000000004,-0.032,0.006000000000000001,-0.004
1.48,0.024000000000000004,-0.032,0.006000000000000001,-0.004
1.5,0.024000000000000004,-0.032,0.006000000000000001,-0.004
1.52,0.011000000000000001,-0.018000000000000002,0.001,0.0
1.54,0.011000000000000001,-0.018000000000000002,0.001,0.0
1.56,0.011000000000000001,-0.018000000000000002,0.001,0.0
1.58,0.011000000000000001,-0.018000000000000002,0.001,0.0
