timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
14.48,0.01921,-0.01345,-0.45563565452563964,-0.8044571588292265,11.9,0.22859900000000002
14.5,0.07797000000000001,-0.01345,-0.1918465913792167,-0.7998494896039615,11.9,0.9278430000000002
14.52,0.12204000000000001,-0.024210000000000002,0.0,-0.7921700408951865,11.9,1.4522760000000001
14.540000000000001,0.15255000000000002,-0.029589999999999998,0.1918465913792167,-0.7814188127029013,11.9,1.8153450000000002
14.56,0.16498000000000002,-0.04304,0.3597123588360313,-0.7675958050271063,11.9,1.9632620000000003
14.58,0.16046,-0.06725,0.5035973023704439,-0.7537727973513112,11.9,1.909474
14.6,0.15255000000000002,-0.08877,0.5995205980600522,-0.7384138999337609,11.9,1.8153450000000002
14.620000000000001,0.14125,-0.09415,0.6714630698272585,-0.723055002516211,11.9,1.680875
14.64,0.14464,-0.08877,0.7194247176720626,-0.7092319948404158,11.9,1.7212159999999999
14.66,0.16046,-0.06725,0.7194247176720626,-0.6954089871646207,11.9,1.909474
14.68,0.17289000000000002,-0.05111,0.7194247176720626,-0.6800500897470707,11.9,2.0573910000000004
14.700000000000001,0.18419,-0.048420000000000005,0.7194247176720626,-0.6662270820712755,11.9,2.191861
14.72,0.19210000000000002,-0.05649,0.7194247176720626,-0.6508681846537253,11.9,2.2859900000000004
14.74,0.19210000000000002,-0.06456,0.7434055415944647,-0.6339733974944204,11.9,2.2859900000000004
14.76,0.18871000000000002,-0.07263,0.7673863655168668,-0.6186145000768701,11.9,2.2456490000000002
14.780000000000001,0.17628,-0.08070000000000001,0.791367189439269,-0.6017197129175652,11.9,2.097732
14.8,0.15255000000000002,-0.08877,0.791367189439269,-0.586360815500015,11.9,1.8153450000000002
14.82,0.13334,-0.09146,0.791367189439269,-0.5710019180824649,11.9,1.586746
14.84,0.11413000000000001,-0.09146,0.7673863655168668,-0.5571789104066699,11.9,1.3581470000000002
14.86,0.09379,-0.08877,0.7194247176720626,-0.5448917924726299,11.9,1.116101
14.88,0.08249000000000001,-0.07801000000000001,0.6714630698272585,-0.5341405642803448,11.9,0.9816310000000001
14.9,0.07006,-0.07801000000000001,0.5995205980600522,-0.5249252258298145,11.9,0.833714
14.92,0.05876000000000001,-0.06994,0.527578126292846,-0.5172457771210396,11.9,0.6992440000000001
14.94,0.04746,-0.06994,0.45563565452563964,-0.5095663284122646,11.9,0.564774
14.96,0.03503,-0.06725,0.4076740066808355,-0.5034227694452443,11.9,0.416857
14.98,0.027120000000000002,-0.06725,0.3597123588360313,-0.49727921047822427,11.9,0.322728
15.0,0.02373,-0.06456,0.3357315349136292,-0.4911356515112043,11.9,0.282387
15.02,0.01921,-0.061869999999999994,0.28776988706882506,-0.48652798228593946,11.9,0.22859900000000002
15.040000000000001,0.01921,-0.059179999999999996,0.263789063146423,-0.48192031306067423,11.9,0.22859900000000002
15.06,0.01921,-0.05649,0.2398082392240209,-0.47731264383540917,11.9,0.22859900000000002
15.08,0.01582,-0.0538,0.21582741530161878,-0.4727049746101442,11.9,0.188258
15.1,0.01582,-0.0538,0.21582741530161878,-0.4696331951266342,11.9,0.188258
15.120000000000001,0.01921,-0.0538,0.1918465913792167,-0.46502552590136925,11.9,0.22859900000000002
15.14,0.01921,-0.05111,0.1918465913792167,-0.4619537464178592,11.9,0.22859900000000002
15.16,0.02373,-0.05111,0.1918465913792167,-0.4573460771925943,11.9,0.282387
15.18,0.03503,-0.040350000000000004,0.1918465913792167,-0.4527384079673291,11.9,0.416857
15.200000000000001,0.042940000000000006,-0.040350000000000004,0.1918465913792167,-0.44813073874206416,11.9,0.510986
15.22,0.05085,-0.03497,0.21582741530161878,-0.4435230695167992,11.9,0.605115
15.24,0.05876000000000001,-0.03497,0.21582741530161878,-0.4373795105497789,11.9,0.6992440000000001
15.26,0.07006,-0.03228,0.2398082392240209,-0.4312359515827589,11.9,0.833714
15.280000000000001,0.09040000000000001,-0.02152,0.263789063146423,-0.4250923926157391,11.9,1.07576
15.3,0.10961,-0.01614,0.28776988706882506,-0.4174129439069639,11.9,1.304359
15.32,0.12995,-0.01345,0.3357315349136292,-0.40819760545643385,11.9,1.5464050000000003
15.34,0.16498000000000002,0.0,0.3836931827584334,-0.39898226700590356,11.9,1.9632620000000003
15.36,0.20792000000000002,0.00538,0.43165483060323756,-0.3851592593301086,11.9,2.4742480000000002
15.38,0.25538,0.01614,0.5035973023704439,-0.37287214139606856,11.9,3.039022
15.4,0.30736,0.0269,0.5995205980600522,-0.3559773542367633,11.9,3.6575840000000004
15.42,0.37403,0.048420000000000005,0.7194247176720626,-0.33754667733570326,11.9,4.450957
15.44,0.46895000000000003,0.08070000000000001,0.839328837284073,-0.3129724414676232,11.9,5.5805050000000005
15.46,0.5514399999999999,0.07801000000000001,0.9832137808184854,-0.2868623158577881,11.9,6.562136
15.48,0.59099,0.05111,1.1510795482753002,-0.25614452102268787,11.9,7.032781
15.5,0.56726,0.00538,1.3189453157321147,-0.22081905696232257,11.9,6.750394
15.52,0.48025,-0.04304,1.5107919071113316,-0.1839577031602025,11.9,5.714975
15.540000000000001,0.34578000000000003,-0.10491,1.678657674568146,-0.14709634935808225,11.9,4.114782000000001
15.56,0.18532,-0.19637000000000002,1.7506001463353522,-0.11637855452298214,11.9,2.205308
15.58,0.022600000000000002,-0.26362,1.6546768506457439,-0.09487609813841187,11.9,0.26894
15.6,-0.13108,-0.31204000000000004,1.390887787499321,-0.08412486994612683,11.9,-1.559852
15.620000000000001,-0.26894,-0.28783,0.9832137808184854,-0.08412486994612683,11.9,-3.2003860000000004
15.64,-0.39098,-0.24478999999999998,0.527578126292846,-0.09334020839665665,11.9,-4.652662
15.66,-0.4972,-0.19906000000000001,0.023980823922402087,-0.11330677503947213,11.9,-5.9166799999999995
15.68,-0.5876,-0.16140000000000002,-0.5755397741376501,-0.14863223909983722,11.9,-6.99244
15.700000000000001,-0.6667000000000001,-0.19099000000000002,-1.0311754286632897,-0.1839577031602025,11.9,-7.9337300000000015
15.72,-0.73789,-0.16140000000000002,-1.3189453157321147,-0.22081905696232257,11.9,-8.780891
15.74,-0.7898700000000001,-0.16409,-1.582734378878538,-0.26228807998970793,11.9,-9.399453000000001
15.76,-0.82151,-0.16947,-1.8225426181025586,-0.30682888250060325,11.9,-9.775969
15.780000000000001,-0.84411,-0.13719,-2.0143892094817755,-0.35290557475325357,11.9,-10.044909
15.8,-0.84411,-0.11567,-2.18225497693859,-0.40051815674765884,11.9,-10.044909
15.82,-0.83281,-0.11028999999999999,-2.3021590965506005,-0.45120251822557417,11.9,-9.910439
15.84,-0.8249000000000001,-0.10222,-2.3741015683178066,-0.4988151002199795,11.9,-9.816310000000001
15.860000000000001,-0.80117,-0.09415,-2.422063216162611,-0.5464276822143849,11.9,-9.533923000000001
15.88,-0.7525799999999999,-0.08608,-2.398082392240209,-0.592504374467035,11.9,-8.955701999999999
15.9,-0.6938200000000001,-0.05649,-2.3501207443954044,-0.6370451769779303,11.9,-8.256458000000002
15.92,-0.62263,-0.03497,-2.2781782726281983,-0.6785142000053158,11.9,-7.4092970000000005
15.94,-0.5435300000000001,-0.0269,-2.1582741530161877,-0.7153755538074359,11.9,-6.468007000000001
