time,acc_sim,pos_sim,vel_sim
0.0,-0.002544885260952708,0.0,0.0
9.999999999999999e-5,-0.002621828981844987,-3.8683188252335376e-11,-1.4611829261485668e-6
0.00017681813709474658,-0.011781972268835277,-1.7526304060921777e-10,-2.324995479447438e-6
0.00028650708853534775,-0.009412528769436407,-5.075213673231411e-10,-3.999143733343984e-6
0.00041328351737325575,0.009915378764853548,-1.0975900603168927e-9,-6.41061674219132e-6
0.0005388365234077698,0.06433983301339699,-1.867066143107565e-9,-9.818481192872564e-6
0.0006549069669545387,-0.1500254422789974,-2.838150028429984e-9,-5.393226536771477e-6
0.000814691752465088,-3.13248423270683,-8.836177836660423e-10,0.00010214990051928688
0.0009226278599420247,-3.3496149346428195,3.043985728513776e-9,0.00011454886135583655
0.0010189433299104718,-0.6335370388232617,6.1550727500863465e-9,3.0393684019840025e-6
0.0011308052741194417,-3.18472874587188,6.722365320015101e-9,9.486741264869305e-5
0.0012208982891271916,-2.487520106999384,9.537420211841841e-9,5.8743213572771166e-5
0.001312156666705601,-3.1004786842757963,1.109652110025227e-8,8.456860394863503e-5
0.0013920247005701808,-1.8588131402709887,1.318283643182975e-8,3.364312818578552e-5
0.0014822700977099993,-2.993793113698017,1.3793507275986154e-8,7.47533637756869e-5
0.0015568353835041398,-1.7540512257159029,1.5409217292227335e-8,2.7727926250900453e-5
0.0016424619012333245,-2.7984669315028468,1.571743579445253e-8,6.252613964370844e-5
0.0017139190453079717,-1.851594870884107,1.6880923122146104e-8,2.8242123534243936e-5
0.0017921354324864631,-2.413372234699443,1.7072669438355138e-8,4.518799816892551e-5
0.0018618376381869103,-1.8809307542082372,1.765686060039001e-8,2.680903715364936e-5
0.0019345542175063888,-1.9607466364038124,1.76742173744963e-8,2.8108359596946745e-5
0.0020043847717194393,-1.7327066042539987,1.766887710874198e-8,2.015198007390386e-5
0.0020755176783312434,-1.6664606054797242,1.7372734265343726e-8,1.712403042734839e-5
0.0021465853012623817,-1.5838140903205342,1.6930768252754608e-8,1.3652226203865039e-5
0.002218349552171621,-1.546990348282252,1.6325927739530894e-8,1.1521286954525817e-5
0.0022904797178104177,-1.5247636871504924,1.5599952479868013e-8,9.814330306145814e-6
0.002362926719670341,-1.512344742432893,1.4765406160488246e-8,8.389250222000987e-6
0.0024355867447593505,-1.5001218806886134,1.3830868574568856e-8,6.970025930123334e-6
0.0025084466752401543,-1.4844668511988444,1.2795369326131105e-8,5.452737004539413e-6
0.002581538578144873,-1.4645576241601044,1.165397129449253e-8,3.813356488645155e-6
0.002654923639399573,-1.4414706064035077,1.0400321172777185e-8,2.081294028114615e-6
0.0027286700967690744,-1.4167802333838833,9.028553053442616e-9,2.995809898017459e-7
0.002802840861468514,-1.3917870688732543,7.533909831119116e-9,-1.4967669825878477e-6
0.0028774884593505243,-1.367182984291703,5.912616759705213e-9,-3.289984688389409e-6
0.0029526562276414076,-1.3430584586135779,4.161349847751077e-9,-5.079269999974467e-6
0.0030283830965978655,-1.3190906165112855,2.2766062587550485e-9,-6.8755448897158785e-6
0.0031047095343477342,-1.2947952555067186,2.541681349038771e-10,-8.694476025945716e-6
0.003181682425335207,-1.2697385829993,-1.9112287182039803e-9,-1.055061062051015e-5
0.0032593578103059465,-1.2436578174587,-4.226012719262976e-9,-1.2454019498955354e-5
0.0033378014984841407,-1.2164873742941535,-6.697741294592618e-9,-1.4409543177711963e-5
0.0034170881336842295,-1.1883108491937924,-9.334996785225707e-9,-1.6418107506516684e-5
0.00349729967827153,-1.1592764146494263,-1.2147302082376186e-8,-1.8479096961701963e-5
0.003578524231308942,-1.1295104286118778,-1.5145122945287452e-8,-2.0592846442717975e-5
0.003660855950771275,-1.0990582734526448,-1.8339999920450597e-8,-2.2762447947318032e-5
0.0037443963769101334,-1.0678617243095816,-2.1744817223189537e-8,-2.499459959929973e-5
0.0038292571653571576,-1.0357719650005075,-2.537419861786472e-8,-2.7299490691002378e-5
0.003915563998333792,-1.0025893363374832,-2.924500975482066e-8,-2.9689934876857775e-5
0.004003461179741043,-0.968110300953955,-3.337693927066797e-8,-3.218028657668147e-5
0.0040931165705452915,-0.9321657943459064,-3.779315273772969e-8,-3.4785599906233705e-5
0.004184726803529034,-0.8946420474874747,-4.2521044045746954e-8,-3.7521321828165804e-5
0.0042785229029456045,-0.8554764925638932,-4.759313611470279e-8,-4.040381745472069e-5
0.00437477699603838,-0.8146330978031733,-5.3048240128415565e-8,-4.345171649921867e-5
0.0044738112670294995,-0.7720667249958136,-5.8933040887116414e-8,-4.6687944276470664e-5
0.004576010862954254,-0.7276894484705364,-6.530435712229898e-8,-5.014222284403359e-5
0.004681843146798292,-0.6813518579542528,-7.223244451048499e-8,-5.385385124788845e-5
0.004791886723621379,-0.6328509435688596,-7.98059037062506e-8,-5.787466262364656e-5
0.004906877979356915,-0.5820321677653817,-8.813927612824142e-8,-6.226988788568522e-5
0.0050277745951988065,-0.5288300848091189,-9.738411104579781e-8,-6.71231618073709e-5
0.005155852440386385,-0.47330557113416516,-1.0774641336411152e-7,-7.254539765001408e-5
0.0052928750916288545,-0.4158796274716753,-1.1951676467924532e-7,-7.868130904429443e-5
0.005441366197232456,-0.35749151480544383,-1.3312166417432784e-7,-8.572881366794783e-5
0.005605086278388666,-0.29965783687922687,-1.492186577381374e-7,-9.398687658500337e-5
0.0057899949780909265,-0.2446250448756651,-1.6889601042273605e-7,-0.00010396089004306582
0.006006420711447904,-0.19551021538331306,-1.9415099173175655e-7,-0.00011665849394461476
0.006275384010780811,-0.15747724697793,-2.293620270365467e-7,-0.00013456988782521308
0.006657490589023629,-0.14557476515956091,-2.885370843128109e-7,-0.00016709930048089937
0.0071938126656652095,-0.21826915272789205,-3.99622264053262e-7,-0.0002535082414352331
0.007764686281972515,-0.45317067710973985,-5.913388180087355e-7,-0.0004408001340481868
0.00896816666530626,-0.9961553733197546,-1.5841248500129805e-6,-0.001318036563312967
0.01076969474766225,-1.712603443484989,-5.977680417139568e-6,-0.0037745840029984657
0.013514226243547749,-2.6119782735399517,-2.398320013610269e-5,-0.009757455438995033
0.0166790949691462,-3.4172191840527573,-6.938200956915483e-5,-0.019356007133517584
0.02067410325661315,-4.281341172184562,-0.00017613701098884437,-0.03458159291114132
0.023215325573233282,-5.007824851363359,-0.00027866557023799066,-0.04641817894696089
0.029055516846053314,-6.180089656715147,-0.0006426762156304877,-0.0793755806882127
0.03370837053679064,-6.769292302819451,-0.0010812403577738358,-0.10959421653968517
0.038731915444732264,-7.184992104877001,-0.0017191523999558716,-0.14472167470187905
0.04486816376860445,-6.924162507956277,-0.0027421908804868035,-0.18837037698550513
0.05058499481639925,-6.663967360091273,-0.003930640304947332,-0.22715464872220428
0.058798524677066595,-6.444641875871041,-0.0060183092634561106,-0.2808956874080574
0.06711635670302765,-5.334153340098548,-0.008566110194014877,-0.3300504809480471
0.0732292871253173,-4.797544542944058,-0.010679576659900783,-0.36087907741108505
