Column1,Column2,Column3,Column4,Column5
time,q1_l,q1_r,q2_l,q2_r
0.0,0.0,0.0,0.0,0.0
0.02,0.016753396962224984,0.016753396962224984,0.016753396962224984,0.016753396962224984
0.04,0.033496212119846366,0.033496212119846366,0.033496212119846366,0.033496212119846366
0.06,0.05021787035195514,0.05021787035195514,0.05021787035195514,0.05021787035195514
0.08,0.06690780990080994,0.06690780990080994,0.06690780990080994,0.06690780990080994
0.1,0.08355548904286951,0.08355548904286951,0.08355548904286951,0.08355548904286951
0.12,0.10015039274717139,0.10015039274717139,0.10015039274717139,0.10015039274717139
0.14,0.1166820393168507,0.1166820393168507,0.1166820393168507,0.1166820393168507
0.16,0.1331399870096047,0.1331399870096047,0.1331399870096047,0.1331399870096047
0.18,0.1495138406329208,0.1495138406329208,0.1495138406329208,0.1495138406329208
0.2,0.1657932581099032,0.1657932581099032,0.1657932581099032,0.1657932581099032
0.22,0.18196795701155016,0.18196795701155016,0.18196795701155016,0.18196795701155016
0.24,0.19802772105135663,0.19802772105135663,0.19802772105135663,0.19802772105135663
0.26,0.21396240653813964,0.21396240653813964,0.21396240653813964,0.21396240653813964
0.28,0.2297619487830114,0.2297619487830114,0.2297619487830114,0.2297619487830114
0.3,0.24541636845645193,0.24541636845645193,0.24541636845645193,0.24541636845645193
0.32,0.2609157778914683,0.2609157778914683,0.2609157778914683,0.2609157778914683
0.34,0.2762503873288561,0.2762503873288561,0.2762503873288561,0.2762503873288561
0.36,0.2914105111006219,0.2914105111006219,0.2914105111006219,0.2914105111006219
0.38,0.3063865737476586,0.3063865737476586,0.3063865737476586,0.3063865737476586
0.4,0.32116911606781023,0.32116911606781023,0.32116911606781023,0.32116911606781023
0.42,0.33574880109050714,0.33574880109050714,0.33574880109050714,0.33574880109050714
0.44,0.3501164199741972,0.3501164199741972,0.3501164199741972,0.3501164199741972
0.46,0.3642628978228461,0.3642628978228461,0.3642628978228461,0.3642628978228461
0.48,0.3781792994178377,0.3781792994178377,0.3781792994178377,0.3781792994178377
0.5,0.39185683486164874,0.39185683486164874,0.39185683486164874,0.39185683486164874
0.52,0.40528686512973694,0.40528686512973694,0.40528686512973694,0.40528686512973694
0.54,0.4184609075271337,0.4184609075271337,0.4184609075271337,0.4184609075271337
0.56,0.43137064104629624,0.43137064104629624,0.43137064104629624,0.43137064104629624
0.58,0.4440079116228344,0.4440079116228344,0.4440079116228344,0.4440079116228344
0.6,0.4563647372857924,0.4563647372857924,0.4563647372857924,0.4563647372857924
0.62,0.4684333131992328,0.4684333131992328,0.4684333131992328,0.4684333131992328
0.64,0.48020601659193785,0.48020601659193785,0.48020601659193785,0.48020601659193785
0.66,0.4916754115721159,0.4916754115721159,0.4916754115721159,0.4916754115721159
0.68,0.5028342538240692,0.5028342538240692,0.5028342538240692,0.5028342538240692
0.7000000000000001,0.5136754951838595,0.5136754951838595,0.5136754951838595,0.5136754951838595
0.72,0.5241922880910793,0.5241922880910793,0.5241922880910793,0.5241922880910793
0.74,0.5343779899139177,0.5343779899139177,0.5343779899139177,0.5343779899139177
0.76,0.5442261671447893,0.5442261671447893,0.5442261671447893,0.5442261671447893
0.78,0.553730599463875,0.553730599463875,0.553730599463875,0.553730599463875
0.8,0.5628852836680102,0.5628852836680102,0.5628852836680102,0.5628852836680102
0.8200000000000001,0.5716844374624349,0.5716844374624349,0.5716844374624349,0.5716844374624349
0.84,0.580122503113017,0.580122503113017,0.580122503113017,0.580122503113017
0.86,0.5881941509566355,0.5881941509566355,0.5881941509566355,0.5881941509566355
0.88,0.5958942827675092,0.5958942827675092,0.5958942827675092,0.5958942827675092
0.9,0.6032180349773464,0.6032180349773464,0.6032180349773464,0.6032180349773464
0.92,0.6101607817472784,0.6101607817472784,0.6101607817472784,0.6101607817472784
0.9400000000000001,0.6167181378896386,0.6167181378896386,0.6167181378896386,0.6167181378896386
0.96,0.6228859616377413,0.6228859616377413,0.6228859616377413,0.6228859616377413
0.98,0.6286603572619096,0.6286603572619096,0.6286603572619096,0.6286603572619096
1.0,0.6340376775301023,0.6340376775301023,0.6340376775301023,0.6340376775301023
1.02,0.6390145260115839,0.6390145260115839,0.6390145260115839,0.6390145260115839
1.04,0.6435877592221826,0.6435877592221826,0.6435877592221826,0.6435877592221826
1.06,0.6477544886097826,0.6477544886097826,0.6477544886097826,0.6477544886097826
1.08,0.6515120823787957,0.6515120823787957,0.6515120823787957,0.6515120823787957
1.1,0.6548581671524591,0.6548581671524591,0.6548581671524591,0.6548581671524591
1.12,0.657790629471912,0.657790629471912,0.657790629471912,0.657790629471912
1.1400000000000001,0.6603076171311008,0.6603076171311008,0.6603076171311008,0.6603076171311008
1.16,0.6624075403466722,0.6624075403466722,0.6624075403466722,0.6624075403466722
1.18,0.6640890727621152,0.6640890727621152,0.6640890727621152,0.6640890727621152
1.2,0.6653511522855143,0.6653511522855143,0.6653511522855143,0.6653511522855143
1.22,0.6661929817603928,0.6661929817603928,0.6661929817603928,0.6661929817603928
1.24,0.6666140294692108,0.6666140294692108,0.6666140294692108,0.6666140294692108
1.26,0.6666140294692108,0.6666140294692108,0.6666140294692108,0.6666140294692108
1.28,0.6661929817603928,0.6661929817603928,0.6661929817603928,0.6661929817603928
1.3,0.6653511522855143,0.6653511522855143,0.6653511522855143,0.6653511522855143
1.32,0.6640890727621152,0.6640890727621152,0.6640890727621152,0.6640890727621152
1.34,0.6624075403466722,0.6624075403466722,0.6624075403466722,0.6624075403466722
1.36,0.6603076171311008,0.6603076171311008,0.6603076171311008,0.6603076171311008
1.3800000000000001,0.657790629471912,0.657790629471912,0.657790629471912,0.657790629471912
1.4000000000000001,0.654858167152459,0.654858167152459,0.654858167152459,0.654858167152459
1.42,0.6515120823787957,0.6515120823787957,0.6515120823787957,0.6515120823787957
1.44,0.6477544886097828,0.6477544886097828,0.6477544886097828,0.6477544886097828
1.46,0.6435877592221826,0.6435877592221826,0.6435877592221826,0.6435877592221826
1.48,0.639014526011584,0.639014526011584,0.639014526011584,0.639014526011584
1.5,0.6340376775301024,0.6340376775301024,0.6340376775301024,0.6340376775301024
1.52,0.6286603572619097,0.6286603572619097,0.6286603572619097,0.6286603572619097
1.54,0.6228859616377413,0.6228859616377413,0.6228859616377413,0.6228859616377413
1.56,0.6167181378896386,0.6167181378896386,0.6167181378896386,0.6167181378896386
1.58,0.6101607817472784,0.6101607817472784,0.6101607817472784,0.6101607817472784
1.6,0.6032180349773464,0.6032180349773464,0.6032180349773464,0.6032180349773464
1.62,0.5958942827675092,0.5958942827675092,0.5958942827675092,0.5958942827675092
1.6400000000000001,0.5881941509566355,0.5881941509566355,0.5881941509566355,0.5881941509566355
1.6600000000000001,0.5801225031130169,0.5801225031130169,0.5801225031130169,0.5801225031130169
1.68,0.5716844374624349,0.5716844374624349,0.5716844374624349,0.5716844374624349
1.7,0.5628852836680102,0.5628852836680102,0.5628852836680102,0.5628852836680102
1.72,0.553730599463875,0.553730599463875,0.553730599463875,0.553730599463875
1.74,0.5442261671447893,0.5442261671447893,0.5442261671447893,0.5442261671447893
1.76,0.5343779899139177,0.5343779899139177,0.5343779899139177,0.5343779899139177
1.78,0.5241922880910793,0.5241922880910793,0.5241922880910793,0.5241922880910793
1.8,0.5136754951838595,0.5136754951838595,0.5136754951838595,0.5136754951838595
1.82,0.5028342538240693,0.5028342538240693,0.5028342538240693,0.5028342538240693
1.84,0.4916754115721159,0.4916754115721159,0.4916754115721159,0.4916754115721159
1.86,0.48020601659193785,0.48020601659193785,0.48020601659193785,0.48020601659193785
1.8800000000000001,0.4684333131992328,0.4684333131992328,0.4684333131992328,0.4684333131992328
1.9000000000000001,0.45636473728579235,0.45636473728579235,0.45636473728579235,0.45636473728579235
