time,q1_l,q1_r,q2_l,q2_r
0.0,0.0,0.0,0.0,0.0
0.005,0.6489577089970504,0.6489577089970504,0.6489577089970504,0.6489577089970504
0.01,1.2978563634218296,1.2978563634218296,1.2978563634218296,1.2978563634218296
0.015,1.9466369146016331,1.9466369146016331,1.9466369146016331,1.9466369146016331
0.02,2.5952403256623024,2.5952403256623024,2.5952403256623024,2.5952403256623024
0.025,3.24360757742602,3.24360757742602,3.24360757742602,3.24360757742602
0.03,3.891679674307339,3.891679674307339,3.891679674307339,3.891679674307339
0.035,4.539397650206853,4.539397650206853,4.539397650206853,4.539397650206853
0.04,5.186702574401912,5.186702574401912,5.186702574401912,5.186702574401912
0.045,5.8335355574338115,5.8335355574338115,5.8335355574338115,5.8335355574338115
0.05,6.479837756990845,6.479837756990845,6.479837756990845,6.479837756990845
0.055,7.12555038378664,7.12555038378664,7.12555038378664,7.12555038378664
0.06,7.770614707433213,7.770614707433213,7.770614707433213,7.770614707433213
0.065,8.414972062308099,8.414972062308099,8.414972062308099,8.414972062308099
0.07,9.058563853415043,9.058563853415043,9.058563853415043,9.058563853415043
0.075,9.701331562237598,9.701331562237598,9.701331562237598,9.701331562237598
0.08,10.343216752585096,10.343216752585096,10.343216752585096,10.343216752585096
0.085,10.984161076430368,10.984161076430368,10.984161076430368,10.984161076430368
0.09,11.624106279738667,11.624106279738667,11.624106279738667,11.624106279738667
0.095,12.262994208287191,12.262994208287191,12.262994208287191,12.262994208287191
0.1,12.90076681347459,12.90076681347459,12.90076681347459,12.90076681347459
0.105,13.537366158119962,13.537366158119962,13.537366158119962,13.537366158119962
0.11,14.172734422250683,14.172734422250683,14.172734422250683,14.172734422250683
0.115,14.8068139088785,14.8068139088785,14.8068139088785,14.8068139088785
0.12,15.439547049763352,15.439547049763352,15.439547049763352,15.439547049763352
0.125,16.07087641116432,16.07087641116432,16.07087641116432,16.07087641116432
0.13,16.70074469957709,16.70074469957709,16.70074469957709,16.70074469957709
0.135,17.32909476745742,17.32909476745742,17.32909476745742,17.32909476745742
0.14,17.955869618930038,17.955869618930038,17.955869618930038,17.955869618930038
0.145,18.5810124154823,18.5810124154823,18.5810124154823,18.5810124154823
0.15,19.204466481642193,19.204466481642193,19.204466481642193,19.204466481642193
0.155,19.82617531063998,19.82617531063998,19.82617531063998,19.82617531063998
0.16,20.44608257005297,20.44608257005297,20.44608257005297,20.44608257005297
0.165,21.06413210743293,21.06413210743293,21.06413210743293,21.06413210743293
0.17,21.68026795591539,21.68026795591539,21.68026795591539,21.68026795591539
0.17500000000000002,22.294434339810476,22.294434339810476,22.294434339810476,22.294434339810476
0.18,22.906575680174583,22.906575680174583,22.906575680174583,22.906575680174583
0.185,23.516636600362403,23.516636600362403,23.516636600362403,23.516636600362403
0.19,24.12456193155868,24.12456193155868,24.12456193155868,24.12456193155868
0.195,24.730296718289235,24.730296718289235,24.730296718289235,24.730296718289235
0.2,25.333786223910597,25.333786223910597,25.333786223910597,25.333786223910597
0.20500000000000002,25.934975936077834,25.934975936077834,25.934975936077834,25.934975936077834
0.21,26.533811572189848,26.533811572189848,26.533811572189848,26.533811572189848
0.215,27.13023908481183,27.13023908481183,27.13023908481183,27.13023908481183
0.22,27.724204667074027,27.724204667074027,27.724204667074027,27.724204667074027
0.225,28.315654758046637,28.315654758046637,28.315654758046637,28.315654758046637
0.23,28.904536048089955,28.904536048089955,28.904536048089955,28.904536048089955
0.23500000000000001,29.490795484179518,29.490795484179518,29.490795484179518,29.490795484179518
0.24,30.074380275205474,30.074380275205474,30.074380275205474,30.074380275205474
0.245,30.655237897245847,30.655237897245847,30.655237897245847,30.655237897245847
0.25,31.233316098813056,31.233316098813056,31.233316098813056,31.233316098813056
0.255,31.808562906073146,31.808562906073146,31.808562906073146,31.808562906073146
0.26,32.380926628037344,32.380926628037344,32.380926628037344,32.380926628037344
0.265,32.95035586172524,32.95035586172524,32.95035586172524,32.95035586172524
0.27,33.516799497299274,33.516799497299274,33.516799497299274,33.516799497299274
0.275,34.080206723169724,34.080206723169724,34.080206723169724,34.080206723169724
0.28,34.640527031070135,34.640527031070135,34.640527031070135,34.640527031070135
0.28500000000000003,35.19771022110218,35.19771022110218,35.19771022110218,35.19771022110218
0.29,35.75170640674976,35.75170640674976,35.75170640674976,35.75170640674976
0.295,36.302466019861896,36.302466019861896,36.302466019861896,36.302466019861896
0.3,36.849939815603534,36.849939815603534,36.849939815603534,36.849939815603534
0.305,37.394078877374255,37.394078877374255,37.394078877374255,37.394078877374255
0.31,37.934834621693994,37.934834621693994,37.934834621693994,37.934834621693994
0.315,38.4721588030556,38.4721588030556,38.4721588030556,38.4721588030556
0.32,39.00600351874345,39.00600351874345,39.00600351874345,39.00600351874345
0.325,39.536321213617825,39.536321213617825,39.536321213617825,39.536321213617825
0.33,40.06306468486467,40.06306468486467,40.06306468486467,40.06306468486467
0.335,40.58618708670992,40.58618708670992,40.58618708670992,40.58618708670992
0.34,41.10564193509819,41.10564193509819,41.10564193509819,41.10564193509819
0.34500000000000003,41.62138311233541,41.62138311233541,41.62138311233541,41.62138311233541
0.35000000000000003,42.133364871694624,42.133364871694624,42.133364871694624,42.133364871694624
0.355,42.64154184198486,42.64154184198486,42.64154184198486,42.64154184198486
0.36,43.145869032082395,43.145869032082395,43.145869032082395,43.145869032082395
0.365,43.646301835423955,43.646301835423955,43.646301835423955,43.646301835423955
0.37,44.14279603446151,44.14279603446151,44.14279603446151,44.14279603446151
0.375,44.63530780507825,44.63530780507825,44.63530780507825,44.63530780507825
0.38,45.123793720965025,45.123793720965025,45.123793720965025,45.123793720965025
0.385,45.60821075795718,45.60821075795718,45.60821075795718,45.60821075795718
0.39,46.08851629833107,46.08851629833107,46.08851629833107,46.08851629833107
0.395,46.564668135060046,46.564668135060046,46.564668135060046,46.564668135060046
0.4,47.03662447602923,47.03662447602923,47.03662447602923,47.03662447602923
0.405,47.50434394820888,47.50434394820888,47.50434394820888,47.50434394820888
0.41000000000000003,47.96778560178586,47.96778560178586,47.96778560178586,47.96778560178586
0.41500000000000004,48.42690891425277,48.42690891425277,48.42690891425277,48.42690891425277
0.42,48.88167379445428,48.88167379445428,48.88167379445428,48.88167379445428
0.425,49.33204058659048,49.33204058659048,49.33204058659048,49.33204058659048
0.43,49.777970074176544,49.777970074176544,49.777970074176544,49.777970074176544
0.435,50.21942348395854,50.21942348395854,50.21942348395854,50.21942348395854
0.44,50.656362489784925,50.656362489784925,50.656362489784925,50.656362489784925
0.445,51.08874921643328,51.08874921643328,51.08874921643328,51.08874921643328
0.45,51.516546243392,51.516546243392,51.516546243392,51.516546243392
0.455,51.93971660859649,51.93971660859649,51.93971660859649,51.93971660859649
0.46,52.35822381211952,52.35822381211952,52.35822381211952,52.35822381211952
0.465,52.77203181981538,52.77203181981538,52.77203181981538,52.77203181981538
0.47000000000000003,53.18110506691747,53.18110506691747,53.18110506691747,53.18110506691747
0.47500000000000003,53.58540846158885,53.58540846158885,53.58540846158885,53.58540846158885
0.48,53.984907388425675,53.984907388425675,53.984907388425675,53.984907388425675
0.485,54.37956771191285,54.37956771191285,54.37956771191285,54.37956771191285
0.49,54.76935577983173,54.76935577983173,54.76935577983173,54.76935577983173
0.495,55.15423842661949,55.15423842661949,55.15423842661949,55.15423842661949
0.5,55.53418297667992,55.53418297667992,55.53418297667992,55.53418297667992
0.505,55.90915724764502,55.90915724764502,55.90915724764502,55.90915724764502
0.51,56.27912955358752,56.27912955358752,56.27912955358752,56.27912955358752
0.515,56.644068708183525,56.644068708183525,56.644068708183525,56.644068708183525
0.52,57.00394402782543,57.00394402782543,57.00394402782543,57.00394402782543
0.525,57.35872533468433,57.35872533468433,57.35872533468433,57.35872533468433
0.53,57.70838295972203,57.70838295972203,57.70838295972203,57.70838295972203
0.535,58.05288774565212,58.05288774565212,58.05288774565212,58.05288774565212
0.54,58.39221104984985,58.39221104984985,58.39221104984985,58.39221104984985
0.545,58.72632474721055,58.72632474721055,58.72632474721055,58.72632474721055
0.55,59.05520123295636,59.05520123295636,59.05520123295636,59.05520123295636
0.555,59.378813425390796,59.378813425390796,59.378813425390796,59.378813425390796
0.56,59.69713476860119,59.69713476860119,59.69713476860119,59.69713476860119
0.5650000000000001,60.01013923510838,60.01013923510838,60.01013923510838,60.01013923510838
0.5700000000000001,60.31780132846367,60.31780132846367,60.31780132846367,60.31780132846367
0.5750000000000001,60.62009608579262,60.62009608579262,60.62009608579262,60.62009608579262
0.58,60.91699908028553,60.91699908028553,60.91699908028553,60.91699908028553
0.585,61.2084864236343,61.2084864236343,61.2084864236343,61.2084864236343
0.59,61.49453476841544,61.49453476841544,61.49453476841544,61.49453476841544
0.595,61.775121310418974,61.775121310418974,61.775121310418974,61.775121310418974
0.6,62.05022379092304,62.05022379092304,62.05022379092304,62.05022379092304
0.605,62.319820498914,62.319820498914,62.319820498914,62.319820498914
0.61,62.58389027325163,62.58389027325163,62.58389027325163,62.58389027325163
0.615,62.84241250477951,62.84241250477951,62.84241250477951,62.84241250477951
0.62,63.095367138380055,63.095367138380055,63.095367138380055,63.095367138380055
0.625,63.34273467497426,63.34273467497426,63.34273467497426,63.34273467497426
0.63,63.58449617346578,63.58449617346578,63.58449617346578,63.58449617346578
0.635,63.8206332526292,63.8206332526292,63.8206332526292,63.8206332526292
0.64,64.05112809294239,64.05112809294239,64.05112809294239,64.05112809294239
0.645,64.27596343836267,64.27596343836267,64.27596343836267,64.27596343836267
0.65,64.49512259804648,64.49512259804648,64.49512259804648,64.49512259804648
0.655,64.70858944801283,64.70858944801283,64.70858944801283,64.70858944801283
0.66,64.91634843274977,64.91634843274977,64.91634843274977,64.91634843274977
0.665,65.11838456676418,65.11838456676418,65.11838456676418,65.11838456676418
0.67,65.31468343607453,65.31468343607453,65.31468343607453,65.31468343607453
0.675,65.50523119964645,65.50523119964645,65.50523119964645,65.50523119964645
0.68,65.69001459077103,65.69001459077103,65.69001459077103,65.69001459077103
0.685,65.8690209183857,65.8690209183857,65.8690209183857,65.8690209183857
0.6900000000000001,66.0422380683376,66.0422380683376,66.0422380683376,66.0422380683376
0.6950000000000001,66.20965450458908,66.20965450458908,66.20965450458908,66.20965450458908
0.7000000000000001,66.37125927036558,66.37125927036558,66.37125927036558,66.37125927036558
