timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
14.66,-0.06667,-0.00538,-0.1678657674568146,-0.03497639820996631,11.9,-0.793373
14.68,-0.06441,-0.00538,-0.1678657674568146,-0.03958406743523154,11.9,-0.7664789999999999
14.700000000000001,-0.06215,-0.00538,-0.1678657674568146,-0.042655846918741545,11.9,-0.7395849999999999
14.72,-0.05876000000000001,-0.00538,-0.1678657674568146,-0.04572762640225155,11.9,-0.6992440000000001
14.74,-0.05537,-0.00538,-0.1678657674568146,-0.04879940588576133,11.9,-0.658903
14.76,-0.051980000000000005,-0.00538,-0.14388494353441253,-0.05033529562751656,11.9,-0.6185620000000001
14.780000000000001,-0.04859,-0.00538,-0.14388494353441253,-0.05340707511102657,11.9,-0.578221
14.8,-0.04407,-0.00538,-0.11990411961201045,-0.05494296485278179,11.9,-0.524433
14.82,-0.04068000000000001,-0.00269,-0.11990411961201045,-0.058014744336291356,11.9,-0.48409200000000013
14.84,-0.03616,-0.00269,-0.09592329568960835,-0.05955063407804658,11.9,-0.43030399999999996
14.86,-0.03164,-0.00269,-0.09592329568960835,-0.061086523819801584,12.0,-0.37968
14.88,-0.027120000000000002,-0.00538,-0.07194247176720626,-0.06262241356155658,12.0,-0.32544
14.9,-0.022600000000000002,-0.00538,-0.047961647844804174,-0.06262241356155658,11.9,-0.26894
14.92,-0.01808,-0.00807,-0.047961647844804174,-0.06262241356155658,11.9,-0.21515199999999998
14.94,-0.013560000000000001,-0.00807,-0.023980823922402087,-0.06415830330331158,11.9,-0.161364
14.96,-0.00904,-0.01076,0.0,-0.06262241356155658,11.9,-0.10757599999999999
14.98,-0.0033900000000000002,-0.00538,0.0,-0.06262241356155658,11.9,-0.040341
15.0,0.00113,-0.00538,0.0,-0.06262241356155658,11.9,0.013446999999999999
15.02,0.0056500000000000005,-0.00538,0.0,-0.06262241356155658,11.9,0.067235
15.040000000000001,0.011300000000000001,-0.00269,0.0,-0.06262241356155658,11.9,0.13447
15.06,0.01582,-0.00269,0.0,-0.06262241356155658,11.9,0.188258
15.08,0.020340000000000004,-0.00269,0.0,-0.061086523819801584,11.9,0.24204600000000007
15.1,0.025990000000000003,0.0,0.0,-0.05955063407804658,11.9,0.30928100000000003
15.120000000000001,0.030510000000000002,0.0,0.023980823922402087,-0.05955063407804658,11.9,0.36306900000000003
15.14,0.03503,0.0,0.047961647844804174,-0.056478854594536575,11.9,0.416857
15.16,0.03955,-0.00269,0.07194247176720626,-0.05340707511102657,11.9,0.47064500000000004
15.18,0.042940000000000006,-0.00269,0.09592329568960835,-0.05187118536927179,11.9,0.510986
15.200000000000001,0.04746,-0.00269,0.09592329568960835,-0.04879940588576133,11.9,0.564774
15.22,0.05085,-0.00269,0.09592329568960835,-0.04572762640225155,11.9,0.605115
15.24,0.05537,0.0,0.11990411961201045,-0.042655846918741545,11.9,0.658903
15.26,0.05876000000000001,0.0,0.14388494353441253,-0.038048177693476536,11.9,0.6992440000000001
15.280000000000001,0.06215,0.0,0.14388494353441253,-0.03497639820996631,11.9,0.7395849999999999
15.3,0.06441,0.0,0.1678657674568146,-0.030368728984701516,11.9,0.7664789999999999
15.32,0.0678,0.0,0.1678657674568146,-0.02729694950119151,11.9,0.80682
15.34,0.07006,0.0,0.1678657674568146,-0.022689280275926278,11.9,0.833714
15.36,0.07232,0.0,0.1918465913792167,-0.018081611050661268,11.9,0.8606079999999999
15.38,0.07345,0.0,0.1918465913792167,-0.013473941825396482,11.9,0.874055
