Column1,Column2,Column3,Column4,Column5
time,q1_l,q1_r,q2_l,q2_r
0.0,0.0,0.0,0.0,0.0
0.02,12.533323356430426,12.533323356430426,12.533323356430426,12.533323356430426
0.04,24.86898871648548,24.86898871648548,24.86898871648548,24.86898871648548
0.06,36.812455268467794,36.812455268467794,36.812455268467794,36.812455268467794
0.08,48.17536741017153,48.17536741017153,48.17536741017153,48.17536741017153
0.1,58.778525229247315,58.778525229247315,58.778525229247315,58.778525229247315
0.12,68.45471059286886,68.45471059286886,68.45471059286886,68.45471059286886
0.14,77.05132427757893,77.05132427757893,77.05132427757893,77.05132427757893
0.16,84.43279255020151,84.43279255020151,84.43279255020151,84.43279255020151
0.18,90.48270524660195,90.48270524660195,90.48270524660195,90.48270524660195
0.2,95.10565162951535,95.10565162951535,95.10565162951535,95.10565162951535
0.22,98.22872507286885,98.22872507286885,98.22872507286885,98.22872507286885
0.24,99.80267284282715,99.80267284282715,99.80267284282715,99.80267284282715
0.26,99.80267284282715,99.80267284282715,99.80267284282715,99.80267284282715
0.28,98.22872507286885,98.22872507286885,98.22872507286885,98.22872507286885
0.3,95.10565162951536,95.10565162951536,95.10565162951536,95.10565162951536
0.32,90.48270524660195,90.48270524660195,90.48270524660195,90.48270524660195
0.34,84.4327925502015,84.4327925502015,84.4327925502015,84.4327925502015
0.36,77.05132427757893,77.05132427757893,77.05132427757893,77.05132427757893
0.38,68.45471059286888,68.45471059286888,68.45471059286888,68.45471059286888
0.4,58.77852522924732,58.77852522924732,58.77852522924732,58.77852522924732
0.42,48.17536741017156,48.17536741017156,48.17536741017156,48.17536741017156
0.44,36.812455268467815,36.812455268467815,36.812455268467815,36.812455268467815
0.46,24.868988716485482,24.868988716485482,24.868988716485482,24.868988716485482
0.48,12.533323356430454,12.533323356430454,12.533323356430454,12.533323356430454
0.5,1.2246467991473532e-14,1.2246467991473532e-14,1.2246467991473532e-14,1.2246467991473532e-14
0.52,-12.53332335643043,-12.53332335643043,-12.53332335643043,-12.53332335643043
0.54,-24.8689887164855,-24.8689887164855,-24.8689887164855,-24.8689887164855
0.56,-36.81245526846783,-36.81245526846783,-36.81245526846783,-36.81245526846783
0.58,-48.175367410171496,-48.175367410171496,-48.175367410171496,-48.175367410171496
0.6,-58.7785252292473,-58.7785252292473,-58.7785252292473,-58.7785252292473
0.62,-68.45471059286888,-68.45471059286888,-68.45471059286888,-68.45471059286888
0.64,-77.05132427757894,-77.05132427757894,-77.05132427757894,-77.05132427757894
0.66,-84.43279255020153,-84.43279255020153,-84.43279255020153,-84.43279255020153
0.68,-90.48270524660198,-90.48270524660198,-90.48270524660198,-90.48270524660198
0.7000000000000001,-95.10565162951535,-95.10565162951535,-95.10565162951535,-95.10565162951535
0.72,-98.22872507286887,-98.22872507286887,-98.22872507286887,-98.22872507286887
0.74,-99.80267284282715,-99.80267284282715,-99.80267284282715,-99.80267284282715
0.76,-99.80267284282715,-99.80267284282715,-99.80267284282715,-99.80267284282715
0.78,-98.22872507286887,-98.22872507286887,-98.22872507286887,-98.22872507286887
0.8,-95.10565162951536,-95.10565162951536,-95.10565162951536,-95.10565162951536
0.8200000000000001,-90.48270524660195,-90.48270524660195,-90.48270524660195,-90.48270524660195
0.84,-84.43279255020155,-84.43279255020155,-84.43279255020155,-84.43279255020155
0.86,-77.05132427757896,-77.05132427757896,-77.05132427757896,-77.05132427757896
0.88,-68.45471059286889,-68.45471059286889,-68.45471059286889,-68.45471059286889
0.9,-58.778525229247336,-58.778525229247336,-58.778525229247336,-58.778525229247336
0.92,-48.17536741017153,-48.17536741017153,-48.17536741017153,-48.17536741017153
0.9400000000000001,-36.81245526846779,-36.81245526846779,-36.81245526846779,-36.81245526846779
0.96,-24.868988716485536,-24.868988716485536,-24.868988716485536,-24.868988716485536
0.98,-12.533323356430465,-12.533323356430465,-12.533323356430465,-12.533323356430465
1.0,-2.4492935982947064e-14,-2.4492935982947064e-14,-2.4492935982947064e-14,-2.4492935982947064e-14
1.02,12.533323356430417,12.533323356430417,12.533323356430417,12.533323356430417
1.04,24.86898871648549,24.86898871648549,24.86898871648549,24.86898871648549
1.06,36.81245526846782,36.81245526846782,36.81245526846782,36.81245526846782
1.08,48.17536741017157,48.17536741017157,48.17536741017157,48.17536741017157
1.1,58.77852522924736,58.77852522924736,58.77852522924736,58.77852522924736
1.12,68.45471059286893,68.45471059286893,68.45471059286893,68.45471059286893
1.1400000000000001,77.05132427757893,77.05132427757893,77.05132427757893,77.05132427757893
1.16,84.43279255020147,84.43279255020147,84.43279255020147,84.43279255020147
1.18,90.48270524660194,90.48270524660194,90.48270524660194,90.48270524660194
1.2,95.10565162951535,95.10565162951535,95.10565162951535,95.10565162951535
1.22,98.22872507286885,98.22872507286885,98.22872507286885,98.22872507286885
1.24,99.80267284282715,99.80267284282715,99.80267284282715,99.80267284282715
1.26,99.80267284282715,99.80267284282715,99.80267284282715,99.80267284282715
1.28,98.22872507286885,98.22872507286885,98.22872507286885,98.22872507286885
1.3,95.10565162951536,95.10565162951536,95.10565162951536,95.10565162951536
1.32,90.48270524660192,90.48270524660192,90.48270524660192,90.48270524660192
1.34,84.43279255020151,84.43279255020151,84.43279255020151,84.43279255020151
1.36,77.05132427757886,77.05132427757886,77.05132427757886,77.05132427757886
1.3800000000000001,68.45471059286884,68.45471059286884,68.45471059286884,68.45471059286884
1.4000000000000001,58.778525229247336,58.778525229247336,58.778525229247336,58.778525229247336
1.42,48.175367410171624,48.175367410171624,48.175367410171624,48.175367410171624
1.44,36.8124552684678,36.8124552684678,36.8124552684678,36.8124552684678
1.46,24.86898871648555,24.86898871648555,24.86898871648555,24.86898871648555
1.48,12.53332335643039,12.53332335643039,12.53332335643039,12.53332335643039
1.5,3.6739403974420595e-14,3.6739403974420595e-14,3.6739403974420595e-14,3.6739403974420595e-14
1.52,-12.533323356430317,-12.533323356430317,-12.533323356430317,-12.533323356430317
1.54,-24.868988716485475,-24.868988716485475,-24.868988716485475,-24.868988716485475
1.56,-36.81245526846772,-36.81245526846772,-36.81245526846772,-36.81245526846772
1.58,-48.17536741017155,-48.17536741017155,-48.17536741017155,-48.17536741017155
1.6,-58.77852522924728,-58.77852522924728,-58.77852522924728,-58.77852522924728
1.62,-68.45471059286892,-68.45471059286892,-68.45471059286892,-68.45471059286892
1.6400000000000001,-77.05132427757893,-77.05132427757893,-77.05132427757893,-77.05132427757893
1.6600000000000001,-84.43279255020157,-84.43279255020157,-84.43279255020157,-84.43279255020157
1.68,-90.4827052466019,-90.4827052466019,-90.4827052466019,-90.4827052466019
1.7,-95.10565162951534,-95.10565162951534,-95.10565162951534,-95.10565162951534
1.72,-98.22872507286885,-98.22872507286885,-98.22872507286885,-98.22872507286885
1.74,-99.80267284282715,-99.80267284282715,-99.80267284282715,-99.80267284282715
1.76,-99.80267284282715,-99.80267284282715,-99.80267284282715,-99.80267284282715
1.78,-98.22872507286885,-98.22872507286885,-98.22872507286885,-98.22872507286885
1.8,-95.10565162951538,-95.10565162951538,-95.10565162951538,-95.10565162951538
1.82,-90.48270524660192,-90.48270524660192,-90.48270524660192,-90.48270524660192
1.84,-84.43279255020151,-84.43279255020151,-84.43279255020151,-84.43279255020151
1.86,-77.05132427757886,-77.05132427757886,-77.05132427757886,-77.05132427757886
1.8800000000000001,-68.45471059286885,-68.45471059286885,-68.45471059286885,-68.45471059286885
1.9000000000000001,-58.77852522924735,-58.77852522924735,-58.77852522924735,-58.77852522924735
1.92,-48.17536741017163,-48.17536741017163,-48.17536741017163,-48.17536741017163
1.94,-36.81245526846781,-36.81245526846781,-36.81245526846781,-36.81245526846781
1.96,-24.86898871648556,-24.86898871648556,-24.86898871648556,-24.86898871648556
