time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav
0.0,-0.002544885260952694,0.0,0.0,0.0,0.0,-4.7243017681320324e-5
9.999999999999999e-5,-0.001268578443950715,-1.0222382763897019e-11,-1.833174930873561e-7,0.0,0.0,-4.7243010200946284e-5
0.0006051478514397404,-0.0012917941930944126,-1.9534703173689344e-10,-1.7998193768102726e-7,0.0,0.0,-4.724287473334924e-5
0.0014118176056155994,-0.027692695910860845,-1.0353632024672908e-9,3.6120330040158147e-6,0.0,0.0,-4.724226003954554e-5
0.0022790244689819524,-0.2555240493052925,-1.500655830733475e-8,3.635164893027933e-5,0.0,0.0,-4.7232036418418334e-5
0.003060119610243143,-4.789237982520032,1.4865883280378356e-7,0.0008404141249484703,0.0,0.0,-4.73518009007903e-5
0.003923250321405604,-6.373201353106707,9.955626943853731e-8,0.001522359948495043,0.0,0.0,-4.731586940027848e-5
0.004680286368322652,-1.3865819553577632,4.5396843619342106e-7,0.00020144386484920068,0.0,0.0,-4.7575215554094814e-5
0.00564032091276954,-6.814245043926521,5.04534354412362e-7,0.002057287154853811,0.0,0.0,-4.7612217885377916e-5
0.006475556293316506,6.877717966959445,6.452357659567734e-7,-0.0022118344202681035,0.0,0.0,-4.7715178148434874e-5
0.007337436738102081,-6.907116179909651,4.6779868361042264e-7,0.002277369773320019,0.0,0.0,-4.7585336034741204e-5
0.008207656262904105,6.911444420735069,6.580288376756728e-7,-0.0023048997721488184,0.0,0.0,-4.772453966098234e-5
0.009087526975687786,-6.92431392015582,4.6256580511565226e-7,0.0023283245197732207,0.0,0.0,-4.758150680132491e-5
0.009976267403039894,6.927207917783662,6.614433654615002e-7,-0.0023535727445465854,0.0,0.0,-4.7727038290349684e-5
0.010873417941727203,-6.938572634298041,4.576487700886732e-7,0.0023738694605002003,0.0,0.0,-4.757790869087247e-5
0.011778639756326363,6.940221682226955,6.644469693002312e-7,-0.0023967051198918346,0.0,0.0,-4.772923622026438e-5
0.012691453192724553,-6.950591994369451,4.5313966957536286e-7,0.002414891064287168,0.0,0.0,-4.757460909231224e-5
0.013611563555805378,6.951244557105685,6.671982622764955e-7,-0.0024355824399631136,0.0,0.0,-4.773124951810672e-5
0.014538522434450307,-6.960815448780147,4.490151919858671e-7,0.0024518924414054,0.0,0.0,-4.757159094705966e-5
0.015472067938282066,6.960656596766519,6.697090935137567e-7,-0.0024706595700859204,0.0,0.0,-4.773308685464669e-5
0.016411782557766923,-6.969571776157329,4.452541695172814e-7,0.002485277844263814,0.0,0.0,-4.756883876526667e-5
0.01735743547519811,6.968743884230619,6.719888406934618e-7,-0.0025023109641258597,0.0,0.0,-4.773475509213373e-5
0.018308637956718547,-6.977115064758037,4.418350397260903e-7,0.002515399300692271,0.0,0.0,-4.756633676831691e-5
0.01926518864788637,6.975729937829366,6.740484334327596e-7,-0.0025308669990029534,0.0,0.0,-4.77362622284741e-5
0.020226725770085385,-5.83450723216316,5.206622954113691e-7,0.003028002671171514,0.080682,0.022913687999999998,0.022866063980263952
0.021189045673327692,5.4571654672416985,1.2080929618284172e-6,-0.0007025347474998716,0.080682,0.022913687999999998,0.02286556094307712
0.022427555704373308,-4.403719793658935,3.968645617502427e-6,0.0011166948573639367,0.080682,0.022913687999999998,0.02286354086933049
0.023608614633810365,-5.738385363330226,3.859415125285613e-6,0.0024970718097411192,0.080682,0.022913687999999998,0.022863620800299814
0.024683880546654113,8.108968121922011,4.2567326206009635e-6,-0.002204390519082532,0.080682,0.022913687999999998,0.022863330057560447
0.025783008555992457,-5.896688628132875,4.4679050892663675e-6,0.0036188384953253043,0.080682,0.022913687999999998,0.02286317552909708
0.02686383437895486,-1.6009340410926118,5.888231777859805e-6,0.0004315200021464852,0.080682,0.022913687999999998,0.022862136184801707
0.028119429455429282,-5.807090507973927,5.756682027032107e-6,0.0028379736774897706,0.080682,0.022913687999999998,0.02286223244820657
0.029227341668511313,8.167844682952117,6.189792747022038e-6,-0.0023748962531002157,0.080682,0.022913687999999998,0.022861915513265
0.030363290596594403,-5.881782191159237,6.158881096171346e-6,0.003453630024205859,0.080682,0.022913687999999998,0.02286193813330603
0.03147391931360524,1.1174760396977266,7.0592929534450155e-6,1.6377505518589502e-5,0.080682,0.022913687999999998,0.02286127924409782
0.03271062683625281,7.44653836448986,7.734108984975386e-6,-0.0014106530211126739,0.080682,0.022913687999999998,0.022860785437850056
0.033849246348102977,1.145911965476585,9.068530450524458e-6,1.2281003468029076e-5,0.080682,0.022913687999999998,0.022859808955926108
0.035049036499569454,7.463229879830867,9.659418903750867e-6,-0.001421717714410333,0.080682,0.022913687999999998,0.022859376564879855
0.03619645165680431,0.9687970933786391,1.1035460720050779e-5,3.77262023740829e-5,0.080682,0.022913687999999998,0.022858369626671263
0.037403412872604125,7.693212922098213,1.1494201978389496e-5,-0.0015994783371488614,0.080682,0.022913687999999998,0.022858033936218134
0.03855544389813284,3.976210086736,1.2466746006313827e-5,-0.0004165744904423679,0.080682,0.022913687999999998,0.022857322263266377
0.0397318045436096,-2.161891518006663,1.4557349012642852e-5,0.0005320128204735824,0.080682,0.022913687999999998,0.022855792434724364
0.040992267012646605,-4.493933176247036,1.5029747571436807e-5,0.004078886122098283,0.17481100000000002,0.049646324,0.04958808275034709
0.04214739723389169,7.472147642208406,1.7128465677189954e-5,-0.0008442803126648549,0.17481100000000002,0.049646324,0.04958654698346575
0.04328105447224066,-4.248158412861318,2.007236541745475e-5,0.002320410016764502,0.17481100000000002,0.049646324,0.04958439274287967
