time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav,tau_f
4.827131059397691,1.4227980658133204,-0.2604311970094407,0.22444891146811108,0.6578552456464107,0.2595529875536984,0.4479346071045686,0.026412693417464272
4.837131059397691,1.601550085945966,-0.25811191949620216,0.23970181422921097,0.7318137456464108,0.28873288656191864,0.4754740383584979,0.02973102960230939
4.84713105939769,1.8275764789541484,-0.2556320314798611,0.2567123280837016,0.8153613812184828,0.32169612362552397,0.5066820938832086,0.033926962929901994
4.85713105939769,1.9567917725735098,-0.25297087896127113,0.2757315322734787,0.9027668812184789,0.3561814588170555,0.5392826894906892,0.036325703845581314
4.86713105939769,2.3920732633707273,-0.25011140856033975,0.29703961273836543,1.0141452201486614,0.40012513914705206,0.5811997283599555,0.04440622970724084
4.87713105939769,2.6655506777667983,-0.2470158232268361,0.3225291089506937,1.1351682201486613,0.44787406479686703,0.6267529982829135,0.04948303946443938
4.8871310593976895,2.69783442933377,-0.24365564746547025,0.34952759081168944,1.251396652362621,0.4937313214189878,0.6702249893743493,0.05008235208159323
4.897131059397689,2.685628963656136,-0.2400256833194804,0.3764448955490162,1.365696152362616,0.5388275289771445,0.7127421801638397,0.049855770930896715
4.907131059397689,3.213013237987982,-0.23612257512472035,0.4052691484411649,1.5135576268648676,0.5971654197291505,0.7683044349759718,0.05964608445873826
4.917131059397689,3.5613111926924166,-0.23190211622254156,0.4393978426906522,1.6749216268648675,0.6608306539289037,0.8289654216423824,0.06611185589642948
4.927131059397689,4.548003109377474,-0.22732000009769981,0.4790030038275607,1.8890258725112574,0.7453042474332723,0.9101739402283086,0.08442871457025342
4.9371310593976885,5.163772637011086,-0.22229000633090362,0.5280127615904329,2.124348372511247,0.8381493806412418,0.9994308716458603,0.09585980387237886
4.947131059397688,5.103758083864302,-0.21674918668425058,0.5799252226621051,2.3404926013671017,0.9234278377384447,1.080752004014443,0.09474569918602899
4.957131059397688,4.989168443517981,-0.21069698644552348,0.6303251712384647,2.548921101367102,1.0056620985797928,1.158658190623967,0.09261846756264697
4.967131059397688,3.925243556481044,-0.20415395598464828,0.6761119056678365,2.695020220148636,1.063304662061139,1.2116153759203634,0.07286786307721466
4.977131059397688,3.216497365593583,-0.197210883923472,0.7113313209805806,2.8160432201486305,1.111053587710952,1.2543855198133556,0.05971076348556942
4.987131059397687,0.9794953161291907,-0.18995933906283718,0.7344913503999604,2.8172020254977554,1.1115107876684638,1.2496353634426511,0.018183261638027137
4.997131059397687,-0.44745165282803956,-0.18259437433528483,0.7361440618870311,2.7701375254977556,1.0929417610268692,1.2257701002576478,-0.008306451638679213
5.007131059397687,-2.440727321469826,-0.17527937872090604,0.722992953098253,2.6367708053491317,1.0403226918868187,1.1678835955564004,-0.045309439200537704
5.017131059397687,-3.622666294015269,-0.1681954961147969,0.6918310395716666,2.468683305349139,0.9740047395954119,1.0964581208430866,-0.06725084639675155
5.027131059397687,-5.118018267873111,-0.16147688972426538,0.6490090279482107,2.2382664241306944,0.8830950899440089,1.000698633326609,-0.09501042394026599
5.037131059397686,-5.986574648694114,-0.15526039937832223,0.5928544322318318,1.9827734241306945,0.7822918024610661,0.8954032281831267,-0.11113422530999423
