t,DXL_PWM,DXL_Current,DXL_Velocity,DXL_Position,DXL_Input_Voltage,U,position_reference,velocity_from_meas,velocity_from_ref,acc_from_velocity_from_meas,acc_from_meas,acc_from_ref,current_reference
108.24000000000001,0.07345,0.03497,0.09592329568960835,0.14549064644624732,11.9,0.874055,-0.5343779899139194,0.0767944870877415,-0.5000564118144992,-0.2999784651864763,-0.14988014951502948,0.8410169229553999,-1.7195325542570952
108.32000000000001,0.042940000000000006,0.03497,0.07194247176720626,0.15009831567151255,11.9,0.510986,-0.5716844374624341,0.04799655442984485,-0.43025028164641244,-0.35997415822378864,-0.4496404485450487,0.899730706673707,-1.7362270450751252
108.4,0.051980000000000005,0.03497,0.023980823922402087,0.15317009515502233,11.9,0.6185620000000001,-0.6032180349773439,0.01919862177193654,-0.3560994987467092,-0.2999784651865367,-0.44964044854504875,0.9493590402728769,-1.7529215358931551
108.48,0.04181,0.040350000000000004,0.0,0.15317009515502233,11.9,0.497539,-0.6286603572619064,0.0,-0.27835283520275533,-0.11999138607460594,-0.14988014951501624,0.9894007785265211,-1.7696160267111851
108.56,0.030510000000000002,0.03497,0.0,0.15317009515502233,11.9,0.36306900000000003,-0.6477544886097838,0.0,-0.19779537418246917,0.0,0.0,1.01945158132157,-1.786310517529215
108.64,0.03277,0.03497,0.0,0.15317009515502233,11.9,0.389963,-0.6603076171311009,0.0,-0.11524058219130762,0.05999569303730748,0.0,1.0392079966711543,-1.8030050083472453
108.72,0.042940000000000006,0.040350000000000004,0.0,0.15317009515502233,11.9,0.510986,-0.6661929817603927,0.009599310885968992,-0.031522094715088045,0.05999569303730748,0.0,1.0484705249644013,-1.8196994991652755
108.8,0.04859,0.03497,0.0,0.15470598489677734,11.9,0.578221,-0.6653511522855148,0.009599310885968992,0.052514701802993,-0.05999569303730748,0.0,1.0471456335056695,-1.8363939899833053
108.88,0.037290000000000004,0.03228,0.0,0.15470598489677734,11.9,0.44375100000000006,-0.6577906294719139,0.0,0.13602120664581552,-0.11999138607460916,0.0,1.0352467010035293,-1.8530884808013357
108.96000000000001,0.03164,0.03497,0.0,0.15470598489677734,11.9,0.376516,-0.6435877592221817,-0.00959931088596977,0.21815417396356862,2.131475193227422e-14,0.0,1.0128938824741764,-1.8697829716193652
109.04,0.03842,0.04304,0.0,0.15317009515502233,11.9,0.45719800000000005,-0.6228859616377417,0.0,0.2980842278416951,0.11999138607461982,0.0,0.9803128959202172,-1.886477462437396
109.12,0.037290000000000004,0.03497,0.0,0.15470598489677734,11.9,0.44375100000000006,-0.5958942827675114,0.009599310885968992,0.3750042373108,0.0,0.0,0.9378327430377509,-1.9031719532554257
109.2,0.03842,0.03497,0.0,0.15470598489677734,11.9,0.45719800000000005,-0.5628852836680149,0.0,0.448137466727732,-0.05999569303730748,0.0,0.8858823869668848,-1.919866444073456
109.28,0.03842,0.03497,0.0,0.15470598489677734,11.9,0.45719800000000005,-0.5241922880910759,0.0,0.5167454192254985,0.0,0.0,0.8249864206383917,-1.9365609348914856
109.36,0.04972000000000001,0.03497,0.0,0.15470598489677734,11.9,0.5916680000000001,-0.48020601659193696,0.0,0.5801352940298719,0.0,0.0,0.7557597694537672,-1.953255425709516
109.44,0.04972000000000001,0.03497,0.0,0.15470598489677734,11.9,0.5916680000000001,-0.43137064104629835,0.0,0.6376669823380987,-0.05999569303729152,0.0,0.6789014817854602,-1.9699499165275456
109.52,0.03164,0.040350000000000004,0.0,0.15470598489677734,11.9,0.376516,-0.37817929941784334,-0.009599310885966439,0.6887595311155432,1.9581916984031113e-16,0.0,0.5951876700107208,-1.986644407345576
109.60000000000001,0.054240000000000003,0.040350000000000004,0.0,0.15317009515502233,11.9,0.645456,-0.32116911606780335,3.4416913763379853e-15,0.7328970095398193,0.11999138607458834,0.0,0.5054636733578439,-2.003338898163606
109.68,0.029380000000000003,0.04573,0.0,0.15470598489677734,11.9,0.34962200000000004,-0.2609157778914649,0.009599310885968992,0.7696337188528051,-0.05999569303732899,0.0,0.4106355216987305,-2.020033388981636
109.76,0.02825,0.04573,0.0,0.15470598489677734,11.9,0.336175,-0.19802772105135713,-0.009599310885968992,0.7985986930116147,-0.05999569303730748,0.0,0.3116607864879901,-2.036727879799666
109.84,0.03955,0.04573,0.0,0.15317009515502233,11.9,0.47064500000000004,-0.1331399870096093,0.0,0.8194994446908823,0.11999138607461496,0.0,0.20953891123987578,-2.053422370617696
109.92,0.0339,0.040350000000000004,0.0,0.15470598489677734,11.9,0.40341,-0.06690780990081877,0.009599310885968992,0.8321249188099942,0.0,0.0,0.10530111918328622,-2.070116861435726
110.0,0.05311,0.04304,0.0,0.15470598489677734,11.9,0.632009,-1.3066200420966904e-14,0.0,0.8363476237602079,-0.05999569303730748,0.0,7.460698725481052e-13,-2.0868113522537564
110.08,0.03164,0.04304,0.0,0.15470598489677734,11.9,0.376516,0.06690780990081163,0.0,0.8321249188101135,0.0,0.0,-0.10530111918301444,-2.1035058430717863
110.16,0.04407,0.04573,0.0,0.15470598489677734,11.9,0.524433,0.13313998700960225,0.0,0.8194994446909258,0.0,0.0,-0.20953891124035273,-2.1202003338898163
110.24000000000001,0.05085,0.040350000000000004,0.0,0.15470598489677734,11.9,0.605115,0.19802772105136837,0.0,0.7985986930116532,0.0,0.0,-0.3116607864882779,-2.1368948247078463
110.32000000000001,0.0339,0.04573,0.0,0.15470598489677734,11.9,0.40341,0.26091577789147574,0.0,0.7696337188527993,0.0,0.0,-0.41063552169923767,-2.1535893155258763
110.4,0.05537,0.04304,0.0,0.15470598489677734,11.9,0.658903,0.3211691160678136,0.0,0.7328970095397767,0.0,0.0,-0.5054636733580695,-2.1702838063439063
110.48,0.0339,0.04573,0.0,0.15470598489677734,11.9,0.40341,0.3781792994178375,0.0,0.6887595311155099,0.0,0.0,-0.5951876700104659,-2.1869782971619363
110.56,0.037290000000000004,0.04573,0.0,0.15470598489677734,11.9,0.44375100000000006,0.43137064104629286,0.0,0.637666982338104,0.059995693037306785,0.0,-0.678901481785211,-2.2036727879799667
110.64,0.03277,0.04304,0.0,0.15470598489677734,11.9,0.389963,0.48020601659193196,0.009599310885968881,0.5801352940298785,0.059995693037306785,0.0,-0.7557597694537534,-2.2203672787979967
110.72,0.03616,0.040350000000000004,0.0,0.15624187463853234,11.9,0.43030399999999996,0.5241922880910714,0.009599310885968881,0.5167454192255061,-0.059995693037306785,0.0,-0.8249864206383859,-2.2370617696160267
110.8,0.04407,0.04304,0.0,0.15624187463853234,11.9,0.524433,0.5628852836680112,0.0,0.4481374667277396,-0.059995693037306785,0.0,-0.8858823869670513,-2.2537562604340566
110.88,0.045200000000000004,0.048420000000000005,0.0,0.15624187463853234,11.9,0.53788,0.5958942827675082,0.0,0.3750042373107809,0.0,0.0,-0.9378327430376661,-2.2704507512520866
110.96000000000001,0.04746,0.048420000000000005,0.0,0.15624187463853234,11.9,0.564774,0.6228859616377391,0.0,0.2980842278417022,0.0,0.0,-0.9803128959198835,-2.2871452420701166
111.04,0.03955,0.048420000000000005,0.0,0.15624187463853234,11.9,0.47064500000000004,0.6435877592221848,0.0,0.2181541739635895,0.0,0.0,-1.01289388247433,-2.3038397328881466
111.12,0.03616,0.04573,0.0,0.15624187463853234,11.9,0.43030399999999996,0.6577906294719127,0.0,0.13602120664581285,0.0,0.0,-1.0352467010036945,-2.320534223706177
111.2,0.054240000000000003,0.05111,0.0,0.15624187463853234,11.9,0.645456,0.6653511522855143,0.0,0.052514701803001884,0.0,0.0,-1.0471456335055918,-2.337228714524207
111.28,0.04407,0.05111,0.0,0.15624187463853234,11.9,0.524433,0.6661929817603929,0.0,-0.031522094715078275,0.0,0.0,-1.0484705249644013,-2.353923205342237
111.36,0.04746,0.0538,0.0,0.15624187463853234,11.9,0.564774,0.660307617131102,0.0,-0.11524058219129873,0.05999569303730748,0.0,-1.0392079966711654,-2.370617696160267
111.44,0.045200000000000004,0.048420000000000005,0.0,0.15624187463853234,11.9,0.53788,0.6477544886097855,0.009599310885968992,-0.19779537418246118,2.1510571102112866e-14,0.0,-1.0194515813213647,-2.387312186978297
111.52,0.037290000000000004,0.048420000000000005,0.0,0.15777776438028734,11.9,0.44375100000000006,0.6286603572619088,3.4416913763379853e-15,-0.2783528352027136,-0.11999138607458834,0.0,-0.989400778526281,-2.404006677796327
111.60000000000001,0.05989,0.0538,0.0,0.15624187463853234,11.9,0.712691,0.603218034977347,-0.009599310885966439,-0.35609949874667635,-1.9581916984031113e-16,0.0,-0.9493590402734466,-2.4207011686143574
111.68,0.04407,0.05111,0.0,0.15624187463853234,11.9,0.524433,0.5716844374624379,0.0,-0.43025028164647594,0.119991386074599,0.0,-0.899730706674184,-2.437395659432388
111.76,0.05989,0.05111,0.0,0.15624187463853234,11.9,0.712691,0.5343779899139124,0.009599310885968992,-0.5000564118145427,0.05999569303730748,0.0,-0.8410169229548692,-2.4540901502504173
111.84,0.03842,0.048420000000000005,0.0,0.15777776438028734,11.9,0.45719800000000005,0.49167541157211275,0.009599310885968992,-0.5648129893192522,-0.05999569303730748,0.0,-0.7738105789115934,-2.4707846410684478
111.92,0.037290000000000004,0.048420000000000005,0.0,0.15777776438028734,11.9,0.44375100000000006,0.444007911622834,0.0,-0.623866104440395,0.0,0.0,-0.6987903219235294,-2.4874791318864773
112.0,0.045200000000000004,0.048420000000000005,0.0,0.15777776438028734,11.9,0.53788,0.3918568348616517,0.009599310885968992,-0.6766194408270145,0.2999784651865374,0.0,-0.6167137039970441,-2.5041736227045077
112.08,0.05311,0.0538,0.0,0.15931365412204235,11.9,0.632009,0.33574880109051397,0.04799655442984496,-0.72254029707992,0.5399612373357008,0.2997602990300325,-0.5284095320330549,-2.5208681135225373
112.16,0.07119,0.05649,0.047961647844804174,0.16545721308906236,11.9,0.847161,0.276250387328867,0.09599310885967927,-0.7611649659523014,0.5999569303729888,0.7494007475749881,-0.43476949856050684,-2.537562604340568
112.24000000000001,0.0791,0.05649,0.11990411961201045,0.1746725515395926,11.9,0.9412900000000001,0.21396240653813703,0.14398966328952967,-0.7921034168496043,0.6599526234103975,0.749400747574988,-0.33673917745686577,-2.5542570951585977
112.32000000000001,0.12543,0.05649,0.1678657674568146,0.18849555921538785,11.9,1.4926170000000003,0.14951384063292214,0.20158552860534829,-0.815043234345405,0.6599526234104122,0.5995205980600649,-0.23530847557631596,-2.570951585976628
112.4,0.12317,0.0538,0.21582741530161878,0.20692623611644767,11.9,1.465723,0.08355548904287502,0.24958208303519336,-0.829752772941814,0.29997846518653803,0.4496404485450487,-0.13150163670208137,-2.5876460767946576
112.48,0.13221,0.048420000000000005,0.2398082392240209,0.22842869250101794,11.9,1.573299,0.01675339696223472,0.24958208303519336,-0.8360834962177377,-0.17998707911191336,0.14988014951501638,-0.02636689876558229,-2.604340567612688
112.56,0.11526,0.05111,0.2398082392240209,0.24685936940207776,11.9,1.371594,-0.05021787035196017,0.22078415037728782,-0.833971476744307,-0.5399612373357485,-0.29976029903003254,0.07903409122064353,-2.6210350584307176
112.64,0.10735,0.048420000000000005,0.1918465913792167,0.26375415656138324,11.9,1.277465,-0.11668203931685156,0.16318828506147542,-0.823438041622435,-1.019926781634235,-0.7494007475750812,0.18363699763644625,-2.637729549248748
112.72,0.05537,0.0538,0.11990411961201045,0.27296949501191325,11.9,0.658903,-0.18196795701154694,0.05759586531581373,-0.8045895571224764,-1.0199267816342432,-1.19904119612013,0.28638554388616466,-2.654424040066778
112.8,0.042940000000000006,0.05649,0.0,0.27296949501191325,11.9,0.510986,-0.24541636845644502,0.0,-0.7776163546006496,-0.3599741582238421,-0.7494007475750812,0.38624217864063404,-2.671118530884808
112.88,0.03842,0.05649,0.0,0.27296949501191325,11.9,0.45719800000000005,-0.3063865737476482,2.220446049250313e-16,-0.7427908085399761,-1.3877787807806124e-15,0.0,0.4821985529932231,-2.687813021702838
112.96000000000001,0.06328,0.0538,0.0,0.27296949501191325,11.9,0.753032,-0.36426289782284865,-2.220446049250313e-16,-0.7004645861217274,-1.3877787807806124e-15,0.0,0.5732857027348741,-2.704507512520868
113.04,0.037290000000000004,0.05649,0.0,0.27296949501191325,11.9,0.44375100000000006,-0.41846090752713283,0.0,-0.6510650961023914,1.3877787807814753e-15,0.0,0.6585838329200819,-2.721202003338898
113.12,0.05876000000000001,0.0538,0.0,0.27296949501191325,11.9,0.6992440000000001,-0.4684333131992291,0.0,-0.5950911728545165,0.0,0.0,0.7372316059270401,-2.737896494156928
113.2,0.05085,0.05111,0.0,0.27296949501191325,11.9,0.605115,-0.5136754951838535,0.0,-0.5331080391540675,0.0,0.0,0.8084348392163636,-2.754590984974958
113.28,0.03955,0.05649,0.0,0.27296949501191325,11.9,0.47064500000000004,-0.553730599463878,0.0,-0.46574159857990116,0.0,0.0,0.8714745249566547,-2.7712854757929883
113.36,0.04407,0.05649,0.0,0.27296949501191325,11.9,0.524433,-0.5881941509566361,0.0,-0.39367211516100564,0.0,0.0,0.9257140905405414,-2.7879799666110183
113.44,0.03842,0.0538,0.0,0.27296949501191325,11.9,0.45719800000000005,-0.6167181378896376,0.0,-0.31762734409341764,1.3877787807814753e-15,0.0,0.9706058266773412,-2.8046744574290483
113.52,0.037290000000000004,0.05649,0.0,0.27296949501191325,11.9,0.44375100000000006,-0.6390145260115818,2.220446049250313e-16,-0.23837518289263437,-1.3877787807806124e-15,0.0,1.0056964181411876,-2.8213689482470783
113.60000000000001,0.03616,0.05111,0.0,0.27296949501191325,11.9,0.43030399999999996,-0.6548581671524605,-2.220446049250313e-16,-0.15671591719081635,-1.3877787807806124e-15,0.0,1.0306315213308286,-2.8380634390651083
113.68,0.04859,0.048420000000000005,0.0,0.27296949501191325,11.9,0.578221,-0.6640890727621153,0.0,-0.07347413947969095,1.3877787807814753e-15,0.0,1.0451593424208456,-2.8547579298831383
113.76,0.06328,0.0538,0.0,0.27296949501191325,11.9,0.753032,-0.6666140294692107,0.0,0.010509577596515385,0.0,0.0,1.0491331799673653,-2.8714524207011687
113.84,0.05311,0.05649,0.0,0.27296949501191325,11.9,0.632009,-0.6624075403466728,0.0,0.09438716931508395,0.0,0.0,1.0425129062941796,-2.8881469115191987
113.92,0.042940000000000006,0.0538,0.0,0.27296949501191325,11.9,0.510986,-0.6515120823787975,0.0,0.17731164260358057,0.0,0.0,1.0253653726995267,-2.9048414023372287
114.0,0.05989,0.05649,0.0,0.27296949501191325,11.9,0.712691,-0.6340376775301005,0.0,0.25844562894700474,0.0,0.0,0.9978637343949597,-2.921535893155258
114.08,0.05876000000000001,0.05649,0.0,0.27296949501191325,11.9,0.6992440000000001,-0.6101607817472777,0.0,0.33696984010677067,1.3877787807814753e-15,0.0,0.9602857019910076,-2.9382303839732886
114.16,0.06215,0.0538,0.0,0.27296949501191325,11.9,0.7395849999999999,-0.5801225031130184,2.220446049250313e-16,0.4120913412655627,-1.3877787807806124e-15,0.0,0.913010737182244,-2.9549248747913186
114.24000000000001,0.05085,0.05111,0.0,0.27296949501191325,11.9,0.605115,-0.5442261671447822,-2.220446049250313e-16,0.4830515580559389,-1.3877787807806124e-15,0.0,0.8565162209571411,-2.9716193656093486
114.32000000000001,0.051980000000000005,0.05649,0.0,0.27296949501191325,11.9,0.6185620000000001,-0.5028342538240639,0.0,0.5491339366187153,1.3877787807814753e-15,0.0,0.7913726330226192,-2.988313856427379
114.4,0.06215,0.0538,0.0,0.27296949501191325,11.9,0.7395849999999999,-0.45636473728578963,0.0,0.6096711793395553,0.0,0.0,0.7182377911170672,-3.005008347245409
114.48,0.06328,0.0538,0.0,0.27296949501191325,11.9,0.753032,-0.4052868651297371,0.0,0.6640519831974436,0.0,0.0,0.6378502083898949,-3.021702838063439
114.56,0.05763,0.05111,0.0,0.27296949501191325,11.9,0.685797,-0.35011641997420095,0.0,0.7117272126819363,0.0,0.0,0.5510216359214608,-3.038397328881469
114.64,0.06441,0.0538,0.0,0.27296949501191325,11.9,0.7664789999999999,-0.2914105111006297,0.0,0.7522154449448755,0.0,0.0,0.4586288656883415,-3.055091819699499
114.72,0.045200000000000004,0.0538,0.0,0.27296949501191325,11.9,0.53788,-0.22976194878302342,0.0,0.7851078311920694,0.0,0.0,0.3616048767450284,-3.071786310517529
114.8,0.042940000000000006,0.0538,0.0,0.27296949501191325,11.9,0.510986,-0.1657932581099013,0.0,0.8100722252240787,1.3877787807814753e-15,0.0,0.26092941403548675,-3.088480801335559
114.88,0.05989,0.05111,0.0,0.27296949501191325,11.9,0.712691,-0.10015039274717358,2.220446049250313e-16,0.8268565374377463,-1.3877787807806124e-15,0.0,0.1576190949674494,-3.1051752921535893
114.96000000000001,0.03616,0.05111,0.0,0.27296949501191325,11.9,0.43030399999999996,-0.033496212119852764,-2.220446049250313e-16,0.8352912804188709,-1.3877787807806124e-15,0.0,0.05271714363247604,-3.1218697829716198
115.04,0.03955,0.0538,0.0,0.27296949501191325,11.9,0.47064500000000004,0.03349621211985473,0.0,0.8352912804189445,1.3877787807814753e-15,0.0,-0.052717143631565655,-3.1385642737896493
115.12,0.06328,0.0538,0.0,0.27296949501191325,11.9,0.753032,0.10015039274717552,0.0,0.8268565374378206,-0.0599956930373165,0.0,-0.15761909496861204,-3.1552587646076797
115.2,0.05876000000000001,0.05649,0.0,0.27296949501191325,11.9,0.6992440000000001,0.1657932581099032,-0.009599310885970436,0.8100722252239672,-0.17998707911193007,0.0,-0.26092941403662184,-3.1719532554257093
115.28,-0.00113,0.0,0.0,0.27143360527015803,11.9,-0.013446999999999999,0.22976194878300749,-0.0287979326579082,0.7851078311919619,-0.299978465186527,-0.2997602990300325,-0.36160487674427166,-3.1886477462437397
115.36,-0.00113,0.0,-0.047961647844804174,0.268361825786648,11.9,-0.013446999999999999,0.29141051110061444,-0.05759586531581373,0.7522154449448848,-0.2399827721492216,-0.2997602990300325,-0.45862886568700656,-3.205342237061769
115.44,-0.00113,0.0,-0.047961647844804174,0.262218266819628,11.9,-0.013446999999999999,0.35011641997418647,-0.06719517620178284,0.7117272126820424,-0.0599956930372596,0.0,-0.5510216359212388,-3.2220367278798
115.52,-0.00113,0.0,-0.047961647844804174,0.257610597594363,11.9,-0.013446999999999999,0.40528686512973877,-0.06719517620177506,0.6640519831974885,0.05999569303734492,5.551115123125783e-17,-0.6378502083908777,-3.2387312186978297
115.60000000000001,-0.00113,0.0,-0.047961647844804174,0.251467038627343,11.9,-0.013446999999999999,0.4563647372857911,-0.057595865315805295,0.609671179339494,0.059995693037242226,-5.551115123125783e-17,-0.7182377911168745,-3.25542570951586
115.68,-0.00113,0.0,-0.047961647844804174,0.24839525914383298,11.9,-0.013446999999999999,0.5028342538240652,-0.057595865315813954,0.549133936618782,-0.11999138607467741,0.0,-0.7913726330220223,-3.2721202003338896
115.76,-0.00113,0.0,-0.047961647844804174,0.24225170017681297,11.9,-0.013446999999999999,0.5442261671447943,-0.07679448708775327,0.4830515580559731,-0.059995693037306785,0.0,-0.8565162209578108,-3.28881469115192
115.84,-0.00113,0.0,-0.047961647844804174,0.23610814120979273,11.9,-0.013446999999999999,0.5801225031130193,-0.06719517620178284,0.41209134126553515,0.11999138607464133,0.0,-0.9130107371825429,-3.3055091819699496
115.92,-0.00113,0.0,-0.047961647844804174,0.23150047198452794,11.9,-0.013446999999999999,0.6101607817472785,-0.05759586531581107,0.33696984010676934,0.059995693037299846,0.0,-0.9602857019910105,-3.32220367278798
116.0,-0.00113,0.0,-0.047961647844804174,0.22689280275926316,11.9,-0.013446999999999999,0.6340376775301012,-0.057595865315815065,0.25844562894697676,-3.469446951953614e-14,0.0,-0.9978637343950538,-3.33889816360601
116.08,-0.00113,0.0,-0.047961647844804174,0.2222851335339977,11.9,-0.013446999999999999,0.6515120823787939,-0.05759586531581662,0.17731164260356413,0.05999569303734009,0.0,-1.0253653726992131,-3.35559265442404
116.16,-0.00113,0.0,-0.047961647844804174,0.2176774643087327,11.9,-0.013446999999999999,0.6624075403466709,-0.047996554429840854,0.09438716931510616,0.05999569303734542,5.551115123125783e-17,-1.0425129062939722,-3.37228714524207
116.24000000000001,-0.00113,0.0,-0.047961647844804174,0.2146056848252229,11.9,-0.013446999999999999,0.6666140294692108,-0.04799655442984241,0.010509577596517161,-0.05999569303733848,-5.551115123125783e-17,-1.0491331799674222,-3.3889816360601
116.32000000000001,-0.00113,0.0,-0.047961647844804174,0.20999801559995768,11.9,-0.013446999999999999,0.664089072762115,-0.057595865315813954,-0.07347413947969272,-6.938893903907228e-15,0.14988014951501624,-1.0451593424207872,-3.40567612687813
116.4,-0.00113,0.0,-0.023980823922402087,0.2053903463746929,11.9,-0.013446999999999999,0.6548581671524601,-0.04799655442984352,-0.15671591719080524,0.05999569303729152,0.14988014951501624,-1.03063152133101,-3.42237061769616
116.48,-0.00113,0.0,-0.023980823922402087,0.20231856689118288,11.9,-0.013446999999999999,0.6390145260115867,-0.047996554429847516,-0.2383751828926508,-0.05999569303732344,-0.14988014951501624,-1.0056964181415793,-3.4390651085141903
116.56,-0.00113,0.0,-0.047961647844804174,0.19771089766591743,11.9,-0.013446999999999999,0.6167181378896368,-0.057595865315815065,-0.3176273440934545,-0.05999569303727348,-0.14988014951501624,-0.9706058266772466,-3.4557595993322203
116.64,-0.00113,0.0,-0.047961647844804174,0.19310322844065264,11.9,-0.013446999999999999,0.5881941509566351,-0.05759586531581107,-0.393672115161007,0.0599956930373054,0.0,-0.9257140905398507,-3.4724540901502503
116.72,-0.00113,0.0,-0.047961647844804174,0.18849555921538785,11.9,-0.013446999999999999,0.553730599463877,-0.047996554429846405,-0.46574159857982744,0.11999138607457888,0.14988014951501624,-0.871474524956136,-3.4891485809682803
116.8,-0.00113,0.0,-0.023980823922402087,0.1854237797318774,11.9,-0.013446999999999999,0.5136754951838642,-0.038397243543878856,-0.5331080391539857,0.059995693037338704,0.14988014951501624,-0.8084348392169405,-3.5058430717863103
116.88,0.0,0.0,-0.023980823922402087,0.1823520002483674,11.9,0.0,0.46843331319924114,-0.03839724354387242,-0.5950911728545352,-0.059995693037249165,2.7755575615628914e-17,-0.7372316059276947,-3.5225375626043403
116.96000000000001,-0.00113,0.0,-0.023980823922402087,0.1792802207648574,11.9,-0.013446999999999999,0.41846090752713133,-0.047996554429841076,-0.6510650961024238,7.438494264988549e-15,-2.7755575615628914e-17,-0.6585838329196667,-3.5392320534223702
117.04,-0.00113,0.0,-0.023980823922402087,0.1746725515395926,11.9,-0.013446999999999999,0.36426289782284704,-0.03839724354387464,-0.70046458612169,0.11999138607458998,0.0,-0.5732857027344247,-3.5559265442404007
117.12,-0.00113,0.0,-0.023980823922402087,0.1731366617978376,11.9,-0.013446999999999999,0.3063865737476633,-0.028797932657907088,-0.7427908085399297,-8.326672684688674e-15,0.0,-0.4821985529941708,-3.57262103505843
117.2,-0.00113,0.0,-0.023980823922402087,0.1700648823143276,11.9,-0.013446999999999999,0.2454163684564608,-0.03839724354387597,-0.7776163546007557,-0.0599956930373054,0.0,-0.38624217864161636,-3.5893155258764606
117.28,-0.00113,0.0,-0.023980823922402087,0.16699310283081759,11.9,-0.013446999999999999,0.18196795701154506,-0.03839724354387575,-0.8045895571225871,-6.938893903907228e-15,0.0,-0.28638554388550386,-3.6060100166944906
117.36,-0.00113,0.0,-0.023980823922402087,0.16392132334730758,11.9,-0.013446999999999999,0.11668203931684962,-0.03839724354387708,-0.8234380416224354,-0.05999569303731789,0.0,-0.1836369976350154,-3.6227045075125206
117.44,-0.00226,0.0,-0.023980823922402087,0.16084954386379735,11.9,-0.026893999999999998,0.05021787035195822,-0.047996554429846405,-0.8339714767441888,-0.0599956930372853,0.0,-0.07903409122017813,-3.639398998330551
117.52,-0.00113,0.0,-0.023980823922402087,0.15624187463853234,11.9,-0.013446999999999999,-0.01675339696221774,-0.04799655442984252,-0.8360834962176635,0.11999138607461907,2.7755575615628914e-17,0.02636689876456,-3.656093489148581
117.60000000000001,-0.00113,0.0,-0.023980823922402087,0.15317009515502233,11.9,-0.013446999999999999,-0.08355548904287696,-0.028797932657902647,-0.8297527729418575,0.11999138607456775,-2.7755575615628914e-17,0.1315016367016204,-3.672787979966611
117.68,-0.00113,0.0,-0.023980823922402087,0.15163420541326733,11.9,-0.013446999999999999,-0.14951384063292406,-0.028797932657906977,-0.8150432343454043,-0.05999569303733385,0.0,0.23530847557684087,-3.689482470784641
117.76,-0.00113,0.0,-0.023980823922402087,0.14856242592975732,11.9,-0.013446999999999999,-0.21396240653813886,-0.03839724354387586,-0.7921034168495638,-8.326672684688674e-15,0.0,0.3367391774571047,-3.706176961602671
117.84,-0.00113,0.0,-0.023980823922402087,0.14549064644624732,11.9,-0.013446999999999999,-0.27625038732885154,-0.02879793265790831,-0.7611649659522686,0.05999569303729846,0.0,0.43476949856021907,-3.722871452420701
117.92,-0.00113,0.0,-0.023980823922402087,0.1439547567044921,11.9,-0.013446999999999999,-0.33574880109049926,-0.02879793265790831,-0.7225402970799302,1.734723475976807e-14,0.14988014951501624,0.5284095320322164,-3.739565943238731
118.0,-0.00113,0.0,0.0,0.1408829772209821,11.9,-0.013446999999999999,-0.3918568348616379,-0.028797932657905534,-0.6766194408271158,0.05999569303733315,0.14988014951501624,0.6167137039965196,-3.756260434056761
118.08,-0.00113,0.0,0.0,0.1393470874792273,11.9,-0.013446999999999999,-0.4440079116228355,-0.01919862177193521,-0.6238661044404892,0.05999569303730887,0.0,0.6987903219240099,-3.7729549248747913
118.16,-0.00113,0.0,0.0,0.13781119773747252,11.9,-0.013446999999999999,-0.4916754115721141,-0.01919862177193632,-0.5648129893192766,-0.05999569303732133,-0.1498801495149763,0.7738105789124399,-3.789649415692821
118.24000000000001,-0.00113,0.0,-0.023980823922402087,0.1362753079957173,11.9,-0.013446999999999999,-0.5343779899139249,-0.028797932657908976,-0.5000564118144895,-0.0599956930373019,-0.14988014951497633,0.8410169229554105,-3.8063439065108513
118.32000000000001,-0.00113,0.0,-0.023980823922402087,0.13320352851220707,11.9,-0.013446999999999999,-0.5716844374624388,-0.028797932657906977,-0.43025028164640267,0.05999569303732066,0.0,0.8997307066737092,-3.823038397328881
118.4,-0.00113,0.0,-0.023980823922402087,0.1316676387704523,11.9,-0.013446999999999999,-0.6032180349773479,-0.019198621771937874,-0.356099498746699,0.05999569303730748,0.14988014951501624,0.9493590402730658,-3.8397328881469113
118.48,-0.00113,0.0,0.0,0.13013174902869706,11.9,-0.013446999999999999,-0.6286603572619094,-0.019198621771937985,-0.27835283520271537,1.6653345369377348e-14,0.14988014951501624,0.9894007785266241,-3.856427378964941
118.56,-0.00113,0.0,0.0,0.12859585928694228,11.9,-0.013446999999999999,-0.6477544886097815,-0.01919862177193521,-0.19779537418244253,6.938893903907228e-16,0.0,1.019451581321237,-3.8731218697829712
118.64,-0.00113,0.0,0.0,0.1270599695451875,11.9,-0.013446999999999999,-0.6603076171310995,-0.019198621771937874,-0.11524058219132094,-0.05999569303733315,0.0,1.03920799667096,-3.8898163606010017
118.72,-0.00113,0.0,0.0,0.12552407980343228,11.9,-0.013446999999999999,-0.6661929817603923,-0.02879793265790831,-0.031522094715092486,-0.0599956930373165,0.0,1.0484705249645345,-3.906510851419032
118.8,-0.00113,0.0,0.0,0.12245230031992227,11.9,-0.013446999999999999,-0.6653511522855142,-0.02879793265790831,0.052514701803000996,0.05999569303731789,0.0,1.047145633505575,-3.9232053422370616
118.88,-0.00113,0.0,0.0,0.12091641057816704,11.9,-0.013446999999999999,-0.6577906294719124,-0.019198621771937652,0.13602120664579598,0.05999569303733154,0.0,1.0352467010035489,-3.939899833055092
118.96000000000001,-0.00113,0.0,0.0,0.11938052083641204,11.9,-0.013446999999999999,-0.6435877592221843,-0.01919862177193632,0.21815417396357972,6.938893903907228e-15,0.0,1.0128938824745595,-3.9565943238731216
