time,q1_l,q1_r,q2_l,q2_r,ZMPx,ZMPy,CoMx,CoMy,CoMz
15.579999999999993,-0.46484494872736926,-0.2722056262611084,0.6743167931703768,0.6742537410638335,0.8897027386650391,0.7349661994050392,0.9047405285003061,0.7306305198540998,0.2048575355138482
15.599999999999993,-0.45706857508399945,-0.26587391957845247,0.6578216246251655,0.6729250535882599,0.8897027386650391,0.7349661994050392,0.9070080808527546,0.7299374059068833,0.2048575355138482
15.619999999999992,-0.44908894758881857,-0.25840681678296484,0.6446417299897084,0.6711395189644808,0.8897027386650391,0.7349661994050392,0.9096485960412078,0.7291355408706103,0.2048575355138482
15.639999999999993,-0.4409993047651566,-0.24956950684615142,0.6353427541801543,0.6687323156329514,0.8897027386650391,0.7349661994050392,0.912726123966254,0.7282051276729697,0.2048575355138482
15.659999999999993,-0.4328303276061626,-0.23912922185257252,0.6303193190492525,0.6654950758463468,0.8897027386650391,0.7349661994050392,0.9162965250281796,0.7271287799815224,0.2048575355138482
15.679999999999993,-0.42455526306159896,-0.22691764832198896,0.6296931976707162,0.6611927428108672,0.8897027386650391,0.7349661994050392,0.9203859469389728,0.7258981334421517,0.2048575355138482
15.699999999999992,-0.4161286569833021,-0.21292849759131544,0.6332375184102045,0.6556140106828072,0.8897027386650391,0.7349661994050392,0.924960994615495,0.7245227513459338,0.2048575355138482
15.719999999999992,-0.404361553104462,-0.20267645427211842,0.6435058987746236,0.6511044521834225,0.8897027386650391,0.7349661994050393,0.9298985097932237,0.7230390681806447,0.2048575355138482
15.739999999999991,-0.3956556570465593,-0.18712699399686566,0.6510087489835328,0.6436147954398227,0.9751840836842054,0.7095221811000962,0.9349749521864275,0.7215134811038902,0.2048575355138482
15.759999999999991,-0.3867409575673142,-0.17191240959952964,0.6573921920581575,0.6358433290952162,0.9751840836842054,0.7095221811000962,0.9399122028320374,0.720028658323098,0.2048575355138482
15.77999999999999,-0.3780975272708915,-0.15968707684455755,0.6625229072871359,0.6311031420140686,0.9751840836842054,0.7095221811000962,0.9444867165593558,0.718651010925645,0.2048575355138482
15.799999999999992,-0.3700655899293708,-0.1512913972473684,0.666483537177286,0.6304235749671259,0.9751840836842054,0.7095221811000962,0.9485753253947917,0.7174170385330046,0.2048575355138482
15.819999999999991,-0.3628194012713698,-0.1469022403915612,0.6694662194108518,0.6340700057375968,0.9751840836842054,0.7095221811000962,0.9521446197834199,0.716336481210016,0.2048575355138482
15.839999999999991,-0.3563988473420749,-0.1464091720866397,0.6716857533671854,0.6419769895103767,0.9751840836842054,0.7095221811000962,0.9552207281177885,0.7154013120955404,0.2048575355138482
15.85999999999999,-0.3507597059543622,-0.1495140105973348,0.6733330045705507,0.6538113652713954,0.9751840836842054,0.7095221811000962,0.9578594861253514,0.7145946159697651,0.2048575355138482
15.879999999999992,-0.3458185894573085,-0.1558220336333727,0.6745592556408724,0.669062891908648,0.9751840836842054,0.7095221811000962,0.9601249123221689,0.7138969949738667,0.2048575355138482
15.899999999999991,-0.34148330686835726,-0.16490810221256505,0.6754772238995748,0.687128706881383,0.9751840836842054,0.7095221811000962,0.9620769462445944,0.7132902155537305,0.2048575355138482
15.919999999999991,-0.33766879406240075,-0.17635613536186467,0.6761684025651011,0.7073763696220999,0.9751840836842054,0.7095221811000962,0.9637663523624408,0.7127587204938824,0.2048575355138482
15.93999999999999,-0.3343027287137915,-0.1897779118979077,0.6766912226150207,0.7291840704017083,0.9751840836842054,0.7095221811000962,0.9652340215291652,0.7122898300322024,0.2048575355138482
15.959999999999992,-0.3313253872076005,-0.20481887646025296,0.677087842413967,0.7519630431821004,0.9751840836842054,0.7095221811000962,0.9665123683044387,0.7118733172975135,0.2048575355138482
15.979999999999992,-0.3286871752219296,-0.22115724041928597,0.6773891092127493,0.77516834667494,0.9751840836842054,0.7095221811000962,0.96762732325258,0.7115008049125958,0.2048575355138482
15.999999999999991,-0.32634584359097507,-0.23850042098851054,0.6776179492137409,0.7983028997669303,0.9751840836842054,0.7095221811000962,0.9686001421596012,0.711165214345612,0.2048575355138482
16.019999999999992,-0.324264272428703,-0.2565809424594833,0.6777916212074214,0.8209179388955123,0.9751840836842054,0.7095221811000962,0.9694487536307997,0.7108603508011386,0.2048575355138482
16.039999999999992,-0.3224090126038777,-0.27515268588975855,0.6779232217278571,0.8426117254779624,0.9751840836842054,0.7095221811000962,0.9701886433878681,0.7105806239430639,0.2048575355138482
16.05999999999999,-0.320749446346928,-0.2939877364137563,0.6780227197050104,0.8630275000363018,0.9751840836842054,0.7095221811000962,0.9708333871052415,0.7103208708795008,0.2048575355138482
16.07999999999999,-0.319257338020452,-0.31287382785381085,0.678097696551773,0.8818512244226256,0.9751840836842054,0.7095221811000962,0.9713949610432038,0.7100762425958559,0.2048575355138482
16.09999999999999,-0.31790657443015696,-0.3316123307630366,0.6781538948739265,0.8988094141783826,0.9751840836842054,0.7095221811000962,0.9718839336423096,0.7098421227320457,0.2048575355138482
16.11999999999999,-0.31667296171616477,-0.350016747470695,0.6781956344787,0.9136672288988603,0.9751840836842054,0.7095221811000962,0.9723096043874268,0.7096140585052358,0.2048575355138482
16.13999999999999,-0.3155340101361963,-0.3679117023979938,0.6782261298837994,0.9262269020961275,0.9751840836842054,0.7095221811000962,0.9726801246974834,0.709387692886944,0.2048575355138482
16.159999999999993,-0.3144686827980384,-0.38513242464448383,0.6782477309158352,0.936326530468714,0.9751840836842054,0.7095221811000962,0.9730026144332966,0.7091586933295702,0.2048575355138482
16.179999999999993,-0.3134571085559853,-0.40152471063937134,0.6782621014374474,0.9438391991524382,0.9751840836842054,0.7095221811000962,0.9732832761498579,0.7089226756020606,0.2048575355138482
16.199999999999992,-0.31248026812520363,-0.41694533391966515,0.678270347387319,0.9486723932649529,0.9751840836842054,0.7095221811000962,0.9735275046146006,0.7086751224857892,0.2048575355138482
16.21999999999999,-0.31151966237538375,-0.43126284475324933,0.6782731024974152,0.9507676359903479,0.9751840836842054,0.7095221811000962,0.9737399884187349,0.708411297101898,0.2048575355138482
16.23999999999999,-0.3105569678779327,-0.44435868091284725,0.6782705775769362,0.9501002975073135,0.9751840836842054,0.7095221811000962,0.9739248015089378,0.7081261502053996,0.2048575355138482
16.25999999999999,-0.30957368041440436,-0.45612849683476614,0.6782625768852024,0.9466795340293721,0.9751840836842054,0.7095221811000962,0.9740854838282034,0.7078142203831241,0.2048575355138482
16.27999999999999,-0.30855074408073546,-0.4664836140090398,0.6782484827865067,0.9405483381964913,0.9751840836842054,0.7095221811000962,0.974225111352351,0.7074695260528437,0.2048575355138482
