Column1,Column2,Column3,Column4,Column5
0.37,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.375,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.38,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.385,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.39,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.395,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.4,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.405,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.41,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.415,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.42,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
0.425,-145.03125,-145.03125,-145.03125,-145.03125
0.43,-143.29583333333332,-143.29583333333332,-143.29583333333332,-143.29583333333332
0.435,-141.56041666666667,-141.56041666666667,-141.56041666666667,-141.56041666666667
0.44,-139.825,-139.825,-139.825,-139.825
0.445,-139.825,-139.825,-139.825,-139.825
0.45,-139.825,-139.825,-139.825,-139.825
0.455,-139.825,-139.825,-139.825,-139.825
0.46,-139.825,-139.825,-139.825,-139.825
0.465,-138.0895833333333,-138.0895833333333,-138.0895833333333,-138.0895833333333
0.47,-136.35416666666666,-136.35416666666666,-136.35416666666666,-136.35416666666666
0.475,-134.61875,-134.61875,-134.61875,-134.61875
0.48,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.485,-134.61875,-134.61875,-134.61875,-134.61875
0.49,-136.35416666666666,-136.35416666666666,-136.35416666666666,-136.35416666666666
0.495,-138.0895833333333,-138.0895833333333,-138.0895833333333,-138.0895833333333
0.5,-139.825,-139.825,-139.825,-139.825
0.505,-138.0895833333333,-138.0895833333333,-138.0895833333333,-138.0895833333333
0.51,-136.35416666666666,-136.35416666666666,-136.35416666666666,-136.35416666666666
0.515,-134.61875,-134.61875,-134.61875,-134.61875
0.52,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.525,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.53,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.535,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.54,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.545,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.55,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.555,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.56,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.565,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.57,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.575,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.58,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
0.585,-131.14791666666667,-131.14791666666667,-131.14791666666667,-131.14791666666667
0.59,-129.4125,-129.4125,-129.4125,-129.4125
0.595,-127.67708333333333,-127.67708333333333,-127.67708333333333,-127.67708333333333
0.6,-125.94166666666666,-125.94166666666666,-125.94166666666666,-125.94166666666666
0.605,-125.94166666666666,-125.94166666666666,-125.94166666666666,-125.94166666666666
0.61,-125.94166666666666,-125.94166666666666,-125.94166666666666,-125.94166666666666
0.615,-125.94166666666666,-125.94166666666666,-125.94166666666666,-125.94166666666666
0.62,-125.94166666666666,-125.94166666666666,-125.94166666666666,-125.94166666666666
0.625,-124.20625,-124.20625,-124.20625,-124.20625
0.63,-122.47083333333333,-122.47083333333333,-122.47083333333333,-122.47083333333333
0.635,-120.73541666666665,-120.73541666666665,-120.73541666666665,-120.73541666666665
0.64,-118.99999999999999,-118.99999999999999,-118.99999999999999,-118.99999999999999
0.645,-118.99999999999999,-118.99999999999999,-118.99999999999999,-118.99999999999999
0.65,-118.99999999999999,-118.99999999999999,-118.99999999999999,-118.99999999999999
0.655,-118.99999999999999,-118.99999999999999,-118.99999999999999,-118.99999999999999
0.66,-118.99999999999999,-118.99999999999999,-118.99999999999999,-118.99999999999999
0.665,-118.99999999999999,-118.99999999999999,-118.99999999999999,-118.99999999999999
0.67,-118.99999999999999,-118.99999999999999,-118.99999999999999,-118.99999999999999
0.675,-118.99999999999999,-118.99999999999999,-118.99999999999999,-118.99999999999999
0.68,-118.99999999999999,-118.99999999999999,-118.99999999999999,-118.99999999999999
0.685,-117.26458333333333,-117.26458333333333,-117.26458333333333,-117.26458333333333
0.69,-115.52916666666665,-115.52916666666665,-115.52916666666665,-115.52916666666665
0.695,-113.79374999999999,-113.79374999999999,-113.79374999999999,-113.79374999999999
0.7,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.705,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.71,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.715,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.72,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.725,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.73,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.735,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.74,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.745,-110.32291666666666,-110.32291666666666,-110.32291666666666,-110.32291666666666
0.75,-108.58749999999999,-108.58749999999999,-108.58749999999999,-108.58749999999999
0.755,-106.85208333333333,-106.85208333333333,-106.85208333333333,-106.85208333333333
0.76,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.765,-106.85208333333333,-106.85208333333333,-106.85208333333333,-106.85208333333333
0.77,-108.58749999999999,-108.58749999999999,-108.58749999999999,-108.58749999999999
0.775,-110.32291666666666,-110.32291666666666,-110.32291666666666,-110.32291666666666
0.78,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
0.785,-110.32291666666666,-110.32291666666666,-110.32291666666666,-110.32291666666666
0.79,-108.58749999999999,-108.58749999999999,-108.58749999999999,-108.58749999999999
0.795,-106.85208333333333,-106.85208333333333,-106.85208333333333,-106.85208333333333
0.8,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.805,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.81,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.815,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.82,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.825,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.83,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.835,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.84,-105.11666666666666,-105.11666666666666,-105.11666666666666,-105.11666666666666
0.845,-103.38125,-103.38125,-103.38125,-103.38125
0.85,-101.64583333333333,-101.64583333333333,-101.64583333333333,-101.64583333333333
0.855,-99.91041666666668,-99.91041666666668,-99.91041666666668,-99.91041666666668
0.86,-98.17500000000001,-98.17500000000001,-98.17500000000001,-98.17500000000001
0.865,-96.43958333333333,-96.43958333333333,-96.43958333333333,-96.43958333333333
0.87,-94.70416666666667,-94.70416666666667,-94.70416666666667,-94.70416666666667
0.875,-92.96875000000001,-92.96875000000001,-92.96875000000001,-92.96875000000001
0.88,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
0.885,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
0.89,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
0.895,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
0.9,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
0.905,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
0.91,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
0.915,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
0.92,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
0.925,-87.7625,-87.7625,-87.7625,-87.7625
0.93,-84.29166666666666,-84.29166666666666,-84.29166666666666,-84.29166666666666
0.935,-80.82083333333334,-80.82083333333334,-80.82083333333334,-80.82083333333334
0.94,-77.35,-77.35,-77.35,-77.35
0.945,-77.35,-77.35,-77.35,-77.35
0.95,-77.35,-77.35,-77.35,-77.35
0.955,-77.35,-77.35,-77.35,-77.35
0.96,-77.35,-77.35,-77.35,-77.35
0.965,-75.61458333333334,-75.61458333333334,-75.61458333333334,-75.61458333333334
0.97,-73.87916666666666,-73.87916666666666,-73.87916666666666,-73.87916666666666
0.975,-72.14375,-72.14375,-72.14375,-72.14375
0.98,-70.40833333333332,-70.40833333333332,-70.40833333333332,-70.40833333333332
0.985,-68.67291666666665,-68.67291666666665,-68.67291666666665,-68.67291666666665
0.99,-66.93749999999999,-66.93749999999999,-66.93749999999999,-66.93749999999999
0.995,-65.20208333333332,-65.20208333333332,-65.20208333333332,-65.20208333333332
1.0,-63.466666666666654,-63.466666666666654,-63.466666666666654,-63.466666666666654
1.005,-63.466666666666654,-63.466666666666654,-63.466666666666654,-63.466666666666654
1.01,-63.466666666666654,-63.466666666666654,-63.466666666666654,-63.466666666666654
1.015,-63.466666666666654,-63.466666666666654,-63.466666666666654,-63.466666666666654
1.02,-63.466666666666654,-63.466666666666654,-63.466666666666654,-63.466666666666654
1.025,-61.73124999999999,-61.73124999999999,-61.73124999999999,-61.73124999999999
1.03,-59.99583333333333,-59.99583333333333,-59.99583333333333,-59.99583333333333
1.035,-58.26041666666666,-58.26041666666666,-58.26041666666666,-58.26041666666666
1.04,-56.52499999999999,-56.52499999999999,-56.52499999999999,-56.52499999999999
1.045,-58.26041666666666,-58.26041666666666,-58.26041666666666,-58.26041666666666
1.05,-59.99583333333333,-59.99583333333333,-59.99583333333333,-59.99583333333333
1.055,-61.73124999999999,-61.73124999999999,-61.73124999999999,-61.73124999999999
1.06,-63.466666666666654,-63.466666666666654,-63.466666666666654,-63.466666666666654
1.065,-65.20208333333332,-65.20208333333332,-65.20208333333332,-65.20208333333332
1.07,-66.93749999999999,-66.93749999999999,-66.93749999999999,-66.93749999999999
1.075,-68.67291666666665,-68.67291666666665,-68.67291666666665,-68.67291666666665
1.08,-70.40833333333332,-70.40833333333332,-70.40833333333332,-70.40833333333332
1.085,-73.87916666666666,-73.87916666666666,-73.87916666666666,-73.87916666666666
1.09,-77.35,-77.35,-77.35,-77.35
1.095,-80.82083333333334,-80.82083333333334,-80.82083333333334,-80.82083333333334
1.1,-84.29166666666667,-84.29166666666667,-84.29166666666667,-84.29166666666667
1.105,-87.76250000000002,-87.76250000000002,-87.76250000000002,-87.76250000000002
1.11,-91.23333333333333,-91.23333333333333,-91.23333333333333,-91.23333333333333
1.115,-94.70416666666667,-94.70416666666667,-94.70416666666667,-94.70416666666667
1.12,-98.17500000000001,-98.17500000000001,-98.17500000000001,-98.17500000000001
1.125,-105.11666666666667,-105.11666666666667,-105.11666666666667,-105.11666666666667
1.13,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
1.135,-119.0,-119.0,-119.0,-119.0
1.14,-125.94166666666666,-125.94166666666666,-125.94166666666666,-125.94166666666666
1.145,-131.14791666666667,-131.14791666666667,-131.14791666666667,-131.14791666666667
1.15,-136.35416666666666,-136.35416666666666,-136.35416666666666,-136.35416666666666
1.155,-141.56041666666667,-141.56041666666667,-141.56041666666667,-141.56041666666667
1.16,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
1.165,-153.70833333333331,-153.70833333333331,-153.70833333333331,-153.70833333333331
1.17,-160.65,-160.65,-160.65,-160.65
1.175,-167.59166666666667,-167.59166666666667,-167.59166666666667,-167.59166666666667
1.18,-174.53333333333333,-174.53333333333333,-174.53333333333333,-174.53333333333333
1.185,-178.00416666666666,-178.00416666666666,-178.00416666666666,-178.00416666666666
1.19,-181.475,-181.475,-181.475,-181.475
1.195,-184.94583333333335,-184.94583333333335,-184.94583333333335,-184.94583333333335
1.2,-188.41666666666666,-188.41666666666666,-188.41666666666666,-188.41666666666666
1.205,-193.62291666666667,-193.62291666666667,-193.62291666666667,-193.62291666666667
1.21,-198.82916666666665,-198.82916666666665,-198.82916666666665,-198.82916666666665
1.215,-204.03541666666666,-204.03541666666666,-204.03541666666666,-204.03541666666666
1.22,-209.24166666666665,-209.24166666666665,-209.24166666666665,-209.24166666666665
1.225,-212.71249999999998,-212.71249999999998,-212.71249999999998,-212.71249999999998
1.23,-216.18333333333334,-216.18333333333334,-216.18333333333334,-216.18333333333334
1.235,-219.6541666666667,-219.6541666666667,-219.6541666666667,-219.6541666666667
1.24,-223.125,-223.125,-223.125,-223.125
1.245,-226.84374999999997,-226.84374999999997,-226.84374999999997,-226.84374999999997
1.25,-230.5625,-230.5625,-230.5625,-230.5625
1.255,-234.28125,-234.28125,-234.28125,-234.28125
1.26,-237.99999999999997,-237.99999999999997,-237.99999999999997,-237.99999999999997
1.265,-241.4708333333333,-241.4708333333333,-241.4708333333333,-241.4708333333333
1.27,-244.94166666666666,-244.94166666666666,-244.94166666666666,-244.94166666666666
1.275,-248.4125,-248.4125,-248.4125,-248.4125
1.28,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.285,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.29,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.295,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.3,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.305,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.31,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.315,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.32,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.325,-253.61875,-253.61875,-253.61875,-253.61875
1.33,-255.35416666666666,-255.35416666666666,-255.35416666666666,-255.35416666666666
1.335,-257.08958333333334,-257.08958333333334,-257.08958333333334,-257.08958333333334
1.34,-258.825,-258.825,-258.825,-258.825
1.345,-258.825,-258.825,-258.825,-258.825
1.35,-258.825,-258.825,-258.825,-258.825
1.355,-258.825,-258.825,-258.825,-258.825
1.36,-258.825,-258.825,-258.825,-258.825
1.365,-258.825,-258.825,-258.825,-258.825
1.37,-258.825,-258.825,-258.825,-258.825
1.375,-258.825,-258.825,-258.825,-258.825
1.38,-258.825,-258.825,-258.825,-258.825
1.385,-257.08958333333334,-257.08958333333334,-257.08958333333334,-257.08958333333334
1.39,-255.35416666666666,-255.35416666666666,-255.35416666666666,-255.35416666666666
1.395,-253.61875,-253.61875,-253.61875,-253.61875
1.4,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.405,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.41,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.415,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.42,-251.88333333333333,-251.88333333333333,-251.88333333333333,-251.88333333333333
1.425,-250.14791666666665,-250.14791666666665,-250.14791666666665,-250.14791666666665
1.43,-248.4125,-248.4125,-248.4125,-248.4125
1.435,-246.67708333333337,-246.67708333333337,-246.67708333333337,-246.67708333333337
1.44,-244.9416666666667,-244.9416666666667,-244.9416666666667,-244.9416666666667
1.445,-243.20625,-243.20625,-243.20625,-243.20625
1.45,-241.47083333333333,-241.47083333333333,-241.47083333333333,-241.47083333333333
1.455,-239.73541666666665,-239.73541666666665,-239.73541666666665,-239.73541666666665
1.46,-237.99999999999997,-237.99999999999997,-237.99999999999997,-237.99999999999997
1.465,-234.28125,-234.28125,-234.28125,-234.28125
1.47,-230.5625,-230.5625,-230.5625,-230.5625
1.475,-226.84374999999997,-226.84374999999997,-226.84374999999997,-226.84374999999997
1.48,-223.125,-223.125,-223.125,-223.125
1.485,-219.6541666666667,-219.6541666666667,-219.6541666666667,-219.6541666666667
1.49,-216.18333333333334,-216.18333333333334,-216.18333333333334,-216.18333333333334
1.495,-212.71249999999998,-212.71249999999998,-212.71249999999998,-212.71249999999998
1.5,-209.24166666666665,-209.24166666666665,-209.24166666666665,-209.24166666666665
1.505,-205.77083333333334,-205.77083333333334,-205.77083333333334,-205.77083333333334
1.51,-202.29999999999998,-202.29999999999998,-202.29999999999998,-202.29999999999998
1.515,-198.82916666666665,-198.82916666666665,-198.82916666666665,-198.82916666666665
1.52,-195.35833333333335,-195.35833333333335,-195.35833333333335,-195.35833333333335
1.525,-191.88750000000002,-191.88750000000002,-191.88750000000002,-191.88750000000002
1.53,-188.41666666666669,-188.41666666666669,-188.41666666666669,-188.41666666666669
1.535,-184.94583333333335,-184.94583333333335,-184.94583333333335,-184.94583333333335
1.54,-181.47500000000002,-181.47500000000002,-181.47500000000002,-181.47500000000002
1.545,-176.26875,-176.26875,-176.26875,-176.26875
1.55,-171.0625,-171.0625,-171.0625,-171.0625
1.555,-165.85625,-165.85625,-165.85625,-165.85625
1.56,-160.65,-160.65,-160.65,-160.65
1.565,-157.17916666666667,-157.17916666666667,-157.17916666666667,-157.17916666666667
1.57,-153.70833333333331,-153.70833333333331,-153.70833333333331,-153.70833333333331
1.575,-150.23749999999998,-150.23749999999998,-150.23749999999998,-150.23749999999998
1.58,-146.76666666666665,-146.76666666666665,-146.76666666666665,-146.76666666666665
1.585,-143.29583333333332,-143.29583333333332,-143.29583333333332,-143.29583333333332
1.59,-139.825,-139.825,-139.825,-139.825
1.595,-136.35416666666666,-136.35416666666666,-136.35416666666666,-136.35416666666666
1.6,-132.88333333333333,-132.88333333333333,-132.88333333333333,-132.88333333333333
1.605,-127.67708333333333,-127.67708333333333,-127.67708333333333,-127.67708333333333
1.61,-122.47083333333333,-122.47083333333333,-122.47083333333333,-122.47083333333333
1.615,-117.26458333333333,-117.26458333333333,-117.26458333333333,-117.26458333333333
1.62,-112.05833333333332,-112.05833333333332,-112.05833333333332,-112.05833333333332
1.625,-108.5875,-108.5875,-108.5875,-108.5875
1.63,-105.11666666666667,-105.11666666666667,-105.11666666666667,-105.11666666666667
1.635,-101.64583333333333,-101.64583333333333,-101.64583333333333,-101.64583333333333
1.64,-98.17500000000001,-98.17500000000001,-98.17500000000001,-98.17500000000001
1.645,-92.96875000000001,-92.96875000000001,-92.96875000000001,-92.96875000000001
1.65,-87.76250000000002,-87.76250000000002,-87.76250000000002,-87.76250000000002
1.655,-82.55624999999999,-82.55624999999999,-82.55624999999999,-82.55624999999999
1.66,-77.35,-77.35,-77.35,-77.35
1.665,-73.87916666666666,-73.87916666666666,-73.87916666666666,-73.87916666666666
1.67,-70.40833333333332,-70.40833333333332,-70.40833333333332,-70.40833333333332
1.675,-66.9375,-66.9375,-66.9375,-66.9375
1.68,-63.466666666666654,-63.466666666666654,-63.466666666666654,-63.466666666666654
1.685,-58.26041666666666,-58.26041666666666,-58.26041666666666,-58.26041666666666
1.69,-53.05416666666666,-53.05416666666666,-53.05416666666666,-53.05416666666666
1.695,-47.84791666666666,-47.84791666666666,-47.84791666666666,-47.84791666666666
1.7,-42.641666666666666,-42.641666666666666,-42.641666666666666,-42.641666666666666
1.705,-35.699999999999996,-35.699999999999996,-35.699999999999996,-35.699999999999996
1.71,-28.758333333333333,-28.758333333333333,-28.758333333333333,-28.758333333333333
1.715,-21.816666666666666,-21.816666666666666,-21.816666666666666,-21.816666666666666
1.72,-14.874999999999998,-14.874999999999998,-14.874999999999998,-14.874999999999998
1.725,-9.42083333333333,-9.42083333333333,-9.42083333333333,-9.42083333333333
1.73,-3.9666666666666663,-3.9666666666666663,-3.9666666666666663,-3.9666666666666663
1.735,1.4875000000000005,1.4875000000000005,1.4875000000000005,1.4875000000000005
1.74,6.941666666666666,6.941666666666666,6.941666666666666,6.941666666666666
1.745,13.883333333333333,13.883333333333333,13.883333333333333,13.883333333333333
1.75,20.825,20.825,20.825,20.825
1.755,27.766666666666666,27.766666666666666,27.766666666666666,27.766666666666666
1.76,34.708333333333336,34.708333333333336,34.708333333333336,34.708333333333336
1.765,38.17916666666667,38.17916666666667,38.17916666666667,38.17916666666667
1.77,41.65,41.65,41.65,41.65
1.775,45.12083333333332,45.12083333333332,45.12083333333332,45.12083333333332
1.78,48.59166666666666,48.59166666666666,48.59166666666666,48.59166666666666
1.785,52.0625,52.0625,52.0625,52.0625
1.79,55.53333333333333,55.53333333333333,55.53333333333333,55.53333333333333
1.795,59.00416666666666,59.00416666666666,59.00416666666666,59.00416666666666
1.8,62.475,62.475,62.475,62.475
1.805,64.21041666666667,64.21041666666667,64.21041666666667,64.21041666666667
1.81,65.94583333333334,65.94583333333334,65.94583333333334,65.94583333333334
1.815,67.68124999999999,67.68124999999999,67.68124999999999,67.68124999999999
1.82,69.41666666666667,69.41666666666667,69.41666666666667,69.41666666666667
1.825,72.8875,72.8875,72.8875,72.8875
1.83,76.35833333333333,76.35833333333333,76.35833333333333,76.35833333333333
1.835,79.82916666666665,79.82916666666665,79.82916666666665,79.82916666666665
1.84,83.3,83.3,83.3,83.3
1.845,83.3,83.3,83.3,83.3
1.85,83.3,83.3,83.3,83.3
1.855,83.3,83.3,83.3,83.3
1.86,83.3,83.3,83.3,83.3
1.865,85.03541666666665,85.03541666666665,85.03541666666665,85.03541666666665
1.87,86.77083333333333,86.77083333333333,86.77083333333333,86.77083333333333
