time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav,tau_f
16.348577787566054,0.01915452413759513,-0.28089447926599825,0.04211097671304722,-0.17863589811985392,-0.0704797618445488,0.13233100681220628,0.00035558283762110454
16.358577787566055,0.38901417649819586,-0.28046400893353707,0.04427862348628236,-0.15174189811984917,-0.05986888947792137,0.14263919759316396,0.007221623662399826
16.36428057650451,0.4373512325317945,-0.2802046239510838,0.04669423720474885,-0.1392828631615789,-0.054953249195570965,0.14737243538976366,0.008118948358289413
16.373415065544094,0.46062780186560115,-0.27975940911367453,0.05080273209650657,-0.12085814204428307,-0.047683881895567375,0.1543286907972528,0.008551052466663184
16.38254955458368,0.36072984718448714,-0.27927595521901355,0.055056499302852925,-0.10757599999999999,-0.042443489466502206,0.15922903311978104,0.006696555954879058
16.39254955458368,0.1342613330415555,-0.27871249553608485,0.05745438213370353,-0.10757599999999999,-0.042443489466502206,0.15883264934508057,0.0024924151308988035
16.402549554583683,0.33181875814279105,-0.2781333707135126,0.05829551532823851,-0.09386245580528264,-0.03703288981065984,0.16383577849072326,0.006159853136980004
16.410259497434243,0.8104031048273451,-0.2776677133641235,0.06279798110929424,-0.05239221520069441,-0.02067104590240751,0.17986993839806567,0.01504424926254734
16.417969440284804,1.0534308743059237,-0.2771562364598253,0.07003385342612958,-0.01092197459610618,-0.004309201994155177,0.19587180488302453,0.019555794591011463
16.425832959899445,1.1094420129342928,-0.2765716498801801,0.07865441372933696,0.02745253411873562,0.010831238777211904,0.2106007495178338,0.02059558025568238
16.43396576762583,1.1211032339212752,-0.2758951011086731,0.08772830928986343,0.06572918704257341,0.025933071111430228,0.22522626742649166,0.020812058097621544
16.44234794366926,0.889957967715727,-0.2751202986489889,0.09714308184324964,0.094129,0.037138053283189434,0.23588564903693954,0.016521098475255597
16.452347943669263,0.3412599962421064,-0.2741168275558411,0.10311246386425021,0.094129,0.037138053283189434,0.23517884726926552,0.0063351194192376725
16.462347943669265,0.21436279988050366,-0.2730738064315786,0.10530984511784619,0.09886491977808894,0.03900658307808343,0.23631250660745742,0.003979411449450104
16.472347943669266,0.3549131514216021,-0.2720067947617343,0.10820473976677977,0.11903541977809252,0.046964737353054016,0.24351866555474774,0.006588575345698289
16.480005984759938,0.4027577207303965,-0.27116712977708674,0.1111145177375372,0.1344981669734074,0.053065474949799886,0.24902747703608308,0.007476757562983938
16.49000598475994,0.8230439041378567,-0.2700262947647232,0.11738821116311791,0.18156266697341578,0.0716345015913979,0.26679204491385805,0.015278911907066317
16.49723056653834,0.9595996035568347,-0.26915515130283574,0.12385300876217395,0.2155647998843777,0.08504984674315128,0.27959293296753973,0.01781391944596053
16.505969240479683,1.0413365645247852,-0.2680347923707533,0.1326183412853616,0.2566929318556034,0.10127671366604886,0.29502934282177673,0.019331276928230945
16.514707914421024,1.0771525387746692,-0.26683550302813747,0.1418852682386675,0.29782106382682905,0.11750358058894643,0.31040979470544566,0.019996161404840923
16.523574184961557,1.0916763911662457,-0.265534908967141,0.15150509229976064,0.3395497228123231,0.1339673819768218,0.32595537028566485,0.020265780874867356
16.532494865440324,1.096017859762457,-0.2641398593479394,0.1612653549640975,0.3815344594516145,0.15053221732395902,0.34153493278721186,0.020346375501588132
16.54149252400186,1.0956114725341646,-0.26264448396180723,0.17112625603477877,0.4238814895885602,0.1672399934780743,0.35718616692113775,0.02033883136617809
16.550549052811515,1.0929929782045864,-0.2610497843343438,0.18103737052340058,0.46650558960476146,0.18405708595275988,0.37287607291463687,0.020290221876466008
16.559666557670987,1.0893477380469803,-0.25935380698248955,0.19098637859578957,0.5094166703506214,0.20098740501679957,0.3886070922250927,0.02022255197092615
16.56883933883161,1.0852261336155002,-0.2575561730600309,0.20095995332018537,0.552587906244024,0.21802036679170766,0.40436827936734904,0.020146038882489725
