time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav
0.0,-0.002544885260952694,0.0,0.0,0.0,0.0,-4.7243017681320324e-5
9.999999999999999e-5,-0.0012756131365268676,-1.0239135271183685e-11,-1.837673110895561e-7,0.0,0.0,-4.724301018868873e-5
0.0006075399738927484,-0.001272512343831504,-1.9718019604235516e-10,-1.8421518223059772e-7,0.0,0.0,-4.724287339190317e-5
0.0014186656163440413,-0.02684418950494069,-1.032559883637101e-9,3.5181147976491724e-6,0.0,0.0,-4.7242262090913174e-5
0.0022933810525559172,-0.26635476402395136,-1.502970939931824e-8,3.821348465712392e-5,0.0,0.0,-4.723201947727692e-5
0.003078916146214877,-5.100654914680616,1.5850372155618554e-7,0.0009455363636885213,0.0,0.0,-4.7359005038440305e-5
0.003912484807868796,-6.424821563147594,2.400876979536628e-7,0.0016480695467825603,0.0,0.0,-4.741870527583572e-5
0.004664683895202769,3.571518882170482,4.008689286008399e-7,-0.0005727366992924554,0.0,0.0,-4.753635923268499e-5
0.00596465877283002,2.508592740338184,2.4219984850074274e-6,-0.0003809713007650543,0.0,0.0,-4.901534958896962e-5
0.0068900622844420365,6.443547344181519,2.549739519230366e-6,-0.0016735416798451532,0.0,0.0,-4.910882591120885e-5
0.007831743671815881,6.762141849821161,1.9116740506669202e-6,-0.002232663948306874,0.0,0.0,-4.864191241145898e-5
0.00879374879229598,-6.836094910602132,1.724974880459857e-6,0.002505409891300274,0.0,0.0,-4.850529263299021e-5
0.009751218991840397,6.839333899639941,1.9594813907087333e-6,-0.0025511381453375372,0.0,0.0,-4.867689611384283e-5
0.010716015784075465,-6.849403778226611,1.719673489079904e-6,0.0025790695984575806,0.0,0.0,-4.8501413264296755e-5
0.011685480119122474,6.847703248821226,1.961581372911287e-6,-0.002600434537037814,0.0,0.0,-4.867843280574692e-5
0.012659530864391049,-6.8553110976419305,1.7171390241159554e-6,0.0026152641995168526,0.0,0.0,-4.849955863344183e-5
0.013637970310232558,6.85253500367351,1.962899910315291e-6,-0.0026310659242429315,0.0,0.0,-4.867939766428273e-5
0.014620487037704775,-6.859568882270109,1.7150922756247591e-6,0.0026429244969250866,0.0,0.0,-4.8498060896062236e-5
0.0156069662385564,6.856392723287896,1.963958517413296e-6,-0.0026568157714540364,0.0,0.0,-4.8680172315112294e-5
0.01659711833158057,-6.863151074393827,1.7133249723184826e-6,0.0026673279425737197,0.0,0.0,-4.849676764668278e-5
0.017590852753131422,6.859722774595037,1.9648312338289762e-6,-0.002680057382824631,0.0,0.0,-4.868081093778702e-5
0.01858789942179736,-6.866283989993872,1.7117909702670321e-6,0.00268959567773285,0.0,0.0,-4.849564511882116e-5
0.019588187091285778,6.862656921838065,1.9655430894848798e-6,-0.0027013808132176115,0.0,0.0,-4.868133184830901e-5
0.020591462788599715,-6.501267528870323,1.7384997124776347e-6,0.0028700529443469614,0.00269,0.007170733000000001,0.007122217810378439
0.02159631451885795,7.237845478605566,2.0393445766252764e-6,-0.002624846237034631,0.00269,0.007170733000000001,0.007121997662861729
0.02260970927849819,-6.495199325953348,1.7952253317143104e-6,0.002812342204718404,0.00269,0.007170733000000001,0.007122176300598158
0.02361814632881398,7.235925490513812,2.092100409852576e-6,-0.0026126196213455037,0.00269,0.007170733000000001,0.007121959058028934
0.024635963818316273,-6.49499435621033,1.843907693083812e-6,0.0028104753492063017,0.00269,0.007170733000000001,0.007122140676586452
0.025648723136722812,7.2372682688186805,2.140713430550911e-6,-0.002621163278064499,0.00269,0.007170733000000001,0.007121923484758246
0.026670644687912727,-6.49588825482122,1.8890109983503438e-6,0.002818569864151002,0.00269,0.007170733000000001,0.007122107671600046
0.02768731468666953,7.239058588622714,2.1861880062756112e-6,-0.0026327611711284803,0.00269,0.007170733000000001,0.007121890208089399
0.028712956800422195,-6.496896106690664,1.931363369197503e-6,0.002827840710607085,0.00269,0.007170733000000001,0.007122076679649113
0.029733139295684476,7.240760304094737,2.2289292070780114e-6,-0.0026440174054084757,0.00269,0.007170733000000001,0.007121858931606601
0.030762126151803893,-6.497839226235566,1.9713447264437376e-6,0.002836655763064959,0.00269,0.007170733000000001,0.007122047422721172
0.03178545997680741,7.242290878773298,2.269257864050943e-6,-0.0026543433065515953,0.00269,0.007170733000000001,0.007121829420537139
0.03281744874581821,-6.49869156077183,2.009232703061233e-6,0.0028447412910330722,0.00269,0.007170733000000001,0.007122019697654335
0.03384360950131323,7.243652853047642,2.307447320014002e-6,-0.002663698518632414,0.00269,0.007170733000000001,0.007121801474858495
0.03487829176038684,-6.499456234296701,2.045261750531469e-6,0.0028520937682619627,0.00269,0.007170733000000001,0.007121993332885396
0.03590698860194652,7.244863131984091,2.3437365054493237e-6,-0.002672148086351,0.00269,0.007170733000000001,0.007121774919729891
0.03694408776655648,-6.500141408596827,2.079637226108693e-6,0.002858762773877906,0.00269,0.007170733000000001,0.007121968178141253
0.037975060046929965,7.245939348857337,2.3783362058563953e-6,-0.0026797728375681476,0.00269,0.007170733000000001,0.007121749600906034
0.03901432798670543,-6.500755421673481,2.112540917425427e-6,0.0028648054106493307,0.00269,0.007170733000000001,0.0071219441003962155
0.04004734197354144,9.263384511391008,2.2759901810693108e-6,-0.0046110581625498385,0.01614,0.043024398000000005,0.04297548949406821
0.040980204523900964,7.747492184535937,1.0658175279169436e-6,-0.0010610003548590292,0.01614,0.043024398000000005,0.042976375055153476
0.04200043883968686,-3.413179271997751,2.7697979724850343e-6,0.0011840465855419541,0.01614,0.043024398000000005,0.04297512814317956
