Time,Position
0.0,0.0
9.999999999999999e-5,0.0
0.0010999999999999998,0.0
0.011099999999999997,0.0
0.021099999999999997,0.0
0.031099999999999996,0.0
0.0411,0.0
0.0511,0.0
0.0611,0.0
0.0711,0.0
0.07903495431293785,0.0
0.07903495431293785,0.0
0.08903495431293784,1.1969291748797767e-5
0.0950602027849475,4.5069422092160145e-5
0.10498423689184848,0.00016692607765770196
0.1142534941552074,0.0003711286198540861
0.1242534941552074,0.000699007822691086
0.1342534941552074,0.0011429207416429614
0.1442534941552074,0.0017042324154700188
0.15425349415520742,0.0023825947010995426
0.16425349415520743,0.00317672711543635
0.17425349415520744,0.004084823816118785
0.18425349415520745,0.005104766500985532
0.19425349415520746,0.0062342365833424436
0.20425349415520747,0.007470775120567557
0.21425349415520747,0.00881181566745513
0.22425349415520748,0.010254703122675004
0.2342534941552075,0.011796705351499084
0.2442534941552075,0.013435021103921547
0.2542534941552075,0.01516678605219489
0.2642534941552075,0.01698907789144976
0.2742534941552075,0.01889892098982117
0.2842534941552075,0.020893290836987464
0.2942534941552075,0.022969118416625724
0.3042534941552075,0.02512329456415248
0.31425349415520754,0.027352674337769826
0.32425349415520754,0.029654081413484135
0.33425349415520755,0.03202431250572674
0.34425349415520756,0.03446014181049496
0.35425349415520757,0.036958325465476075
0.3642534941552076,0.03951560602034094
0.3742534941552076,0.04212871690973948
0.3842534941552076,0.04479438692120642
0.3942534941552076,0.04750934465004246
0.4042534941552076,0.05027032293319468
0.4142534941552076,0.05307406325417937
0.42425349415520763,0.0559173201111498
0.43425349415520764,0.05879686534029902
0.44425349415520765,0.061709492386897595
0.45425349415520766,0.06465202051639497
0.46425349415520767,0.06762129895815908
0.4742534941552077,0.07061421097459
0.4842534941552077,0.07362767784852016
0.4942534941552077,0.07665866278200313
0.5042534941552077,0.07970417469979757
0.5142534941552077,0.08276127195106822
0.5242534941552077,0.08582706590305518
0.5342534941552077,0.08889872442070165
0.5442534941552077,0.09197347522648176
0.5542534941552077,0.09504860913493032
0.5642534941552078,0.09812148315664707
0.5742534941552078,0.1011895234668268
0.5842534941552078,0.10425022823365465
0.5942534941552078,0.10730117030220007
0.6042534941552078,0.11033999972974538
0.6142534941552078,0.11336444616879249
0.6242534941552078,0.11637232109430486
0.6342534941552078,0.11936151987206048
0.6442534941552078,0.1223300236653139
0.6542534941552078,0.12527590117729182
0.6642534941552078,0.12819731022737596
0.6742534941552079,0.13109249915915808
0.6842534941552079,0.13395980807888555
0.6942534941552079,0.13679766992314965
0.7042534941552079,0.13960461135500363
0.7142534941552079,0.14237925348803188
0.7242534941552079,0.14512031243822493
0.7342534941552079,0.14782659970384765
0.7442534941552079,0.15049702237381768
0.7542534941552079,0.15313058316543912
0.7642534941552079,0.15572638029266098
0.7742534941552079,0.1582836071663501
0.784253494155208,0.16080155192838552
0.794253494155208,0.16327959682169235
0.804253494155208,0.16571721739863918
0.814253494155208,0.168113981570524
0.824253494155208,0.170469548501167
0.834253494155208,0.17278366734791506
0.844253494155208,0.1750561758536429
0.854253494155208,0.17728699879360613
0.864253494155208,0.17947614628126501
0.874253494155208,0.18162371193745072
0.884253494155208,0.1837298709274909
0.894253494155208,0.1857948778711451
0.9042534941552081,0.18781906463042475
0.9142534941552081,0.18980283798058592
0.9242534941552081,0.19174667716978416
0.9342534941552081,0.19365113137307222
0.9442534941552081,0.1955168170465987
0.9542534941552081,0.1973444151880326
0.9642534941552081,0.19913466850939154
0.9742534941552081,0.20088837852859198
0.9842534941552081,0.20260640258616713
0.9942534941552081,0.2042896507937114
1.0042534941552081,0.20593908292071056
1.0142534941552082,0.2075557052265025
1.0242534941552082,0.20914056724418487
1.0342534941552082,0.21069475852334432
1.0442534941552082,0.21221940533852393
1.0542534941552082,0.21371566737037517
1.0642534941552082,0.21518473436645388
1.0742534941552082,0.21662782278861983
1.0842534941552082,0.21804617245398414
1.0942534941552082,0.2194410431763193
1.1042534941552082,0.22081371141480258
1.1142534941552082,0.22216546693690528
1.1242534941552083,0.22349760950216782
1.1342534941552083,0.22481144557351423
1.1442534941552083,0.22610828506265918
1.1542534941552083,0.22738943811604725
1.1642534941552083,0.22865621194763655
1.1742534941552083,0.22990990772469933
1.1842534941552083,0.23115181751265912
1.1942534941552083,0.23238322128481936
1.2042534941552083,0.2336053840026614
1.2142534941552083,0.234819552772202
1.2242534941552083,0.23602695408170074
1.2342534941552084,0.2372287911257982
1.2442534941552084,0.23842624122094663
1.2542534941552084,0.2396204533167645
1.2642534941552084,0.24081254560770898
1.2742534941552084,0.24200360324921397
1.2842534941552084,0.2431946761821858
1.2942534941552084,0.24438677706948866
1.3042534941552084,0.24558087934778255
1.3142534941552084,0.24677791539780258
1.3242534941552084,0.24797877483588934
1.3342534941552084,0.24918430292929566
1.3442534941552085,0.25039529913750663
1.3542534941552085,0.2516125157815187
1.3642534941552085,0.2528366568427288
1.3742534941552085,0.254068376892789
1.3842534941552085,0.2553082801554831
1.3942534941552085,0.2565569197013856
1.4042534941552085,0.25781479677576213
1.4142534941552085,0.25908236025987574
1.4242534941552085,0.2603600062655652
1.4342534941552085,0.26164807786266775
1.4442534941552085,0.26294686493856717
1.4542534941552085,0.2642566041888598
1.4642534941552086,0.26557747923784597
1.4742534941552086,0.2669096208872754
1.4842534941552086,0.26825310749149933
1.4942534941552086,0.2696079654569145
1.5042534941552086,0.2709741698633192
1.5142534941552086,0.2723516452045483
1.5242534941552086,0.27374026624550435
1.5342534941552086,0.2751398589924611
1.5442534941552086,0.2765502017732845
