t,DXL_PWM,DXL_Current,DXL_Velocity,DXL_Position,DXL_Input_Voltage,U
59.800000000000004,0.12995,-0.01614,0.21582741530161878,-0.31988394530552067,11.9,1.5464050000000003
59.82,0.0339,-0.04304,0.263789063146423,-0.31220449659674565,11.9,0.40341
59.84,0.06215,0.00269,0.28776988706882506,-0.30452504788797063,11.9,0.7395849999999999
59.86,0.20001000000000002,0.00538,0.3597123588360313,-0.2922379299539304,11.9,2.3801190000000005
59.88,0.0067800000000000004,-0.04304,0.3836931827584334,-0.2830225915034006,11.9,0.080682
59.9,0.22713,0.00807,0.4076740066808355,-0.27380725305287035,11.9,2.702847
59.92,0.08362,0.00807,0.43165483060323756,-0.26612780434409533,11.9,0.995078
59.94,0.08362,0.00807,0.43165483060323756,-0.2561445210226876,11.9,0.995078
59.96,0.01695,-0.04573,0.45563565452563964,-0.24616123770128007,11.9,0.201705
59.980000000000004,0.05537,-0.05111,0.45563565452563964,-0.23694589925075005,11.9,0.658903
60.0,0.0565,-0.05111,0.45563565452563964,-0.22619467105846525,11.9,0.67235
60.02,0.051980000000000005,0.00538,0.4796164784480418,-0.21851522234969,11.9,0.6185620000000001
60.04,0.12543,0.00807,0.45563565452563964,-0.2077639941574052,11.9,1.4926170000000003
60.06,0.12543,0.00807,0.45563565452563964,-0.2000845454486302,11.9,1.4926170000000003
60.08,0.03164,0.00807,0.43165483060323756,-0.19240509673985495,11.9,0.376516
60.1,0.07119,0.00538,0.43165483060323756,-0.18318975828932493,11.9,0.847161
60.120000000000005,0.10961,0.00269,0.3836931827584334,-0.1770461993223047,11.9,1.304359
60.14,0.10961,0.00269,0.3836931827584334,-0.16629497113001968,11.9,1.304359
60.160000000000004,0.21244,0.00538,0.4076740066808355,-0.15554374293773465,11.9,2.528036
60.18,0.24408000000000002,0.01076,0.45563565452563964,-0.14479251474544963,11.9,2.9045520000000002
60.2,0.26216,0.00538,0.527578126292846,-0.1309695070696546,11.9,3.119704
60.22,0.26442,0.00807,0.5995205980600522,-0.11561060965210435,11.9,3.146598
60.24,0.27911,0.01345,0.6714630698272585,-0.09717993275104408,11.9,3.3214090000000005
60.26,0.29493,0.01076,0.7673863655168668,-0.08028514559173927,11.9,3.5096670000000003
60.28,0.31414000000000003,0.00807,0.839328837284073,-0.06185446869067923,11.9,3.7382660000000003
60.300000000000004,0.32205,0.01345,0.8872904851288773,-0.040352012306108964,11.9,3.832395
60.32,0.34691000000000005,0.01076,0.9352521329736813,-0.018849555921538697,11.9,4.128229000000001
60.34,0.36386,0.01076,0.9832137808184854,0.002652900463031571,11.9,4.329934000000001
60.36,0.35821,0.01345,1.055156252585692,0.02415535684760184,11.9,4.262699
60.38,0.37628999999999996,0.01345,1.103117900430496,0.04719370297392689,11.9,4.477850999999999
60.4,0.38872,0.01345,1.127098724352898,0.07023204910025194,11.9,4.625768
60.42,0.38307,0.01345,1.127098724352898,0.09480628496833177,11.9,4.558533000000001
60.44,0.38533,0.01614,1.1510795482753002,0.11784463109465704,11.9,4.585427
60.46,0.36273000000000005,0.01614,1.1750603721977022,0.1424188669627373,11.9,4.316487
60.480000000000004,0.36386,0.01614,1.1750603721977022,0.16392132334730758,11.9,4.329934000000001
60.5,0.32996000000000003,0.01614,1.1510795482753002,0.18695966947363263,11.9,3.9265240000000006
60.52,0.33787,0.01614,1.127098724352898,0.20692623611644767,11.9,4.020653
60.54,0.30962,0.01614,1.0791370765080939,0.22689280275926316,11.9,3.6844780000000004
60.56,0.29945,0.01614,1.0311754286632897,0.24532347966032297,11.9,3.563455
60.58,0.27911,0.01614,0.9592329568960836,0.262218266819628,11.9,3.3214090000000005
60.6,0.23391,0.02152,0.9112713090512793,0.27757716423717826,11.9,2.783529
60.620000000000005,0.21356999999999998,0.01614,0.839328837284073,0.2929360616547283,11.9,2.541483
60.64,0.19097,0.024210000000000002,0.7673863655168668,0.30522317958876855,11.9,2.272543
60.660000000000004,0.16949999999999998,0.024210000000000002,0.6714630698272585,0.31443851803929856,11.9,2.01705
60.68,0.14351,0.024210000000000002,0.5755397741376501,0.32211796674807336,11.9,1.707769
60.7,0.12543,0.024210000000000002,0.5035973023704439,0.3282615257150936,11.9,1.4926170000000003
60.72,0.09605000000000001,0.02152,0.4076740066808355,0.3328691949403584,11.9,1.1429950000000002
60.74,0.05311,0.01614,0.3117507109912271,0.3344050846821136,11.9,0.632009
60.76,0.021470000000000003,0.02152,0.21582741530161878,0.3359409744238684,11.9,0.255493
60.78,0.042940000000000006,0.02152,0.11990411961201045,0.3344050846821136,11.9,0.510986
60.800000000000004,0.04181,0.02152,0.023980823922402087,0.3344050846821136,11.9,0.497539
60.82,0.04181,0.024210000000000002,0.0,0.3344050846821136,11.9,0.497539
60.84,0.03955,0.024210000000000002,0.0,0.3344050846821136,11.9,0.47064500000000004
60.86,0.04407,0.024210000000000002,0.0,0.3344050846821136,11.9,0.524433
60.88,0.037290000000000004,0.02152,0.0,0.3344050846821136,11.9,0.44375100000000006
60.9,0.024860000000000004,0.024210000000000002,0.0,0.3344050846821136,11.9,0.29583400000000004
60.92,0.020340000000000004,0.02152,0.0,0.3344050846821136,11.9,0.24204600000000007
60.94,0.02373,0.024210000000000002,0.0,0.3344050846821136,11.9,0.282387
60.96,0.03842,0.0269,0.0,0.3344050846821136,11.9,0.45719800000000005
60.980000000000004,0.042940000000000006,0.024210000000000002,0.0,0.3344050846821136,11.9,0.510986
61.0,0.03277,0.024210000000000002,0.0,0.3344050846821136,11.9,0.389963
61.02,0.029380000000000003,0.02152,0.0,0.3344050846821136,11.9,0.34962200000000004
61.04,0.037290000000000004,0.0269,0.0,0.3344050846821136,11.9,0.44375100000000006
61.06,0.042940000000000006,0.024210000000000002,0.0,0.3344050846821136,11.9,0.510986
61.08,0.042940000000000006,0.0269,0.0,0.3344050846821136,11.9,0.510986
61.1,0.03277,0.02152,0.0,0.3344050846821136,11.9,0.389963
61.120000000000005,0.022600000000000002,0.01614,0.0,0.3344050846821136,11.9,0.26894
61.14,0.022600000000000002,0.01614,0.0,0.3344050846821136,11.9,0.26894
61.160000000000004,0.022600000000000002,0.024210000000000002,0.0,0.3344050846821136,11.9,0.26894
61.18,0.029380000000000003,0.0269,0.0,0.3344050846821136,11.9,0.34962200000000004
61.2,0.04407,0.024210000000000002,0.0,0.3344050846821136,11.9,0.524433
61.22,0.030510000000000002,0.02152,0.0,0.3344050846821136,11.9,0.36306900000000003
61.24,0.03842,0.0269,0.0,0.3344050846821136,11.9,0.45719800000000005
61.26,0.045200000000000004,0.024210000000000002,0.0,0.3344050846821136,11.9,0.53788
61.28,0.02825,0.02152,0.0,0.3344050846821136,11.9,0.336175
61.300000000000004,0.03616,0.0269,0.0,0.3344050846821136,11.9,0.43030399999999996
61.32,0.03616,0.0269,0.0,0.3344050846821136,11.9,0.43030399999999996
61.34,0.04181,0.024210000000000002,0.0,0.3344050846821136,11.9,0.497539
61.36,0.04407,0.024210000000000002,0.0,0.3344050846821136,11.9,0.524433
61.38,0.04407,0.024210000000000002,0.0,0.3344050846821136,11.9,0.524433
61.4,0.024860000000000004,0.024210000000000002,0.0,0.3344050846821136,11.9,0.29583400000000004
61.42,0.02373,0.02152,0.0,0.3344050846821136,11.9,0.282387
61.44,0.03503,0.029589999999999998,0.0,0.3344050846821136,11.9,0.416857
61.46,0.03503,0.029589999999999998,0.0,0.3344050846821136,11.9,0.416857
61.480000000000004,0.04633,0.0269,0.0,0.3344050846821136,11.9,0.551327
61.5,0.04746,0.02152,0.0,0.3344050846821136,11.9,0.564774
61.52,0.03503,0.024210000000000002,0.0,0.3344050846821136,11.9,0.416857
61.54,0.029380000000000003,0.0269,0.0,0.3344050846821136,11.9,0.34962200000000004
61.56,0.04407,0.0269,0.0,0.3344050846821136,11.9,0.524433
61.58,0.04633,0.02152,0.0,0.3344050846821136,11.9,0.551327
61.6,0.042940000000000006,0.024210000000000002,0.0,0.3344050846821136,11.9,0.510986
61.620000000000005,0.04746,0.0269,0.0,0.3344050846821136,11.9,0.564774
61.64,0.024860000000000004,0.0269,0.0,0.3344050846821136,11.9,0.29583400000000004
61.660000000000004,0.024860000000000004,0.0269,0.0,0.3344050846821136,11.9,0.29583400000000004
61.68,0.024860000000000004,0.029589999999999998,0.0,0.3344050846821136,11.9,0.29583400000000004
61.7,0.04181,0.024210000000000002,0.0,0.3344050846821136,11.9,0.497539
61.72,0.027120000000000002,0.029589999999999998,0.0,0.3344050846821136,11.9,0.322728
61.74,0.04633,0.03228,0.0,0.3344050846821136,11.9,0.551327
61.76,0.051980000000000005,0.029589999999999998,0.0,0.3344050846821136,11.9,0.6185620000000001
61.78,0.04746,0.029589999999999998,0.0,0.3344050846821136,11.9,0.564774
61.800000000000004,0.04407,0.0269,0.0,0.3344050846821136,11.9,0.524433
61.82,0.04407,0.029589999999999998,0.0,0.3344050846821136,11.9,0.524433
61.84,0.05085,0.029589999999999998,0.0,0.3344050846821136,11.9,0.605115
61.86,0.051980000000000005,0.029589999999999998,0.0,0.3344050846821136,11.9,0.6185620000000001
61.88,0.04972000000000001,0.029589999999999998,0.0,0.3344050846821136,11.9,0.5916680000000001
61.9,0.04407,0.03497,0.0,0.3344050846821136,11.9,0.524433
61.92,0.042940000000000006,0.03497,0.0,0.3344050846821136,11.9,0.510986
61.940000000000005,0.0339,0.03497,0.0,0.3344050846821136,11.9,0.40341
61.96,0.03277,0.03497,0.0,0.3344050846821136,11.9,0.389963
61.980000000000004,0.03164,0.040350000000000004,0.0,0.3344050846821136,11.9,0.376516
62.0,0.04633,0.040350000000000004,0.0,0.3344050846821136,11.9,0.551327
62.02,0.03164,0.04573,0.0,0.3344050846821136,11.9,0.376516
62.04,0.0339,0.04573,0.0,0.3344050846821136,11.9,0.40341
62.06,0.0339,0.040350000000000004,0.0,0.3344050846821136,11.9,0.40341
62.08,0.03164,0.04573,0.0,0.3344050846821136,11.9,0.376516
62.1,0.0339,0.048420000000000005,0.0,0.3344050846821136,11.9,0.40341
62.120000000000005,0.05876000000000001,0.04573,0.0,0.3344050846821136,11.9,0.6992440000000001
62.14,0.061020000000000005,0.05111,0.0,0.3344050846821136,11.9,0.7261380000000001
62.160000000000004,0.06328,0.048420000000000005,0.0,0.3344050846821136,11.9,0.753032
62.18,0.051980000000000005,0.05111,0.0,0.3344050846821136,11.9,0.6185620000000001
62.2,0.051980000000000005,0.048420000000000005,0.0,0.3344050846821136,11.9,0.6185620000000001
62.22,0.04181,0.048420000000000005,0.0,0.3344050846821136,11.9,0.497539
62.24,0.051980000000000005,0.05111,0.0,0.3344050846821136,11.9,0.6185620000000001
62.26,0.04181,0.05649,0.0,0.3344050846821136,11.9,0.497539
62.28,0.04181,0.05649,0.0,0.3344050846821136,11.9,0.497539
62.300000000000004,0.06554,0.059179999999999996,0.0,0.3344050846821136,11.9,0.779926
62.32,0.06328,0.059179999999999996,0.0,0.3344050846821136,11.9,0.753032
62.34,0.06667,0.061869999999999994,0.0,0.3344050846821136,11.9,0.793373
62.36,0.05989,0.061869999999999994,0.0,0.3344050846821136,11.9,0.712691
62.38,0.061020000000000005,0.061869999999999994,0.0,0.3344050846821136,11.9,0.7261380000000001
62.4,0.07232,0.061869999999999994,0.0,0.3344050846821136,11.9,0.8606079999999999
62.42,0.06441,0.059179999999999996,0.0,0.3344050846821136,11.9,0.7664789999999999
62.440000000000005,0.06328,0.059179999999999996,0.0,0.3344050846821136,11.9,0.753032
62.46,0.05876000000000001,0.059179999999999996,0.0,0.3344050846821136,11.9,0.6992440000000001
62.480000000000004,0.05763,0.06456,0.0,0.3344050846821136,11.9,0.685797
62.5,0.06554,0.06725,0.0,0.3344050846821136,11.9,0.779926
62.52,0.061020000000000005,0.06994,0.0,0.3344050846821136,11.9,0.7261380000000001
62.54,0.05085,0.06725,0.0,0.3344050846821136,11.9,0.605115
62.56,0.05311,0.06456,0.0,0.3344050846821136,11.9,0.632009
62.58,0.05311,0.06994,0.0,0.3344050846821136,11.9,0.632009
62.6,0.054240000000000003,0.06725,0.0,0.3344050846821136,11.9,0.645456
62.620000000000005,0.05537,0.06725,0.0,0.3344050846821136,11.9,0.658903
62.64,0.06328,0.06456,0.0,0.3344050846821136,11.9,0.753032
62.660000000000004,0.06328,0.07263,0.0,0.3344050846821136,11.9,0.753032
62.68,0.07119,0.07263,0.0,0.3344050846821136,11.9,0.847161
62.7,0.05311,0.07263,0.0,0.3344050846821136,11.9,0.632009
62.72,0.05085,0.06725,0.0,0.3344050846821136,11.9,0.605115
62.74,0.05763,0.06725,0.0,0.3344050846821136,11.9,0.685797
62.76,0.05763,0.07263,0.0,0.3344050846821136,11.9,0.685797
62.78,0.0678,0.06994,0.0,0.3344050846821136,11.9,0.80682
62.800000000000004,0.06892999999999999,0.06994,0.0,0.3344050846821136,11.9,0.820267
62.82,0.07119,0.06994,0.0,0.3344050846821136,11.9,0.847161
62.84,0.07797000000000001,0.07263,0.0,0.3344050846821136,11.9,0.9278430000000002
62.86,0.08249000000000001,0.07263,0.0,0.3344050846821136,11.9,0.9816310000000001
62.88,0.08362,0.07263,0.0,0.3359409744238684,11.9,0.995078
62.9,0.07684,0.07801000000000001,0.0,0.3344050846821136,11.9,0.9143960000000001
