t,DXL_PWM,DXL_Current,DXL_Velocity,DXL_Position,DXL_Input_Voltage,U
11.0,-0.030510000000000002,-0.03228,0.0,-0.31597440778105335,11.9,-0.36306900000000003
11.02,-0.030510000000000002,-0.03228,0.0,-0.31597440778105335,11.9,-0.36306900000000003
11.040000000000001,-0.030510000000000002,-0.03228,0.0,-0.31597440778105335,11.9,-0.36306900000000003
11.06,-0.030510000000000002,-0.03228,0.0,-0.31597440778105335,11.9,-0.36306900000000003
11.08,-0.030510000000000002,-0.03228,0.0,-0.31751029752280857,11.9,-0.36306900000000003
11.1,-0.029380000000000003,-0.03228,0.0,-0.31597440778105335,11.9,-0.34962200000000004
11.120000000000001,-0.029380000000000003,-0.03228,0.0,-0.31597440778105335,11.9,-0.34962200000000004
11.14,-0.029380000000000003,-0.029589999999999998,0.0,-0.31597440778105335,11.9,-0.34962200000000004
11.16,-0.029380000000000003,-0.029589999999999998,0.0,-0.31597440778105335,11.9,-0.34962200000000004
11.18,-0.029380000000000003,-0.029589999999999998,0.0,-0.31597440778105335,11.9,-0.34962200000000004
11.200000000000001,-0.029380000000000003,-0.029589999999999998,0.0,-0.31597440778105335,11.9,-0.34962200000000004
11.22,-0.029380000000000003,-0.029589999999999998,0.0,-0.31597440778105335,11.9,-0.34962200000000004
11.24,-0.029380000000000003,-0.029589999999999998,0.0,-0.31597440778105335,11.9,-0.34962200000000004
11.26,-0.02825,-0.029589999999999998,0.0,-0.31597440778105335,11.9,-0.336175
11.28,-0.02825,-0.029589999999999998,0.0,-0.31751029752280857,11.9,-0.336175
11.3,-0.02825,-0.029589999999999998,0.0,-0.31597440778105335,11.9,-0.336175
11.32,-0.02825,-0.0269,0.0,-0.31597440778105335,11.9,-0.336175
11.34,-0.027120000000000002,-0.0269,0.0,-0.31597440778105335,11.9,-0.322728
11.36,-0.027120000000000002,-0.0269,0.0,-0.31597440778105335,11.9,-0.322728
11.38,-0.025990000000000003,-0.0269,0.0,-0.31597440778105335,11.9,-0.30928100000000003
11.4,-0.025990000000000003,-0.0269,0.0,-0.31597440778105335,11.9,-0.30928100000000003
11.42,-0.025990000000000003,-0.0269,0.0,-0.31597440778105335,11.9,-0.30928100000000003
11.44,-0.024860000000000004,-0.0269,0.0,-0.31597440778105335,11.9,-0.29583400000000004
11.46,-0.024860000000000004,-0.0269,0.0,-0.31597440778105335,11.9,-0.29583400000000004
11.48,-0.02373,-0.0269,0.0,-0.31597440778105335,11.9,-0.282387
11.5,-0.02373,-0.0269,0.0,-0.31597440778105335,11.9,-0.282387
11.52,-0.022600000000000002,-0.0269,0.0,-0.31597440778105335,11.9,-0.26894
11.540000000000001,-0.021470000000000003,-0.024210000000000002,0.0,-0.31597440778105335,11.9,-0.255493
11.56,-0.021470000000000003,-0.024210000000000002,0.0,-0.31597440778105335,11.9,-0.255493
11.58,-0.020340000000000004,-0.024210000000000002,0.0,-0.31597440778105335,11.9,-0.24204600000000007
11.6,-0.01921,-0.024210000000000002,0.0,-0.31443851803929856,11.9,-0.22859900000000002
11.620000000000001,-0.01921,-0.02152,0.0,-0.31597440778105335,11.9,-0.22859900000000002
11.64,-0.01808,-0.02152,0.0,-0.31597440778105335,11.9,-0.21515199999999998
11.66,-0.01695,-0.02152,0.0,-0.31443851803929856,11.9,-0.201705
11.68,-0.01582,-0.02152,0.0,-0.31443851803929856,11.9,-0.188258
11.700000000000001,-0.01582,-0.02152,0.0,-0.31290262829754334,11.9,-0.188258
11.72,-0.014690000000000002,-0.024210000000000002,0.0,-0.31290262829754334,11.9,-0.17481100000000002
11.74,-0.013560000000000001,-0.0269,0.0,-0.31290262829754334,11.9,-0.161364
11.76,-0.012430000000000002,-0.0269,0.023980823922402087,-0.31136673855578834,11.9,-0.14791700000000002
11.78,-0.011300000000000001,-0.0269,0.023980823922402087,-0.31136673855578834,11.9,-0.13447
11.8,-0.010170000000000002,-0.0269,0.023980823922402087,-0.30829495907227833,11.9,-0.12102300000000003
11.82,-0.00904,-0.0269,0.023980823922402087,-0.30829495907227833,11.9,-0.10757599999999999
11.84,-0.00791,-0.0269,0.047961647844804174,-0.3067590693305233,11.9,-0.094129
11.86,-0.00791,-0.0269,0.047961647844804174,-0.3052231795887683,11.9,-0.094129
11.88,-0.0067800000000000004,-0.029589999999999998,0.047961647844804174,-0.30368728984701354,11.9,-0.080682
11.9,-0.0056500000000000005,-0.03228,0.047961647844804174,-0.3021514001052583,11.9,-0.067235
11.92,-0.00452,-0.03228,0.047961647844804174,-0.30061551036350354,11.9,-0.053787999999999996
11.94,-0.0033900000000000002,-0.03497,0.07194247176720626,-0.29907962062174853,11.9,-0.040341
11.96,-0.00226,-0.03497,0.07194247176720626,-0.2975437308799933,11.9,-0.026893999999999998
11.98,-0.00113,-0.03497,0.07194247176720626,-0.2960078411382385,11.9,-0.013446999999999999
12.0,0.0,-0.03497,0.07194247176720626,-0.2944719513964833,11.9,0.0
12.02,0.00113,-0.029589999999999998,0.07194247176720626,-0.29140017191297307,11.9,0.013446999999999999
12.040000000000001,0.00226,-0.029589999999999998,0.07194247176720626,-0.2898642821712183,11.9,0.026893999999999998
12.06,0.0033900000000000002,-0.029589999999999998,0.07194247176720626,-0.2883283924294633,11.9,0.040341
12.08,0.00452,-0.03228,0.07194247176720626,-0.2867925026877083,11.9,0.053787999999999996
12.1,0.0056500000000000005,-0.03228,0.07194247176720626,-0.2852566129459533,11.9,0.067235
12.120000000000001,0.0067800000000000004,-0.029589999999999998,0.09592329568960835,-0.2821848334624433,11.9,0.080682
12.14,0.00791,-0.029589999999999998,0.09592329568960835,-0.28064894372068827,11.9,0.094129
12.16,0.00904,-0.029589999999999998,0.09592329568960835,-0.2775771642371785,11.9,0.10757599999999999
12.18,0.010170000000000002,-0.029589999999999998,0.09592329568960835,-0.27604127449542326,11.9,0.12102300000000003
12.200000000000001,0.011300000000000001,-0.029589999999999998,0.09592329568960835,-0.27450538475366826,11.9,0.13447
12.22,0.012430000000000002,-0.029589999999999998,0.09592329568960835,-0.27143360527015825,11.9,0.14791700000000002
12.24,0.013560000000000001,-0.029589999999999998,0.09592329568960835,-0.26682593604489324,11.9,0.161364
12.26,0.013560000000000001,-0.029589999999999998,0.11990411961201045,-0.265290046303138,11.9,0.161364
12.280000000000001,0.014690000000000002,-0.029589999999999998,0.11990411961201045,-0.26221826681962823,11.9,0.17481100000000002
12.3,0.01582,-0.029589999999999998,0.11990411961201045,-0.26068237707787323,11.9,0.188258
12.32,0.01695,-0.029589999999999998,0.11990411961201045,-0.2576105975943632,11.9,0.201705
12.34,0.01808,-0.029589999999999998,0.11990411961201045,-0.254538818110853,11.9,0.21515199999999998
12.36,0.01808,-0.029589999999999998,0.11990411961201045,-0.251467038627343,11.9,0.21515199999999998
12.38,0.01921,-0.029589999999999998,0.11990411961201045,-0.24839525914383298,11.9,0.22859900000000002
12.4,0.020340000000000004,-0.029589999999999998,0.11990411961201045,-0.24532347966032297,11.9,0.24204600000000007
12.42,0.020340000000000004,-0.029589999999999998,0.14388494353441253,-0.24225170017681297,11.9,0.24204600000000007
12.44,0.021470000000000003,-0.0269,0.14388494353441253,-0.23917992069330318,11.9,0.255493
12.46,0.022600000000000002,-0.0269,0.14388494353441253,-0.23610814120979295,11.9,0.26894
12.48,0.022600000000000002,-0.0269,0.14388494353441253,-0.23303636172628295,11.9,0.26894
12.5,0.02373,-0.0269,0.14388494353441253,-0.22996458224277294,11.9,0.282387
12.52,0.02373,-0.0269,0.14388494353441253,-0.22842869250101794,11.9,0.282387
12.540000000000001,0.024860000000000004,-0.0269,0.14388494353441253,-0.22382102327575293,11.9,0.29583400000000004
12.56,0.024860000000000004,-0.0269,0.14388494353441253,-0.22074924379224292,11.9,0.29583400000000004
12.58,0.025990000000000003,-0.0269,0.14388494353441253,-0.21767746430873292,11.9,0.30928100000000003
12.6,0.025990000000000003,-0.0269,0.14388494353441253,-0.2146056848252229,11.9,0.30928100000000003
12.620000000000001,0.027120000000000002,-0.0269,0.14388494353441253,-0.2115339053417129,11.9,0.322728
12.64,0.027120000000000002,-0.0269,0.14388494353441253,-0.20846212585820267,11.9,0.322728
12.66,0.027120000000000002,-0.0269,0.14388494353441253,-0.20539034637469267,11.9,0.322728
12.68,0.02825,-0.0269,0.14388494353441253,-0.20231856689118266,11.9,0.336175
12.700000000000001,0.02825,-0.0269,0.14388494353441253,-0.19924678740767288,11.9,0.336175
12.72,0.02825,-0.0269,0.14388494353441253,-0.19617500792416287,11.9,0.336175
12.74,0.02825,-0.0269,0.14388494353441253,-0.19310322844065286,11.9,0.336175
12.76,0.029380000000000003,-0.024210000000000002,0.14388494353441253,-0.19003144895714263,11.9,0.34962200000000004
12.780000000000001,0.029380000000000003,-0.02152,0.14388494353441253,-0.18695966947363263,11.9,0.34962200000000004
12.8,0.029380000000000003,-0.02152,0.14388494353441253,-0.18388788999012262,11.9,0.34962200000000004
12.82,0.029380000000000003,-0.02152,0.14388494353441253,-0.18081611050661262,11.9,0.34962200000000004
12.84,0.029380000000000003,-0.02152,0.14388494353441253,-0.1777443310231026,11.9,0.34962200000000004
12.86,0.029380000000000003,-0.02152,0.14388494353441253,-0.17467255153959282,11.9,0.34962200000000004
12.88,0.029380000000000003,-0.02152,0.14388494353441253,-0.1731366617978376,11.9,0.34962200000000004
12.9,0.030510000000000002,-0.02152,0.14388494353441253,-0.1685289925725726,11.9,0.36306900000000003
12.92,0.030510000000000002,-0.02152,0.14388494353441253,-0.16545721308906236,11.9,0.36306900000000003
12.94,0.030510000000000002,-0.02152,0.14388494353441253,-0.16238543360555235,11.9,0.36306900000000003
12.96,0.030510000000000002,-0.02152,0.14388494353441253,-0.15931365412204257,11.9,0.36306900000000003
12.98,0.030510000000000002,-0.02152,0.14388494353441253,-0.15624187463853234,11.9,0.36306900000000003
13.0,0.030510000000000002,-0.02152,0.14388494353441253,-0.15317009515502233,11.9,0.36306900000000003
13.02,0.030510000000000002,-0.02152,0.14388494353441253,-0.15009831567151255,11.9,0.36306900000000003
13.040000000000001,0.030510000000000002,-0.02152,0.14388494353441253,-0.14702653618800232,11.9,0.36306900000000003
13.06,0.030510000000000002,-0.02152,0.14388494353441253,-0.14395475670449231,11.9,0.36306900000000003
13.08,0.030510000000000002,-0.01614,0.14388494353441253,-0.14241886696273753,11.9,0.36306900000000003
13.1,0.030510000000000002,-0.01614,0.14388494353441253,-0.13934708747922753,11.9,0.36306900000000003
13.120000000000001,0.030510000000000002,-0.01614,0.14388494353441253,-0.13473941825396207,11.9,0.36306900000000003
13.14,0.030510000000000002,-0.01614,0.14388494353441253,-0.1332035285122073,11.9,0.36306900000000003
13.16,0.030510000000000002,-0.01614,0.14388494353441253,-0.13013174902869729,11.9,0.36306900000000003
13.18,0.030510000000000002,-0.01614,0.11990411961201045,-0.12705996954518728,11.9,0.36306900000000003
13.200000000000001,0.030510000000000002,-0.01614,0.11990411961201045,-0.12398819006167727,11.9,0.36306900000000003
13.22,0.030510000000000002,-0.01345,0.11990411961201045,-0.12245230031992227,11.9,0.36306900000000003
13.24,0.030510000000000002,-0.01345,0.11990411961201045,-0.11938052083641226,11.9,0.36306900000000003
13.26,0.030510000000000002,-0.01345,0.11990411961201045,-0.11630874135290226,11.9,0.36306900000000003
13.280000000000001,0.030510000000000002,-0.01345,0.11990411961201045,-0.11477285161114725,11.9,0.36306900000000003
13.3,0.030510000000000002,-0.01345,0.11990411961201045,-0.11170107212763702,11.9,0.36306900000000003
13.32,0.030510000000000002,-0.01345,0.11990411961201045,-0.10862929264412702,11.9,0.36306900000000003
13.34,0.030510000000000002,-0.01345,0.11990411961201045,-0.10555751316061701,11.9,0.36306900000000003
13.36,0.030510000000000002,-0.01345,0.11990411961201045,-0.102485733677107,11.9,0.36306900000000003
13.38,0.030510000000000002,-0.01345,0.11990411961201045,-0.10094984393535222,11.9,0.36306900000000003
13.4,0.030510000000000002,-0.01345,0.11990411961201045,-0.097878064451842,11.9,0.36306900000000003
13.42,0.030510000000000002,-0.01345,0.11990411961201045,-0.09634217471008721,11.9,0.36306900000000003
13.44,0.03164,-0.01345,0.11990411961201045,-0.09327039522657721,11.9,0.376516
13.46,0.03164,-0.01345,0.11990411961201045,-0.09173450548482198,11.9,0.376516
13.48,0.03164,-0.01345,0.11990411961201045,-0.08866272600131198,11.9,0.376516
13.5,0.03164,-0.01345,0.11990411961201045,-0.08559094651780197,11.9,0.376516
13.52,0.03277,-0.01345,0.11990411961201045,-0.08405505677604674,11.9,0.389963
13.540000000000001,0.03277,-0.01345,0.11990411961201045,-0.08098327729253696,11.9,0.389963
13.56,0.03277,-0.01345,0.11990411961201045,-0.07791149780902695,11.9,0.389963
13.58,0.0339,-0.00807,0.11990411961201045,-0.07637560806727195,11.9,0.40341
13.6,0.0339,-0.00538,0.11990411961201045,-0.07330382858376172,11.9,0.40341
13.620000000000001,0.03503,-0.00538,0.11990411961201045,-0.07023204910025171,11.9,0.416857
13.64,0.03503,-0.00538,0.11990411961201045,-0.06869615935849693,11.9,0.416857
13.66,0.03616,-0.00538,0.11990411961201045,-0.06562437987498693,11.9,0.43030399999999996
13.68,0.03616,-0.00538,0.11990411961201045,-0.06408849013323215,11.9,0.43030399999999996
13.700000000000001,0.037290000000000004,-0.00538,0.11990411961201045,-0.061016710649721695,11.9,0.44375100000000006
13.72,0.037290000000000004,-0.00538,0.11990411961201045,-0.05794493116621191,11.9,0.44375100000000006
13.74,0.03842,-0.00538,0.11990411961201045,-0.056409041424456685,11.9,0.45719800000000005
13.76,0.03955,-0.00538,0.11990411961201045,-0.0533372619409469,11.9,0.47064500000000004
13.780000000000001,0.03955,-0.00538,0.11990411961201045,-0.0518013721991919,11.9,0.47064500000000004
13.8,0.04068000000000001,-0.00538,0.11990411961201045,-0.04872959271568189,11.9,0.48409200000000013
13.82,0.04181,-0.00538,0.11990411961201045,-0.047193702973926666,11.9,0.497539
13.84,0.042940000000000006,-0.00538,0.11990411961201045,-0.04412192349041666,11.9,0.510986
13.86,0.04407,-0.00538,0.11990411961201045,-0.04105014400690665,11.9,0.524433
13.88,0.04407,-0.00538,0.11990411961201045,-0.037978364523396646,11.9,0.524433
13.9,0.045200000000000004,-0.00538,0.11990411961201045,-0.03490658503988664,11.9,0.53788
13.92,0.04633,-0.00538,0.11990411961201045,-0.03183480555637641,11.9,0.551327
13.94,0.04746,-0.00269,0.11990411961201045,-0.02876302607286685,11.9,0.564774
13.96,0.04859,-0.00269,0.14388494353441253,-0.025691246589356842,11.9,0.578221
13.98,0.04972000000000001,-0.00269,0.14388494353441253,-0.02261946710584639,11.9,0.5916680000000001
14.0,0.05085,-0.00269,0.14388494353441253,-0.021083577364091388,11.9,0.605115
14.02,0.051980000000000005,-0.00269,0.14388494353441253,-0.018011797880581604,11.9,0.6185620000000001
14.040000000000001,0.05311,-0.00269,0.14388494353441253,-0.013404128655316594,11.9,0.632009
14.06,0.054240000000000003,0.0,0.14388494353441253,-0.010332349171806587,11.9,0.645456
14.08,0.05537,0.0,0.14388494353441253,-0.007260569688296581,11.9,0.658903
14.1,0.0565,0.0,0.14388494353441253,-0.004188790204786574,11.9,0.67235
14.120000000000001,0.05763,0.0,0.14388494353441253,-0.0011170107212765679,11.9,0.685797
14.14,0.05876000000000001,0.0,0.14388494353441253,0.0019547687622334387,11.9,0.6992440000000001
14.16,0.05989,0.0,0.14388494353441253,0.005026548245743667,11.9,0.712691
14.18,0.061020000000000005,0.0,0.14388494353441253,0.006562437987498448,11.9,0.7261380000000001
14.200000000000001,0.06215,0.0,0.14388494353441253,0.01117010721276368,11.9,0.7395849999999999
14.22,0.06441,0.0,0.14388494353441253,0.014241886696273687,11.9,0.7664789999999999
14.24,0.06554,0.0,0.14388494353441253,0.01884955592153892,11.9,0.779926
14.26,0.06667,0.0,0.1678657674568146,0.0203854456632937,11.9,0.793373
14.280000000000001,0.0678,0.0,0.1678657674568146,0.024993114888558488,11.9,0.80682
14.3,0.06892999999999999,0.0,0.1678657674568146,0.028064894372068716,11.9,0.820267
14.32,0.07006,0.0,0.1678657674568146,0.031136673855578723,11.9,0.833714
14.34,0.07119,0.0,0.1678657674568146,0.03420845333908873,11.9,0.847161
14.36,0.07232,0.0,0.1678657674568146,0.03881612256435352,11.9,0.8606079999999999
14.38,0.07345,0.0,0.1678657674568146,0.04188790204786397,11.9,0.874055
14.4,0.07458000000000001,0.0,0.1678657674568146,0.04495968153137375,11.9,0.8875020000000001
14.42,0.07571,0.0,0.1678657674568146,0.04956735075663876,11.9,0.900949
14.44,0.07684,0.00269,0.1678657674568146,0.054175019981904216,11.9,0.9143960000000001
14.46,0.07797000000000001,0.00269,0.1678657674568146,0.05724679946541422,11.9,0.9278430000000002
14.48,0.0791,0.00538,0.1918465913792167,0.06185446869067901,11.9,0.9412900000000001
14.5,0.0791,0.00538,0.1918465913792167,0.06492624817418902,11.9,0.9412900000000001
14.52,0.08023,0.00538,0.1918465913792167,0.06953391739945403,11.9,0.954737
14.540000000000001,0.08136000000000002,0.01076,0.1918465913792167,0.07260569688296403,11.9,0.9681840000000003
14.56,0.08249000000000001,0.01076,0.1918465913792167,0.07721336610822882,11.9,0.9816310000000001
14.58,0.08362,0.01076,0.1918465913792167,0.08182103533349405,11.9,0.995078
14.6,0.08362,0.01076,0.1918465913792167,0.08489281481700406,11.9,0.995078
14.620000000000001,0.08474999999999999,0.01076,0.1918465913792167,0.08950048404226907,11.9,1.008525
14.64,0.08588000000000001,0.01076,0.1918465913792167,0.0941081532675343,11.9,1.021972
14.66,0.08588000000000001,0.01345,0.1918465913792167,0.0971799327510443,11.9,1.021972
14.68,0.08701,0.01345,0.1918465913792167,0.1017876019763091,11.9,1.035419
14.700000000000001,0.08814,0.01345,0.1918465913792167,0.10639527120157433,11.9,1.048866
14.72,0.08814,0.01614,0.1918465913792167,0.11100294042683934,11.9,1.048866
14.74,0.08927,0.01614,0.1918465913792167,0.11561060965210412,11.9,1.062313
14.76,0.08927,0.02152,0.1918465913792167,0.11868238913561457,11.9,1.062313
14.780000000000001,0.08927,0.02152,0.1918465913792167,0.12329005836087936,11.9,1.062313
14.8,0.09040000000000001,0.02152,0.1918465913792167,0.12636183784438937,11.9,1.07576
14.82,0.09040000000000001,0.02152,0.1918465913792167,0.13096950706965438,11.9,1.07576
14.84,0.09040000000000001,0.02152,0.1918465913792167,0.1355771762949196,11.9,1.07576
14.86,0.09153,0.024210000000000002,0.1918465913792167,0.1371130660366744,11.9,1.089207
14.88,0.09153,0.024210000000000002,0.1918465913792167,0.14172073526193962,11.9,1.089207
14.9,0.09153,0.024210000000000002,0.1918465913792167,0.14632840448720463,11.9,1.089207
14.92,0.09153,0.024210000000000002,0.1918465913792167,0.14940018397071442,11.9,1.089207
14.94,0.09153,0.024210000000000002,0.1918465913792167,0.15400785319597943,11.9,1.089207
14.96,0.09153,0.0269,0.1918465913792167,0.15707963267948988,11.9,1.089207
14.98,0.09153,0.0269,0.1678657674568146,0.16015141216299944,11.9,1.089207
15.0,0.09153,0.029589999999999998,0.1678657674568146,0.16475908138826467,11.9,1.089207
15.02,0.09153,0.029589999999999998,0.1678657674568146,0.16783086087177468,11.9,1.089207
15.040000000000001,0.09153,0.029589999999999998,0.1678657674568146,0.1724385300970397,11.9,1.089207
15.06,0.09153,0.029589999999999998,0.1678657674568146,0.1755103095805497,11.9,1.089207
