time,position,U
67.7,-0.5340707511102649,-1.7750040000000002
67.72,-0.5340707511102649,-1.7750040000000002
67.74,-0.5325348613685099,-1.7750040000000002
67.76,-0.5340707511102649,-1.7750040000000002
67.78,-0.5325348613685099,-1.7750040000000002
67.8,-0.5340707511102649,-1.7750040000000002
67.82000000000001,-0.5340707511102649,-1.7750040000000002
67.84,-0.5340707511102649,-1.7750040000000002
67.86,-0.5340707511102649,-1.7750040000000002
67.88,-0.5340707511102649,-1.7750040000000002
67.9,-0.5325348613685099,-1.7750040000000002
67.92,-0.5340707511102649,-1.7884510000000002
67.94,-0.5340707511102649,-1.7884510000000002
67.96000000000001,-0.5340707511102649,-1.7884510000000002
67.98,-0.5340707511102649,-1.7884510000000002
68.0,-0.5340707511102649,-1.7884510000000002
68.02,-0.5340707511102649,-1.7884510000000002
68.04,-0.5340707511102649,-1.7884510000000002
68.06,-0.5340707511102649,-1.7884510000000002
68.08,-0.5340707511102649,-1.7884510000000002
68.1,-0.5340707511102649,-1.7884510000000002
68.12,-0.5340707511102649,-1.7884510000000002
68.14,-0.5340707511102649,-1.7884510000000002
68.16,-0.5340707511102649,-1.801898
68.18,-0.5340707511102649,-1.801898
68.2,-0.5340707511102649,-1.801898
68.22,-0.5340707511102649,-1.801898
68.24,-0.5340707511102649,-1.801898
68.26,-0.5340707511102649,-1.801898
68.28,-0.5340707511102649,-1.801898
68.3,-0.5340707511102649,-1.801898
68.32000000000001,-0.5340707511102649,-1.801898
68.34,-0.5340707511102649,-1.801898
68.36,-0.5340707511102649,-1.801898
68.38,-0.5340707511102649,-1.801898
68.4,-0.5340707511102649,-1.801898
68.42,-0.5325348613685099,-1.8153450000000002
68.44,-0.5325348613685099,-1.8153450000000002
68.46000000000001,-0.5340707511102649,-1.8153450000000002
68.48,-0.5325348613685099,-1.8153450000000002
68.5,-0.5340707511102649,-1.8153450000000002
68.52,-0.5340707511102649,-1.8153450000000002
68.54,-0.5340707511102649,-1.8153450000000002
68.56,-0.5340707511102649,-1.8153450000000002
68.58,-0.5340707511102649,-1.8153450000000002
68.60000000000001,-0.5340707511102649,-1.8153450000000002
68.62,-0.5340707511102649,-1.8153450000000002
68.64,-0.5340707511102649,-1.8153450000000002
68.66,-0.5325348613685099,-1.8153450000000002
