time,acc_sim,pos_sim,vel_sim,input
0.003746552378824091,-0.10854228037766588,2.9316962135454145e-8,3.0159313176938638e-6,0.0
0.003909191424721651,-2.455029408180609,3.2859737571012984e-8,8.61827796643726e-5,0.0
0.004013808291336381,-3.1223881729715437,3.7479103228091054e-8,0.0001403783520397092,0.0
0.0041007427068273745,-0.4523753533186696,4.198739288221606e-8,1.2865541648850244e-5,0.0
0.004221096488509753,-3.0460887952335356,4.4881984054874764e-8,0.00013114265908080805,0.0
0.004308482534090603,-0.28180287640932866,4.9067012362158045e-8,7.960052719950172e-6,0.0
0.004427143699615057,-1.8085492793647966,5.097817853726175e-8,5.6757831780384084e-5,0.0
0.004531243363300663,-3.1219080895381244,5.443325368731408e-8,0.00014031525872520726,0.0
0.004610296040609934,-0.4831573011223064,5.8877154422537285e-8,1.3756675012996164e-5,0.0
0.004727086619054229,-2.977566563853554,6.161698483259876e-8,0.00012393605277472909,0.0
0.00479853701624757,-0.4410778820597521,6.534679675008988e-8,1.2538962851253762e-5,0.0
0.004903732949179214,-1.8588535148878527,6.709672487593038e-8,5.87193681296752e-5,0.0
0.004996021629805578,-2.8864637681870846,7.031748934333444e-8,0.00011552962792744654,0.0
0.005071644596119506,-0.355604438203173,7.377270455564753e-8,1.0076434079691382e-5,0.0
0.00520300316996355,-3.175636781737901,7.713802513932716e-8,0.00014783989147192873,0.0
0.00528404709909535,-0.546180848809968,8.188448464076288e-8,1.5588149226035917e-5,0.0
0.0053933985509472425,-2.7671372124025986,8.429319125304132e-8,0.00010601161214659601,0.0
0.0054776848187576286,-0.025392974606682987,8.758583849743142e-8,6.498154277914871e-7,0.0
0.005572351387694101,-0.01659187291778918,8.758518758561046e-8,3.9946470450619697e-7,0.0
0.005695907136906068,-0.054152310663861884,8.753943135526496e-8,1.467959025887984e-6,0.0
0.005815519486617297,0.040623752189838706,8.750644183583969e-8,-1.2280738472282725e-6,0.0
0.005947020160008153,-0.043659668983413814,8.756428411846889e-8,1.1694481195714814e-6,0.0
0.006082703714656728,0.1420896802271444,8.7500165377812e-8,-4.1164868332492e-6,0.0
0.006235565164393283,2.634327224181271,8.408070481772262e-8,-9.718301429041334e-5,0.0
0.006349317171661221,3.2149528220276498,7.87068711730278e-8,-0.00015492304476616406,0.0
0.006444834587247318,0.4740472015569763,7.380452843447202e-8,-1.3640315973961966e-5,0.0
0.006547856164288547,1.8369349943269375,7.206845454420116e-8,-5.80589009043498e-5,0.0
0.006657801309216888,3.1638425243476203,6.852199204839435e-8,-0.00014684521080022254,0.0
0.006742948742465594,0.5314053996637795,6.378827710672194e-8,-1.530620124268027e-5,0.0
0.006850548513246146,2.5997193111992036,6.152200679674632e-8,-9.498007121839394e-5,0.0
0.006939299506830005,1.1507979046542254,5.7866028635470904e-8,-3.406231815589203e-5,0.0
0.007044919621605221,3.103826872213314,5.494462279313538e-8,-0.00013863668060488978,0.0
0.007124820026885012,0.4578550337752763,5.0546288815720284e-8,-1.3171402578402551e-5,0.0
0.007241324318451254,2.898594748108339,4.787405170227371e-8,-0.0001170324069034985,0.0
0.007307620114482422,0.4896972574657946,4.4462115804975285e-8,-1.4094036575066922e-5,0.0
0.007416841404459661,2.556612838896669,4.220910372126972e-8,-9.233233538992975e-5,0.0
0.007493485556821442,0.08638990057926282,3.937121425931283e-8,-2.530296116421272e-6,0.0
0.0075748355626895185,0.01634440483942582,3.931393429757299e-8,-5.373473318660526e-7,0.0
0.007681005998910967,0.022507681570248444,3.9312206544952154e-8,-7.126660794671851e-7,0.0
0.007798077663842843,0.04788592746762737,3.9332335095299196e-8,-1.4346260136635315e-6,0.0
0.00791448878072887,0.011323342011347584,3.935260496190723e-8,-3.945221898075479e-7,0.0
0.008036117858264661,0.037631309934306904,3.9366795034478915e-8,-1.1428891344682136e-6,0.0
0.008172616364179451,-0.06341974834482708,3.943927744227687e-8,1.731688889899765e-6,0.0
0.008312801161114759,0.547266240568245,3.964917623435541e-8,-1.5768281089415262e-5,0.0
0.008432614083079088,3.1526046885129215,3.66035330575338e-8,-0.00014521481527318014,0.0
0.008532580295878597,0.5469431895100044,3.192658284783071e-8,-1.5758853497233853e-5,0.0
0.008642865321284292,2.8192918177385864,2.9435711964734426e-8,-0.0001103983161781241,0.0
0.008737443839036456,0.15036457313119805,2.5580134226580467e-8,-4.352214562272799e-6,0.0
0.008835369297737877,-0.15186128235076515,2.543449469406337e-8,4.249765379903055e-6,0.0
0.008953739896603244,0.27484798265705124,2.6048979289431122e-8,-7.906751019362644e-6,0.0
0.009051219877408275,-0.15691712858547846,2.5505738376011057e-8,4.393844915557406e-6,0.0
0.009149014101654725,0.16507011966444401,2.5652091197722973e-8,-4.7713774252132595e-6,0.0
0.009263595800435807,-0.2713335838726,2.506749947874053e-8,7.660469057683581e-6,0.0
0.009360357804069512,0.1774711772935044,2.5559571000480785e-8,-5.124982942512033e-6,0.0
0.009457513587487773,-0.19805952338366778,2.5353967494070218e-8,5.5670350820784135e-6,0.0
0.009564693477957882,0.24043058817491622,2.586332047686777e-8,-6.922375631230624e-6,0.0
0.009660060803722585,-0.2280604351921623,2.5503162838775798e-8,6.423467109404781e-6,0.0
0.009758140095832268,0.24016167027457697,2.5872335758533346e-8,-6.914689799437455e-6,0.0
0.009854040132086878,-0.23006958609464456,2.5500848584294146e-8,6.480854248715005e-6,0.0
0.009949593666965859,0.2287163771283673,2.5819658557103134e-8,-6.587650339416942e-6,0.0
0.010045733453880943,-0.2340776015684738,2.5479749782802326e-8,6.595347479873187e-6,0.0
0.01014109644470186,0.22753746708744244,2.5806967281490238e-8,-6.553972075890688e-6,0.0
0.010236247577896766,-0.22637232227158352,2.5490626082328078e-8,6.375253015930553e-6,0.0
0.010332070933807122,0.23026131459992735,2.5803480879555363e-8,-6.631787232173158e-6,0.0
0.0104273194701543,-0.22786968878900365,2.5477122854423028e-8,6.418019091691203e-6,0.0
0.010522560345346479,0.22592700435272461,2.578309084555184e-8,-6.507967906372805e-6,0.0
0.010617995620487018,-0.22834548868543247,2.546608403202056e-8,6.43160884252098e-6,0.0
0.010713455857734946,0.22780080770356334,2.577775997872661e-8,-6.561494838496675e-6,0.0
0.010808605295007651,-0.2264408928742871,2.5460673082656864e-8,6.377211433477895e-6,0.0
0.010904070374426025,0.22742102521783703,2.576668734155497e-8,-6.550645683920748e-6,0.0
0.01099939634523713,-0.227846284535503,2.544732396761699e-8,6.417350661914753e-6,0.0
0.011094738817794002,0.22675915770326815,2.5755186388833715e-8,-6.531738650178952e-6,0.0
0.011190006602953818,-0.2271457320893403,2.543891763003969e-8,6.397342024912267e-6,0.0
0.011285464186903741,0.22753243633027934,2.5746911380604312e-8,-6.5538282964115335e-6,0.0
0.011380708368803305,-0.22717958911609148,2.5428798452778495e-8,6.398309023220097e-6,0.0
0.011476099878030053,0.22699967478171165,2.573561024362034e-8,-6.538609226318048e-6,0.0
0.01157139337934218,-0.22744520044490027,2.5418132148037393e-8,6.4058951733186725e-6,0.0
0.011666799795084865,0.22718597224154533,2.5726032177845547e-8,-6.543931021207208e-6,0.0
0.01176205203203449,-0.22714444145809548,2.540879400978899e-8,6.397305197269191e-6,0.0
0.011857472856052213,0.227232075611694,2.5716068717632983e-8,-6.545248012585044e-6,0.0
0.011952745103388363,-0.2273317903605872,2.5398308248892574e-8,6.402656075718702e-6,0.0
0.012048143820805924,0.22709619869431233,2.5705717362508546e-8,-6.5413665069433575e-6,0.0
0.012143414148640258,-0.2272738609729751,2.5388398122617618e-8,6.401001563394217e-6,0.0
0.012238829129164762,0.22721536123790484,2.5695948898651235e-8,-6.544770521890181e-6,0.0
0.012334092209829102,-0.22724747479217278,2.537841473934143e-8,6.400247959060006e-6,0.0
0.012429500406797127,0.2271535109357539,2.5685754310572528e-8,-6.543003677883933e-6,0.0
0.01252477187768606,-0.22730129256725104,2.5368242586371068e-8,6.401785060476681e-6,0.0
0.012620179643447926,0.22716292763612242,2.567573571813636e-8,-6.5432726663597555e-6,0.0
0.01271544570660602,-0.22725732147882713,2.535830008849334e-8,6.400529212787863e-6,0.0
0.012810857029837391,0.2271814870571889,2.5665730013567307e-8,-6.543802828313417e-6,0.0
0.012906124862290267,-0.2272783059041883,2.534820512207432e-8,6.4011285603737125e-6,0.0
0.013001532679758223,0.22715783465032116,2.565563009118775e-8,-6.543127156234898e-6,0.0
0.013096801157049757,-0.22727668345926658,2.5338163142626614e-8,6.401082233009888e-6,0.0
0.013192210987157942,0.2271739171922285,2.564562233011602e-8,-6.543586562907482e-6,0.0
0.013287477977612034,-0.22726870890755008,2.5328136168338326e-8,6.400854483068367e-6,0.0
0.013382887324842488,0.2271680499936177,2.563556197802853e-8,-6.543418947674317e-6,0.0
0.013478155565619888,-0.22727774944811677,2.531806919844405e-8,6.4011127013527975e-6,0.0
0.013573564494416832,0.22716679755870461,2.5625514085187054e-8,-6.5433831589868035e-6,0.0
0.013668832115779758,-0.22727200262339406,2.530803695668597e-8,6.400948577531226e-6,0.0
0.013764241702515315,0.22717080210179355,2.5615477332774275e-8,-6.54349754248367e-6,0.0
0.013859509401243706,-0.22727389347171667,2.5297986804436105e-8,6.401002593379411e-6,0.0
0.013954918489601988,0.22716717742831574,2.5605423189598296e-8,-6.5433939878149975e-6,0.0
0.014050186396289922,-0.22727458964950964,2.52879394403949e-8,6.401022488231284e-6,0.0
0.014145595705572557,0.22716915293729054,2.5595382213430652e-8,-6.543450409400044e-6,0.0
0.01424086335405863,-0.2272729554248332,2.527789755982139e-8,6.4009758244319595e-6,0.0
0.014336272664207757,0.22716876756890017,2.5585335432927746e-8,-6.5434393895551974e-6,0.0
0.014431540477358255,-0.22727426404285167,2.5267848756585647e-8,6.401013211195368e-6,0.0
0.01452694968030846,0.22716820467001456,2.5575288486095286e-8,-6.543423298329035e-6,0.0
0.014622217443118816,-0.2272736563352441,2.5257804454242558e-8,6.40099586576136e-6,0.0
0.014717626753856338,0.22716894097578086,2.5565244450025683e-8,-6.543444320517047e-6,0.0
0.014812894491994646,-0.22727366700584656,2.5247758704016683e-8,6.400996181834396e-6,0.0
0.014908303746382997,0.22716848245137145,2.5555197638232443e-8,-6.543431210878783e-6,0.0
0.01500357153535531,-0.22727396741135655,2.5237712278497457e-8,6.401004773029361e-6,0.0
0.015098980790028445,0.22716855705251432,2.5545152123255368e-8,-6.543433330642342e-6,0.0
0.015194248541485248,-0.22727366511937955,2.5227667264863972e-8,6.4009961505746695e-6,0.0
0.015289657821868061,0.2271686949604079,2.55351067004362e-8,-6.543437258842776e-6,0.0
0.015384925586396458,-0.227273820275063,2.521762118120735e-8,6.401000593287703e-6,0.0
0.01548033484822982,0.2271685805186021,2.5525060724338337e-8,-6.5434339783567975e-6,0.0
0.015575602619436187,-0.22727384312576904,2.5207575417974883e-8,6.401001257236802e-6,0.0
0.01567101188795744,0.22716864084946656,2.551501516081425e-8,-6.543435690471898e-6,0.0
0.015766279646941845,-0.22727375555798218,2.519752991130431e-8,6.400998767522094e-6,0.0
0.015861688915879163,0.22716862332317422,2.550496939973386e-8,-6.543435178499409e-6,0.0
0.01595695668787897,-0.22727386284302645,2.5187483952808292e-8,6.401001843001263e-6,0.0
0.016052365957194843,0.22716865229832114,2.5494923772457436e-8,-6.543435994899024e-6,0.0
0.016147633723272665,-0.22727382028232113,2.5177438354369616e-8,6.4010006387342964e-6,0.0
0.016243042992985846,0.2271686454304044,2.5484878054681453e-8,-6.543435787396452e-6,0.0
0.016338310753160414,-0.2272737669572129,2.516739277168632e-8,6.400999127025111e-6,0.0
0.01643372002328966,0.22716863613004842,2.5474832320632623e-8,-6.543435510408186e-6,0.0
0.016528987790179656,-0.22727382218420075,2.515734693703749e-8,6.40100071567354e-6,0.0
0.016624397054378123,0.2271686009606965,2.5464786537976715e-8,-6.543434494439532e-6,0.0
0.01671966481534613,-0.22727376006921585,2.5147301374017698e-8,6.400998952916596e-6,0.0
0.016815074079941907,0.22716858939517207,2.5454740796776244e-8,-6.543434152743875e-6,0.0
0.016910341841306634,-0.22727375987774157,2.5137255660599266e-8,6.400998958757727e-6,0.0
0.017005751112627813,0.227168644497876,2.544469521445554e-8,-6.543435715509991e-6,0.0
0.017101018874407993,-0.22727378017212166,2.5127209907394796e-8,6.40099954969556e-6,0.0
0.017196428139817147,0.22716860109028844,2.5434649408487948e-8,-6.54343446420578e-6,0.0
0.017291695908294023,-0.22727382483944894,2.511716410264006e-8,6.401000836749411e-6,0.0
0.017387105174081728,0.22716861502318839,2.5424603746521262e-8,-6.543434850904693e-6,0.0
0.01748237293663662,-0.2272737776931315,2.510711851425437e-8,6.400999501512727e-6,0.0
0.017577782202821635,0.22716860705359235,2.541455802499912e-8,-6.543434611931272e-6,0.0
0.017673049972073224,-0.22727383316360364,2.5097072688534434e-8,6.4010010971153086e-6,0.0
0.017768459238636795,0.22716862358164813,2.5404512374576453e-8,-6.543435072764085e-6,0.0
0.01786372699566642,-0.22727373224265165,2.508702722525713e-8,6.40099822602069e-6,0.0
0.017959136262646058,0.2271686028474574,2.5394466616706552e-8,-6.543434469153955e-6,0.0
0.01805440402639111,-0.22727378398413764,2.5076981400797333e-8,6.400999715119665e-6,0.0
0.01814981328743997,0.22716856684080733,2.5384420833751006e-8,-6.5434334292668306e-6,0.0
0.018245081051563014,-0.22727377617961297,2.5066935718684743e-8,6.400999503524367e-6,0.0
0.018340490312990423,0.22716856816859465,2.5374375136526306e-8,-6.543433455884851e-6,0.0
0.018435758071191483,-0.22727372519056627,2.5056890132534966e-8,6.400998058535459e-6,0.0
0.018531167339344293,0.22716861106832767,2.536432952861238e-8,-6.543434670057763e-6,0.0
0.01862643510426078,-0.22727379633075911,2.504684426875152e-8,6.401000101681111e-6,0.0
0.0187218443728109,0.22716863151428396,2.535428388764447e-8,-6.543435242810329e-6,0.0
0.01881711213812411,-0.22727380589786925,2.5036798560347198e-8,6.401000386237246e-6,0.0
0.01891252140074345,0.22716858537623688,2.534423809383173e-8,-6.54343391350713e-6,0.0
0.01900778916643465,-0.2272737950048609,2.5026752897513358e-8,6.401000086431716e-6,0.0
0.019103198435760634,0.22716863775456775,2.5334192529527824e-8,-6.543435398448125e-6,0.0
0.019198466201848556,-0.2272738143064662,2.5016707170789875e-8,6.401000649014872e-6,0.0
0.01929387546524376,0.22716859395501127,2.5324146746689307e-8,-6.5434341359468555e-6,0.0
0.019389143231709673,-0.22727380412635534,2.500666151197441e-8,6.401000369570408e-6,0.0
0.01948455250181152,0.22716864650458715,2.5314101188549084e-8,-6.543435625779694e-6,0.0
0.01957982026237418,-0.2272737689144289,2.4996615912188967e-8,6.40099937519198e-6,0.0
0.019675229526564003,0.22716858976292795,2.5304055368968942e-8,-6.543433993570976e-6,0.0
0.01977049729382336,-0.22727380951690834,2.4986570133484007e-8,6.401000546149649e-6,0.0
0.019865906564719826,0.22716865451184148,2.5294009843755983e-8,-6.543435831893235e-6,0.0
0.019961174326075925,-0.22727377802390078,2.4976524530338776e-8,6.400999657987296e-6,0.0
0.02005658359738846,-6.823519037131661,2.0082813832165585e-8,-0.0002377909982747257,-0.48409200000000013
0.020141243555691246,-6.714848790491376,-2.427398675546221e-8,-0.0008088878792611679,-0.48409200000000013
0.020340891770953478,-6.601134023718062,-3.1883331333283525e-7,-0.0021381117918833903,-0.48409200000000013
0.021604154275066796,-5.924709660859578,-8.102220382389878e-6,-0.010042174225350722,-0.48409200000000013
0.023895124654500263,-4.868964248849008,-4.5687813869568146e-5,-0.022366905589047574,-0.48409200000000013
0.026668028977347703,-3.8380116013222767,-0.00012502821423490188,-0.034382559044877255,-0.48409200000000013
0.030160175156856595,-2.8420620468976523,-0.00026632370116723284,-0.04596046344016184,-0.48409200000000013
0.03426533856429429,-1.9934297896031647,-0.00047635301929941406,-0.05578450072428584,-0.48409200000000013
0.03909754540313403,-1.3091157928110813,-0.0007662490783097482,-0.06365079315468769,-0.48409200000000013
0.03954750021516099,-1.258573528210442,-0.000795019858530713,-0.06422839268057165,-0.48409200000000013
0.039954119913554055,-1.2145340342836404,-0.0008212392101117411,-0.06473114817516812,-0.48409200000000013
0.04036318746080921,-14.46276306388348,-0.0008487359183885171,-0.0702110513048999,-1.129548
0.04055089771058092,-14.231866091196654,-0.0008621686897265221,-0.07290413162552055,-1.129548
0.042428000208298004,-12.114833931110553,-0.0010227971950621476,-0.0975789943203921,-1.129548
0.04476509783067317,-9.910324799811713,-0.0012818273988443388,-0.12323114964545102,-1.129548
0.047676480569987766,-7.711649978886644,-0.0016793013787289527,-0.14875130239904716,-1.129548
0.05112255207848668,-5.723852618779375,-0.0022334734575627574,-0.17173401109912484,-1.129548
0.05515582795790983,-4.029163790321748,-0.002967687497566671,-0.1912072074112079,-1.129548
0.059774022817144605,-2.6841947802506785,-0.003888430861464071,-0.2065060957948302,-1.129548
0.06007014359297441,-13.361516532872662,-0.003949766863100104,-0.20861499792264127,-1.640534
0.06025895497239479,-13.145898290113811,-0.003989392629630608,-0.21111739420078368,-1.640534
0.06214706876659861,-11.169951489308822,-0.004410217270521148,-0.23402301567867326,-1.640534
0.0645517807974738,-9.072040317181907,-0.005003145178761834,-0.25827513835546,-1.640534
0.06752714901889638,-7.0054071906286035,-0.005808521735710366,-0.282063711281139,-1.640534
0.07107611053410616,-5.135734756792052,-0.006849448442821908,-0.30344119965139754,-1.640534
0.07522810395296042,-3.5572753900847545,-0.008148662405812326,-0.3212952839482653,-1.640534
0.07999938755682683,-2.3143599544416125,-0.009716944823594713,-0.3351027566700393,-1.640534
0.08416988501024605,-6.744133067377808,-0.011177502620131565,-0.36616971041772717,-1.976709
0.08725903894417385,-5.137788473317377,-0.012338112422186805,-0.3844136746302486,-1.976709
0.09316124615105326,-3.0283359289638954,-0.014682688678869588,-0.40799362316360943,-1.976709
0.09813760766913668,-1.912211520307541,-0.016745410021822733,-0.4200911036872503,-1.976709
0.09997875171075561,-1.605251354141483,-0.017521919022153214,-0.4233218031484641,-1.976709
0.10462236648057814,-4.40380518551156,-0.019540322198453426,-0.4464731601933359,-2.205308
0.10671005889125669,-3.6496092912343054,-0.020481445410865082,-0.4548563864002004,-2.205308
0.11269879688958928,-2.100761351803699,-0.023260456105812323,-0.4716826728031679,-2.205308
0.11702261137994896,-1.3834897307232996,-0.025317119161162402,-0.47912037123183093,-2.205308
0.1198864049604464,-1.0347533699794824,-0.026694388274481225,-0.4825627698174617,-2.205308
0.12494032972415005,-2.7171647431262747,-0.02917295051785182,-0.49850432279197426,-2.353225
0.1274167508246794,-2.1543364964663443,-0.030415183091175236,-0.5045118008746304,-2.353225
0.13421300465674393,-1.1008360443929264,-0.03388442930042643,-0.5152297387217247,-2.353225
0.13917027449069022,-0.6379839450215664,-0.03644999045461591,-0.5194591202695892,-2.353225
0.14649997889927452,-0.22898927168047528,-0.04027036859651569,-0.5224812090465439,-2.353225
0.15375503892518458,-0.011766173170461264,-0.04406482318683096,-0.5232736225274147,-2.353225
0.15995084572586143,0.09215142309033972,-0.04730639716616729,-0.5229962349530874,-2.353225
0.16581399117868215,0.8757395195500256,-0.05035711957102745,-0.5173884070796237,-2.299437
0.1693186629351187,0.7103971711155429,-0.05216538172640099,-0.5146233055736301,-2.299437
0.1784698010799006,0.4525328532159057,-0.05684933045314062,-0.5094535267581527,-2.299437
0.18047634160079903,2.2807780264785227,-0.057870109690223125,-0.5069695818154719,-2.205308
0.1818905908506861,2.047387680712379,-0.05858489029606615,-0.5039123358363364,-2.205308
0.18802305422442467,1.3051807258734325,-0.06164188142156231,-0.4938294855242695,-2.205308
0.19259033591359703,0.9561018131108818,-0.06388505924202251,-0.488716958361517,-2.205308
0.19950126997367054,0.629036739856712,-0.06724270767180567,-0.48334949956464374,-2.205308
0.2050022118532122,1.7813420021764061,-0.06987160760612672,-0.4722245860210378,-2.111179
0.20861688581296553,1.3649183855559797,-0.07156788519416112,-0.46657671533786277,-2.111179
0.21689635658474773,0.7798725264280143,-0.07539198526252237,-0.4579798462813365,-2.111179
0.221963611059019,1.294068220872751,-0.07770209389216395,-0.4529064769584341,-2.070838
0.22564309267952604,1.0005356184646461,-0.07936050956974612,-0.4487130959855018,-2.070838
0.2344504130792772,0.5791245578894162,-0.08328014344852187,-0.44198636682856446,-2.070838
0.24115330359021933,0.4145919412590572,-0.08623112908641896,-0.4387079257785588,-2.070838
0.25083157829835223,0.2940397736649853,-0.09045991860066903,-0.4353575123426103,-2.070838
0.25559808548216995,0.2623679816263847,-0.09253184510531158,-0.43403646360597825,-2.070838
0.25820785347812725,0.24968676744423868,-0.09366370128027683,-0.4333688908630395,-2.070838
0.2617398432661362,1.2439737781031837,-0.0951918248774795,-0.4309273133941211,-2.01705
0.2632738111813622,1.115255280991299,-0.09585144211117867,-0.4291199668910249,-2.01705
0.270129044442194,0.7070416882768371,-0.0987706226725583,-0.4230089438850163,-2.01705
0.27527232082493946,0.5241301810589672,-0.10093781814873778,-0.419876925916195,-2.01705
0.27818854639016644,0.45083606261043213,-0.10216015562688167,-0.4184597131821192,-2.01705
0.2829024209856955,1.0887642073452939,-0.10412673585595103,-0.4149928239904656,-1.976709
0.2849575734553418,0.9438215482795452,-0.1049774166114586,-0.41290851962258296,-1.976709
0.2925570816108355,0.5823929345845599,-0.10809211133418548,-0.40725610559358383,-1.976709
0.29798466655509376,0.4351125192984886,-0.11029475739944364,-0.4045253615815911,-1.976709
0.30294093319168564,-0.3690840629366853,-0.11229620645359738,-0.4042304805191285,-2.01705
0.3057132650964497,-0.2520382562356752,-0.11341812701572118,-0.40508507244517067,-2.01705
0.3146072997115339,-0.01882241941493853,-0.11702727058442036,-0.40615930766590735,-2.01705
0.320764287895668,0.06497064343930403,-0.11952774536563342,-0.4059946562447376,-2.01705
0.3306024045763386,0.13351824289308709,-0.12351748087398885,-0.404971004571781,-2.01705
0.34029307969350575,0.16239988681156922,-0.12743510469530087,-0.4035175076393363,-2.01705
0.35029307969350576,0.1747869869727449,-0.13146190551677542,-0.40182220437981986,-2.01705
0.36029307969350577,0.1795388692064722,-0.13547128859783156,-0.40004657456437026,-2.01705
0.3702930796935058,0.18103096370923297,-0.13946274381760254,-0.3982420179678962,-2.01705
0.37536060093619217,0.18119066608350767,-0.14147851830755057,-0.39732412003534967,-2.01705
0.37809267160289545,0.18117900712735677,-0.1425633596552484,-0.3968290973800681,-2.01705
0.3827451495183876,0.9067090499679269,-0.144406343049232,-0.3944471716169983,-1.976709
0.384772087316213,0.7909402226558007,-0.14520408303633012,-0.3927300221805477,-1.976709
0.39255648018788797,0.49280962226164937,-0.14824079812652557,-0.38786041429331897,-1.976709
0.3981707408286173,0.3720372933541404,-0.1504112916706288,-0.38545945910666235,-1.976709
0.4069356115239418,0.26801598196251936,-0.15377708482676833,-0.3827102825818031,-1.976709
0.4156898176158622,0.2182935251564117,-0.1571178925797917,-0.38060805089743205,-1.976709
0.4256898176158622,0.19204834704155058,-0.16091358675334513,-0.3785741597942326,-1.976709
0.43568981761586223,0.1803264936562791,-0.1646899601409288,-0.37671989797635513,-1.976709
0.43824069534980575,0.17852368186803189,-0.1656503418988757,-0.37626227916231214,-1.976709
0.4415044246095669,1.1940599532327307,-0.1668765544946013,-0.37421289277134606,-1.9229209999999999
0.44292780249413227,1.0766270467712316,-0.16740803212191027,-0.3725985546996625,-1.9229209999999999
0.44960012861946413,0.6813546231673513,-0.16987351908706974,-0.36685763839995567,-1.9229209999999999
0.4546853248046981,0.49951705294835774,-0.1717311216604023,-0.36388831967506025,-1.9229209999999999
0.4578286690888884,0.42061428103193627,-0.17287261882080404,-0.3624476774546031,-1.9229209999999999
0.4626130209589843,1.0566406725131643,-0.17460087665627924,-0.35907554971599437,-1.8825800000000001
0.46472912002105554,0.9085846781827414,-0.1753584658282721,-0.3570009366506974,-1.8825800000000001
0.47238807482999634,0.5490278398816745,-0.17807016529515235,-0.3515674305986633,-1.8825800000000001
0.47780418910802047,0.4043218149417629,-0.17996703162650884,-0.3490156122382426,-1.8825800000000001
0.4813053937901647,1.349273390552711,-0.18118568255130138,-0.34614588779509586,-1.8287920000000002
0.48325885057458334,1.1656940158037727,-0.18185941080310666,-0.34369440841003124,-1.8287920000000002
0.4904513227649669,0.7008243137075683,-0.1843058997108781,-0.33715135243279953,-1.8287920000000002
0.4955486159235296,0.5068477737893281,-0.18601628629581415,-0.3341089810203071,-1.8287920000000002
0.5034846273265412,0.33119497512499235,-0.18865397607313603,-0.3308612910495022,-1.8287920000000002
0.5113434089891795,0.24209287133595633,-0.19124498668333223,-0.32864713015781244,-1.8287920000000002
